date,hour,KT_Qin,KT_Level,KT_Inlet,KT_F_Sukhum,KT_F_Praka,KT_F_Ram4_1500,KT_F_Ram4_1000,KT_P_Sukhum,KT_P_Praka,KT_P_Ram4_1500,KT_P_Ram4_1000,TotalFlow
2025-04-18,19,12827.0,2.98,12.48,6038.0,5248.0,3695.0,434.0,8.29,10.89,9.74,12.12,15414.0
2025-04-18,20,12977.0,2.54,12.4,5879.0,5117.0,3682.0,436.0,8.28,10.81,9.72,12.0,15113.0
2025-04-18,21,10071.0,2.06,13.79,5346.0,4641.0,3081.0,432.0,7.21,9.72,8.49,10.57,13500.0
2025-04-18,22,9797.0,1.69,15.97,4255.0,3508.0,1937.0,328.0,5.86,6.77,6.79,7.28,10028.0
2025-04-18,23,5322.0,1.85,14.95,3796.0,2724.0,1349.0,281.0,5.04,4.97,5.75,4.98,8152.0
2025-04-19,0,4546.0,2.44,13.1,3561.0,2624.0,1951.0,225.0,4.68,4.28,5.23,4.41,8361.0
2025-04-19,1,4347.0,3.0,12.37,3513.0,2457.0,1913.0,211.0,4.7,4.41,5.33,4.45,8094.0
2025-04-19,2,4418.0,3.56,12.98,3375.0,2394.0,1869.0,207.0,4.78,4.61,5.5,4.57,7844.0
2025-04-19,3,4415.0,4.12,13.35,3210.0,2234.0,1797.0,214.0,4.81,4.54,5.45,4.56,7456.0
2025-04-19,4,9284.0,4.77,13.12,3527.0,2724.0,2352.0,259.0,5.19,5.57,5.94,5.72,8861.0
2025-04-19,5,14351.0,5.1,12.05,4448.0,3873.0,2827.0,330.0,6.3,7.91,7.3,8.6,11478.0
2025-04-19,6,14846.0,5.31,13.37,5105.0,4752.0,3036.0,437.0,7.53,10.24,8.92,11.14,13330.0
2025-04-19,7,12704.0,5.17,12.67,5278.0,5061.0,3103.0,461.0,7.83,11.16,9.17,12.19,13903.0
2025-04-19,8,12332.0,4.81,11.65,5512.0,5257.0,3211.0,452.0,7.57,11.13,8.94,12.2,14431.0
2025-04-19,9,12565.0,4.39,11.78,5683.0,5296.0,3164.0,440.0,7.4,11.05,8.74,12.23,14583.0
2025-04-19,10,12603.0,4.0,11.54,5376.0,5046.0,2840.0,408.0,6.83,10.04,8.09,11.0,13670.0
2025-04-19,11,12615.0,3.95,11.44,4470.0,3935.0,1605.0,365.0,5.76,6.93,6.58,7.53,10375.0
2025-04-19,12,10441.0,4.06,12.17,4237.0,3685.0,1062.0,321.0,5.58,6.28,6.36,6.77,9306.0
2025-04-19,13,8606.0,3.91,8.98,4277.0,3549.0,650.0,309.0,5.5,6.16,6.25,6.61,8785.0
2025-04-19,14,9910.0,3.86,11.08,4182.0,3488.0,891.0,306.0,5.56,6.17,6.31,6.61,8867.0
2025-04-19,15,9919.0,3.87,11.2,4108.0,3503.0,862.0,332.0,5.54,6.1,6.28,6.54,8806.0
2025-04-19,16,10002.0,3.85,11.34,4403.0,3774.0,1094.0,330.0,5.82,6.64,6.66,7.2,9600.0
2025-04-19,17,11752.0,3.63,11.2,5322.0,4693.0,2629.0,376.0,6.94,9.04,8.14,9.95,13021.0
2025-04-19,18,12280.0,3.34,11.65,5250.0,5058.0,2696.0,418.0,7.05,10.52,8.27,11.47,13422.0
2025-04-19,19,12358.0,3.04,12.08,5360.0,4960.0,3056.0,404.0,7.41,10.48,8.77,11.47,13779.0
2025-04-19,20,11637.0,2.7,12.96,5263.0,4960.0,2873.0,409.0,7.4,10.38,8.75,11.32,13505.0
2025-04-19,21,12256.0,2.39,14.21,5038.0,4644.0,2770.0,376.0,6.93,9.6,8.12,10.5,12828.0
2025-04-19,22,9348.0,2.19,15.06,4039.0,3662.0,1900.0,357.0,5.85,6.99,6.69,7.5,9959.0
2025-04-19,23,3251.0,2.29,14.98,3483.0,2465.0,1076.0,271.0,4.86,4.63,5.5,4.7,7295.0
2025-04-20,0,3232.0,2.7,14.73,3359.0,2593.0,1765.0,223.0,4.54,4.36,5.12,4.38,7940.0
2025-04-20,1,3741.0,3.14,15.02,3213.0,2291.0,1568.0,207.0,4.58,4.16,5.18,4.31,7279.0
2025-04-20,2,3779.0,3.62,15.39,3110.0,2137.0,1487.0,204.0,4.62,4.3,5.22,4.37,6938.0
2025-04-20,3,3870.0,4.11,15.95,3090.0,2182.0,1639.0,206.0,4.74,4.51,5.42,4.62,7117.0
2025-04-20,4,3841.0,4.6,14.69,3408.0,2649.0,2129.0,240.0,5.09,5.45,5.81,5.54,8426.0
2025-04-20,5,12533.0,4.92,12.47,4432.0,3918.0,2824.0,331.0,6.31,8.06,7.35,9.04,11505.0
2025-04-20,6,13795.0,4.95,13.36,5025.0,4731.0,2710.0,401.0,7.3,10.01,8.6,10.9,12867.0
2025-04-20,7,14594.0,4.91,11.95,5480.0,5203.0,3066.0,466.0,7.91,11.17,9.29,12.22,14215.0
2025-04-20,8,14225.0,4.78,11.08,5587.0,5355.0,3036.0,444.0,7.72,11.03,9.08,12.16,14422.0
2025-04-20,9,14046.0,4.53,10.63,6045.0,5463.0,3641.0,444.0,8.06,11.18,9.49,12.48,15594.0
2025-04-20,10,13880.0,4.24,10.15,5536.0,4972.0,3421.0,402.0,7.06,9.52,8.26,10.53,14330.0
2025-04-20,11,12603.0,4.24,10.54,4728.0,4067.0,1940.0,364.0,5.98,6.99,6.89,7.68,11099.0
2025-04-20,12,10436.0,4.25,11.46,4501.0,3731.0,1242.0,311.0,5.7,6.26,6.49,6.81,9786.0
2025-04-20,13,10083.0,4.16,11.67,4475.0,3767.0,1269.0,297.0,5.7,6.17,6.51,6.73,9808.0
2025-04-20,14,10193.0,4.08,11.82,4486.0,3706.0,1237.0,308.0,5.7,6.15,6.51,6.72,9737.0
2025-04-20,15,10506.0,4.03,12.5,4479.0,3756.0,1175.0,312.0,5.71,6.18,6.53,6.73,9723.0
2025-04-20,16,10832.0,3.99,13.28,4776.0,4116.0,1368.0,331.0,5.95,6.77,6.85,7.42,10591.0
2025-04-20,17,10776.0,3.7,12.89,5552.0,4940.0,2597.0,386.0,6.99,9.09,8.17,10.05,13475.0
2025-04-20,18,12607.0,3.18,12.17,5949.0,5331.0,3485.0,449.0,7.85,10.7,9.18,11.89,15214.0
2025-04-20,19,13414.0,2.82,12.63,5783.0,5073.0,3243.0,421.0,7.89,10.63,9.28,11.77,14520.0
2025-04-20,20,13715.0,2.56,13.02,5703.0,5079.0,3238.0,424.0,7.72,10.41,9.09,11.51,14445.0
2025-04-20,21,13720.0,2.34,13.27,5499.0,4959.0,3219.0,416.0,7.32,9.97,8.64,10.97,14094.0
2025-04-20,22,10920.0,2.14,14.55,4443.0,3894.0,2433.0,384.0,5.97,7.16,6.83,7.74,11154.0
2025-04-20,23,4309.0,2.3,14.55,3692.0,2755.0,1572.0,242.0,4.96,4.86,5.65,4.9,8260.0
2025-04-21,0,3071.0,2.7,14.18,3411.0,2379.0,1932.0,214.0,4.58,4.28,5.23,4.21,7936.0
2025-04-21,1,2847.0,3.08,14.24,3259.0,2334.0,1787.0,203.0,4.63,4.2,5.32,4.25,7583.0
2025-04-21,2,2451.0,3.42,14.75,3227.0,2212.0,1790.0,202.0,4.73,4.21,5.32,4.41,7432.0
2025-04-21,3,2447.0,3.71,14.96,3154.0,2240.0,1832.0,213.0,4.82,4.58,5.5,4.57,7439.0
2025-04-21,4,3269.0,4.09,14.72,3387.0,2644.0,2285.0,238.0,5.14,5.18,5.82,5.29,8554.0
2025-04-21,5,12648.0,4.38,12.04,4558.0,4146.0,3243.0,340.0,6.59,8.4,7.67,9.11,12288.0
2025-04-21,6,15163.0,4.36,11.1,5466.0,5089.0,3266.0,423.0,7.88,10.58,9.26,11.65,14245.0
2025-04-21,7,15845.0,4.28,10.85,6078.0,5561.0,3625.0,522.0,8.37,11.65,9.86,12.94,15786.0
2025-04-21,8,15310.0,4.06,9.98,6421.0,5603.0,3880.0,478.0,8.43,11.44,9.95,12.93,16383.0
2025-04-21,9,15176.0,3.7,9.51,6586.0,5637.0,3921.0,476.0,8.77,11.73,10.34,13.38,16620.0
2025-04-21,10,13693.0,3.31,10.33,6029.0,5053.0,3412.0,421.0,7.49,9.55,8.79,10.94,14914.0
2025-04-21,11,13764.0,3.27,10.6,4962.0,4034.0,2160.0,356.0,5.92,6.71,6.84,7.43,11511.0
2025-04-21,12,12792.0,3.46,11.03,4694.0,3827.0,1642.0,350.0,5.68,6.2,6.48,6.82,10513.0
2025-04-21,13,12778.0,3.63,11.68,4665.0,3784.0,1642.0,316.0,5.64,6.26,6.43,6.84,10408.0
2025-04-21,14,12956.0,3.84,12.16,4638.0,3723.0,1524.0,313.0,5.65,6.24,6.48,6.81,10198.0
2025-04-21,15,12945.0,4.09,12.28,4679.0,3680.0,1366.0,306.0,5.61,6.17,6.43,6.75,10030.0
2025-04-21,16,12843.0,4.25,12.29,5120.0,4119.0,1991.0,337.0,6.11,7.02,7.0,7.73,11567.0
2025-04-21,17,12917.0,4.08,12.31,6020.0,5023.0,3257.0,424.0,7.33,9.47,8.59,10.59,14724.0
2025-04-21,18,13838.0,3.63,13.7,6328.0,5369.0,3967.0,457.0,8.17,10.9,9.57,12.15,16121.0
2025-04-21,19,13959.0,3.22,13.62,6192.0,5317.0,3920.0,447.0,8.19,10.8,9.56,12.06,15876.0
2025-04-21,20,13844.0,2.87,13.12,6094.0,5238.0,3604.0,435.0,8.08,10.62,9.5,11.84,15371.0
2025-04-21,21,11678.0,2.45,13.24,5600.0,4714.0,3413.0,380.0,7.24,9.44,8.53,10.42,14106.0
2025-04-21,22,10801.0,2.09,14.13,4511.0,3638.0,2530.0,338.0,5.81,6.63,6.69,7.24,11017.0
2025-04-21,23,7016.0,2.41,14.03,3701.0,2545.0,1311.0,239.0,4.94,4.63,5.62,4.66,7796.0
2025-04-22,0,3694.0,3.06,12.62,3618.0,2429.0,1977.0,228.0,4.66,4.23,5.29,4.23,8252.0
2025-04-22,1,3141.0,3.47,14.35,3640.0,2610.0,2214.0,237.0,4.84,4.62,5.54,4.63,8700.0
2025-04-22,2,3172.0,3.88,14.6,3283.0,2221.0,1803.0,198.0,4.72,4.28,5.4,4.3,7506.0
2025-04-22,3,3145.0,4.28,14.34,3160.0,2151.0,1707.0,196.0,4.74,4.23,5.37,4.27,7215.0
2025-04-22,4,3816.0,4.71,13.1,3223.0,2681.0,1973.0,248.0,4.89,5.18,5.59,5.3,8124.0
2025-04-22,5,11635.0,5.04,11.86,4211.0,3906.0,2452.0,340.0,6.03,8.12,7.19,8.65,10909.0
2025-04-22,6,13112.0,4.91,12.04,5538.0,5259.0,3577.0,477.0,7.6,10.76,9.05,11.83,14851.0
2025-04-22,7,13002.0,4.43,11.42,6290.0,5435.0,3729.0,469.0,8.79,11.44,10.4,12.25,15923.0
2025-04-22,8,14601.0,3.91,11.0,6522.0,5618.0,4212.0,486.0,8.75,11.52,10.35,12.44,16838.0
2025-04-22,9,14749.0,3.47,10.79,6667.0,5638.0,4078.0,456.0,8.72,11.59,10.34,12.52,16838.0
2025-04-22,10,14102.0,3.1,11.04,5987.0,5018.0,3522.0,402.0,7.33,9.65,8.83,10.55,14929.0
2025-04-22,11,13137.0,3.01,11.83,5004.0,4059.0,2200.0,345.0,5.72,6.91,6.79,7.63,11608.0
2025-04-22,12,13146.0,3.18,11.95,4701.0,3742.0,1474.0,327.0,5.42,6.12,6.28,6.71,10244.0
2025-04-22,13,13118.0,3.44,12.09,4631.0,3675.0,1362.0,301.0,5.4,6.02,6.24,6.59,9970.0
2025-04-22,14,12945.0,3.68,12.02,4749.0,3673.0,1319.0,316.0,5.39,6.03,6.24,6.62,10058.0
2025-04-22,15,12894.0,3.89,12.03,4778.0,3642.0,1555.0,312.0,5.38,6.07,6.26,6.64,10287.0
2025-04-22,16,12798.0,4.04,12.03,5041.0,4056.0,1916.0,400.0,5.74,6.89,6.77,7.55,11413.0
2025-04-22,17,11874.0,3.84,12.28,5911.0,5007.0,3305.0,418.0,7.04,9.3,8.47,10.34,14641.0
2025-04-22,18,11582.0,3.17,12.52,6349.0,5374.0,3903.0,443.0,7.99,10.75,9.58,12.08,16069.0
2025-04-22,19,11852.0,2.49,12.93,6237.0,5241.0,3901.0,439.0,7.99,10.78,9.6,12.04,15818.0
2025-04-22,20,13337.0,1.94,12.19,6115.0,5193.0,3882.0,440.0,8.05,10.89,9.64,12.0,15629.0
2025-04-22,21,14113.0,1.6,13.43,5709.0,4887.0,3270.0,426.0,7.38,9.75,8.89,10.72,14292.0
2025-04-22,22,12897.0,1.61,15.4,4582.0,3769.0,2426.0,351.0,6.98,6.81,6.86,7.39,11127.0
2025-04-22,23,5112.0,1.84,14.45,3957.0,2714.0,2121.0,265.0,6.59,4.74,5.37,4.93,9057.0
2025-04-23,0,4372.0,2.38,12.21,3708.0,2607.0,1939.0,240.0,6.11,4.29,5.2,4.39,8495.0
2025-04-23,1,4494.0,2.95,13.13,3637.0,2589.0,2056.0,236.0,6.3,4.56,5.39,4.64,8519.0
2025-04-23,2,4716.0,3.53,14.93,3477.0,2503.0,1845.0,218.0,6.38,4.49,5.33,4.66,8042.0
2025-04-23,3,4658.0,4.14,14.83,3212.0,2171.0,1742.0,206.0,6.13,4.22,5.18,4.29,7331.0
2025-04-23,4,8544.0,4.72,14.93,3723.0,2894.0,2661.0,258.0,6.59,5.53,5.87,5.83,9536.0
2025-04-23,5,15528.0,4.97,14.1,4810.0,4123.0,3370.0,361.0,7.7,8.34,7.62,9.17,12664.0
2025-04-23,6,15383.0,5.07,13.03,5784.0,5084.0,3498.0,443.0,8.94,10.49,9.67,11.76,14809.0
2025-04-23,7,15305.0,4.83,12.65,6390.0,5614.0,4057.0,494.0,9.37,11.66,10.33,13.26,16555.0
2025-04-23,8,14960.0,4.45,11.86,6520.0,5673.0,4326.0,480.0,9.31,11.69,10.24,13.4,16999.0
2025-04-23,9,14294.0,3.94,10.52,6682.0,5733.0,4145.0,485.0,9.34,11.93,10.33,13.61,17045.0
2025-04-23,10,14395.0,3.51,10.33,6035.0,4986.0,3639.0,425.0,8.36,9.65,8.87,10.98,15084.0
2025-04-23,11,12790.0,3.46,11.15,4986.0,3959.0,2172.0,335.0,7.07,6.73,6.78,7.43,11452.0
2025-04-23,12,12612.0,3.57,11.3,4743.0,3686.0,1708.0,308.0,6.83,6.1,6.39,6.71,10445.0
2025-04-23,13,12653.0,3.73,11.52,4725.0,3674.0,1439.0,305.0,6.83,6.13,6.39,6.7,10142.0
2025-04-23,14,12698.0,3.91,11.72,4629.0,3634.0,1542.0,308.0,6.77,6.09,6.34,6.63,10112.0
2025-04-23,15,12556.0,4.12,11.65,4664.0,3709.0,1222.0,299.0,6.76,6.11,6.37,6.66,9893.0
2025-04-23,16,12940.0,4.26,12.5,5141.0,4134.0,1986.0,372.0,7.24,6.99,6.88,7.73,11633.0
2025-04-23,17,12808.0,4.09,13.19,5975.0,5074.0,3407.0,440.0,8.25,9.37,8.5,10.45,14897.0
2025-04-23,18,13351.0,3.58,13.85,6382.0,5336.0,3990.0,462.0,8.93,10.92,9.53,12.19,16170.0
2025-04-23,19,13254.0,3.11,12.78,6242.0,5278.0,3790.0,461.0,9.0,10.88,9.7,12.12,15771.0
2025-04-23,20,13169.0,2.64,12.32,6124.0,5219.0,3728.0,443.0,8.89,10.69,9.55,11.9,15513.0
2025-04-23,21,13382.0,2.23,12.4,5748.0,4834.0,3603.0,413.0,8.38,9.78,8.8,10.8,14597.0
2025-04-23,22,11139.0,1.98,14.68,4655.0,3819.0,2528.0,354.0,7.13,7.02,6.86,7.66,11357.0
2025-04-23,23,4482.0,2.19,15.75,3875.0,2686.0,1844.0,262.0,6.13,4.72,5.45,4.8,8667.0
2025-04-24,0,3933.0,2.71,14.34,3739.0,2664.0,2160.0,231.0,5.87,4.24,5.07,4.39,8794.0
2025-04-24,1,3936.0,3.21,14.76,3675.0,2608.0,2180.0,260.0,5.99,4.47,5.27,4.6,8723.0
2025-04-24,2,3975.0,3.72,15.46,3353.0,2351.0,1801.0,228.0,5.91,4.23,5.17,4.37,7732.0
2025-04-24,3,3953.0,4.22,15.85,3152.0,2182.0,1595.0,204.0,5.84,4.13,5.1,4.22,7134.0
2025-04-24,4,6006.0,4.81,14.26,3391.0,2830.0,2241.0,255.0,6.07,5.45,5.39,5.6,8716.0
2025-04-24,5,11297.0,5.25,13.21,4408.0,3997.0,2897.0,379.0,6.39,8.21,7.27,8.85,11681.0
2025-04-24,6,13339.0,5.01,12.27,5592.0,5228.0,3508.0,484.0,7.77,10.7,9.17,11.77,14812.0
2025-04-24,7,13138.0,4.52,11.6,6387.0,5628.0,4131.0,493.0,8.75,11.43,10.26,12.32,16639.0
2025-04-24,8,13149.0,3.88,11.05,6600.0,5673.0,4155.0,467.0,8.73,11.58,10.34,12.48,16895.0
2025-04-24,9,13235.0,3.24,10.7,6657.0,5615.0,4100.0,444.0,8.6,11.5,10.2,12.43,16816.0
2025-04-24,10,13456.0,2.65,10.56,6288.0,5220.0,3927.0,411.0,7.84,10.25,9.24,11.03,15846.0
2025-04-24,11,13601.0,2.53,10.64,4975.0,4050.0,1837.0,360.0,5.95,6.86,6.7,7.48,11221.0
2025-04-24,12,13307.0,2.73,10.4,4764.0,3798.0,1538.0,339.0,5.7,6.22,6.23,6.79,10439.0
2025-04-24,13,13397.0,2.94,10.73,4782.0,3871.0,1405.0,318.0,5.76,6.32,6.33,6.89,10375.0
2025-04-24,14,13754.0,3.19,11.53,4774.0,3865.0,1438.0,320.0,5.78,6.35,6.33,6.93,10397.0
2025-04-24,15,13874.0,3.47,11.96,4784.0,3847.0,1771.0,312.0,5.79,6.33,6.36,6.9,10713.0
2025-04-24,16,13838.0,3.73,12.17,5109.0,4095.0,1768.0,372.0,6.06,6.97,6.83,7.65,11342.0
2025-04-24,17,13787.0,3.73,12.12,5899.0,4926.0,3184.0,429.0,7.07,9.08,8.24,10.12,14438.0
2025-04-24,18,13876.0,3.36,11.99,6376.0,5473.0,3880.0,456.0,8.26,10.98,9.77,12.3,16185.0
2025-04-24,19,14028.0,2.96,11.91,6211.0,5290.0,3768.0,440.0,8.21,10.87,9.66,12.12,15709.0
2025-04-24,20,14089.0,2.6,11.76,6139.0,5291.0,3777.0,445.0,8.19,10.77,9.64,12.02,15653.0
2025-04-24,21,14109.0,2.27,11.7,5917.0,4960.0,3982.0,419.0,7.68,10.22,9.01,11.29,15278.0
2025-04-24,22,11669.0,2.09,13.78,4688.0,3841.0,2823.0,337.0,6.0,7.05,6.78,7.69,11689.0
2025-04-24,23,3730.0,2.23,15.69,4083.0,2978.0,2097.0,314.0,5.15,5.2,5.53,5.21,9472.0
2025-04-25,0,2282.0,2.54,14.11,3738.0,2657.0,2201.0,263.0,4.7,4.31,4.92,4.4,8859.0
2025-04-25,1,2285.0,2.83,14.33,3718.0,2589.0,2301.0,232.0,4.85,4.52,5.08,4.62,8840.0
2025-04-25,2,2651.0,3.14,14.66,3464.0,2420.0,2053.0,215.0,4.83,4.5,5.21,4.56,8151.0
2025-04-25,3,2829.0,3.49,15.11,3199.0,2205.0,1913.0,211.0,4.84,4.4,5.11,4.45,7528.0
2025-04-25,4,5079.0,4.0,14.15,3495.0,2488.0,2281.0,236.0,5.1,5.13,5.59,5.1,8501.0
2025-04-25,5,14365.0,4.42,12.55,4784.0,4070.0,3333.0,359.0,6.7,8.27,7.84,9.06,12545.0
2025-04-25,6,15274.0,4.46,12.38,5761.0,5127.0,3841.0,472.0,7.98,10.42,9.45,11.59,15203.0
2025-04-25,7,14355.0,4.19,10.83,6302.0,5570.0,3846.0,508.0,8.68,11.43,10.2,12.92,16227.0
2025-04-25,8,14360.0,3.73,10.39,6596.0,5695.0,3948.0,498.0,8.81,11.7,10.34,13.38,16737.0
2025-04-25,9,14456.0,3.23,10.15,6702.0,5678.0,4137.0,487.0,8.6,11.81,10.15,13.38,17005.0
2025-04-25,10,14581.0,2.83,10.1,6103.0,5078.0,3604.0,430.0,7.42,9.59,8.73,10.98,15216.0
2025-04-25,11,14637.0,2.84,10.13,5249.0,4066.0,2539.0,365.0,6.19,6.73,7.09,7.54,12219.0
2025-04-25,12,13804.0,3.11,10.49,4741.0,3775.0,1715.0,323.0,5.69,6.07,6.21,6.67,10554.0
2025-04-25,13,13728.0,3.41,10.69,4748.0,3749.0,1561.0,326.0,5.66,6.14,6.15,6.73,10385.0
2025-04-25,14,13658.0,3.7,10.82,4763.0,3754.0,1461.0,330.0,5.67,6.19,6.17,6.76,10308.0
2025-04-25,15,13392.0,4.0,10.64,4676.0,3745.0,1364.0,316.0,5.67,6.2,6.17,6.78,10101.0
2025-04-25,16,13143.0,4.15,10.42,5509.0,4182.0,2627.0,364.0,6.43,7.01,7.4,7.83,12684.0
2025-04-25,17,13192.0,3.86,10.23,6542.0,5004.0,4014.0,410.0,8.16,9.39,9.65,10.65,15970.0
2025-04-25,18,14027.0,3.31,10.66,6660.0,5388.0,3976.0,461.0,8.66,10.91,10.17,12.25,16484.0
2025-04-25,19,15261.0,2.96,11.25,6318.0,5267.0,3782.0,440.0,8.45,10.79,9.99,12.02,15807.0
2025-04-25,20,15224.0,2.75,11.04,6258.0,5188.0,3746.0,428.0,8.42,10.76,9.86,11.94,15619.0
2025-04-25,21,15783.0,2.62,12.56,5848.0,4804.0,3612.0,405.0,7.59,9.59,8.95,10.6,14670.0
2025-04-25,22,10897.0,2.5,15.79,4952.0,3996.0,2808.0,367.0,6.23,7.24,7.12,7.99,12123.0
2025-04-25,23,6949.0,2.58,16.13,3863.0,2648.0,1732.0,252.0,4.92,4.45,5.19,4.66,8494.0
2025-04-26,0,3335.0,3.14,13.9,3794.0,2584.0,2208.0,228.0,4.74,4.26,5.01,4.31,8814.0
2025-04-26,1,2974.0,3.53,13.13,3659.0,2474.0,2095.0,214.0,4.71,4.28,5.08,4.27,8443.0
2025-04-26,2,3005.0,3.91,13.31,3554.0,2375.0,2182.0,222.0,4.88,4.42,5.12,4.52,8334.0
2025-04-26,3,3426.0,4.32,13.26,3429.0,2260.0,2136.0,224.0,4.84,4.38,5.18,4.45,8048.0
2025-04-26,4,5332.0,4.84,12.32,3338.0,2658.0,1907.0,281.0,4.83,5.02,5.14,5.24,8184.0
2025-04-26,5,11530.0,5.24,12.12,4592.0,3928.0,2570.0,356.0,6.45,7.97,7.48,8.59,11446.0
2025-04-26,6,14028.0,5.08,11.11,5970.0,5012.0,3882.0,436.0,8.3,10.24,9.77,11.41,15300.0
2025-04-26,7,14308.0,4.79,11.22,5859.0,5384.0,3510.0,495.0,8.12,11.2,9.58,12.4,15248.0
2025-04-26,8,14199.0,4.46,10.82,6154.0,5648.0,3703.0,476.0,8.08,11.38,9.56,12.75,15980.0
2025-04-26,9,14213.0,4.02,10.5,6551.0,5648.0,3981.0,464.0,8.4,11.47,9.87,12.87,16645.0
2025-04-26,10,14506.0,3.59,10.49,6100.0,5273.0,3733.0,436.0,7.57,10.05,8.93,11.27,15542.0
2025-04-26,11,12956.0,3.49,10.76,5002.0,4290.0,2248.0,374.0,6.05,6.96,6.84,7.74,11914.0
2025-04-26,12,11667.0,3.53,11.35,4643.0,3874.0,1558.0,326.0,5.67,6.08,6.21,6.69,10401.0
2025-04-26,13,10963.0,3.52,11.53,4605.0,3781.0,1433.0,320.0,5.65,6.02,6.17,6.59,10140.0
2025-04-26,14,12000.0,3.55,11.11,4655.0,3714.0,1277.0,340.0,5.63,5.98,6.12,6.52,9986.0
2025-04-26,15,12209.0,3.69,11.01,4730.0,3693.0,1214.0,308.0,5.61,5.95,6.12,6.51,9945.0
2025-04-26,16,12146.0,3.8,11.01,5034.0,4056.0,1570.0,338.0,5.98,6.56,6.72,7.23,10997.0
2025-04-26,17,12614.0,3.6,10.35,6041.0,4980.0,3165.0,437.0,7.36,8.93,8.74,10.0,14623.0
2025-04-26,18,12788.0,3.12,10.03,6183.0,5364.0,3272.0,449.0,8.0,10.45,9.37,11.76,15269.0
2025-04-26,19,12961.0,2.65,9.95,5995.0,5185.0,3226.0,450.0,7.96,10.36,9.34,11.59,14855.0
2025-04-26,20,13287.0,2.26,10.37,5856.0,5130.0,3423.0,437.0,7.8,10.46,9.24,11.51,14846.0
2025-04-26,21,13279.0,1.98,10.66,5421.0,4641.0,3125.0,396.0,6.91,9.26,8.18,10.16,13583.0
2025-04-26,22,9898.0,1.83,12.19,4341.0,3676.0,1801.0,337.0,5.75,6.58,6.56,7.1,10156.0
2025-04-26,23,4857.0,1.89,12.79,3886.0,2780.0,1640.0,256.0,4.92,4.92,5.38,4.91,8562.0
2025-04-27,0,4173.0,2.41,11.25,3601.0,2592.0,2027.0,230.0,4.57,4.32,4.88,4.31,8450.0
2025-04-27,1,4333.0,2.95,12.56,3572.0,2630.0,2026.0,226.0,4.71,4.57,4.98,4.57,8454.0
2025-04-27,2,4466.0,3.51,13.59,3440.0,2400.0,1928.0,217.0,4.76,4.52,4.97,4.57,7985.0
2025-04-27,3,5281.0,4.1,13.71,3286.0,2287.0,1836.0,245.0,4.73,4.5,5.0,4.5,7653.0
2025-04-27,4,8831.0,4.83,13.92,3645.0,2739.0,2314.0,247.0,5.16,5.47,5.57,5.72,8945.0
2025-04-27,5,14151.0,5.14,12.94,4473.0,3924.0,3030.0,330.0,6.17,7.87,7.13,8.53,11756.0
2025-04-27,6,14074.0,5.22,12.5,5331.0,4797.0,3027.0,428.0,7.55,9.94,8.92,10.89,13584.0
2025-04-27,7,13983.0,5.04,12.2,5802.0,5324.0,3295.0,451.0,8.3,11.18,9.81,12.34,14873.0
2025-04-27,8,13879.0,4.72,11.87,6080.0,5526.0,3478.0,449.0,8.19,11.35,9.67,12.59,15532.0
2025-04-27,9,13788.0,4.34,11.54,6155.0,5521.0,3563.0,454.0,8.09,11.36,9.5,12.62,15693.0
2025-04-27,10,13319.0,3.98,11.44,5678.0,5011.0,3121.0,414.0,7.09,9.63,8.38,10.7,14225.0
2025-04-27,11,11306.0,3.82,11.93,4763.0,4111.0,1884.0,376.0,5.86,6.96,6.55,7.63,11133.0
2025-04-27,12,10511.0,3.76,12.34,4461.0,3635.0,1151.0,339.0,5.5,5.94,5.93,6.46,9585.0
2025-04-27,13,10547.0,3.77,12.57,4421.0,3597.0,894.0,310.0,5.52,5.97,5.98,6.47,9222.0
2025-04-27,14,10776.0,3.79,12.22,4394.0,3576.0,1019.0,305.0,5.52,5.97,5.99,6.46,9294.0
2025-04-27,15,12329.0,3.96,13.11,4395.0,3576.0,1029.0,295.0,5.55,5.98,6.04,6.48,9295.0
2025-04-27,16,12401.0,4.19,13.48,4769.0,3924.0,2444.0,361.0,5.91,6.62,6.65,7.22,11498.0
2025-04-27,17,12280.0,4.1,14.9,5617.0,4749.0,3052.0,389.0,7.19,8.96,8.44,9.93,13807.0
2025-04-27,18,12217.0,3.68,16.32,5769.0,5139.0,3203.0,425.0,7.61,10.48,8.98,11.57,14536.0
2025-04-27,19,12511.0,3.27,16.88,5656.0,5053.0,3257.0,413.0,7.64,10.47,9.03,11.54,14379.0
2025-04-27,20,12193.0,2.9,16.94,5593.0,5051.0,3207.0,414.0,7.61,10.28,8.95,11.41,14265.0
2025-04-27,21,9259.0,2.3,17.36,5673.0,4680.0,3340.0,409.0,7.52,9.29,8.87,10.24,14102.0
2025-04-27,22,9414.0,1.71,17.71,4817.0,3722.0,2599.0,306.0,6.2,6.82,7.27,7.46,11444.0
2025-04-27,23,4011.0,1.78,16.0,4102.0,2734.0,2167.0,239.0,5.28,4.83,5.82,4.97,9242.0
2025-04-28,0,3595.0,2.26,14.5,3902.0,2703.0,2558.0,221.0,4.98,4.35,5.36,4.48,9384.0
2025-04-28,1,4072.0,2.72,14.19,3749.0,2486.0,2398.0,210.0,4.97,4.57,5.53,4.49,8843.0
