date,hour,SR_Qin,SR_Level,SR_Inlet,SR_F_1800,SR_F_1000,SR_P_1800,SR_P_1000,TotalFlow
2026-04-15,3,13572.0,5.08,14.93,7280.0,4225.0,6.13,6.24,11506.0
2026-04-15,4,14176.0,5.28,16.47,7742.0,3759.0,6.78,7.06,11502.0
2026-04-15,5,14051.0,5.45,13.1,9358.0,3343.0,8.93,9.36,12701.0
2026-04-15,6,17015.0,5.48,8.74,12461.0,5553.0,13.06,12.89,18014.0
2026-04-15,7,18007.0,5.32,7.49,14647.0,6982.0,16.42,16.0,21629.0
2026-04-15,8,17761.0,4.98,6.91,15773.0,7475.0,18.24,17.66,23249.0
2026-04-15,9,17488.0,4.52,6.4,16525.0,7463.0,19.56,19.01,23988.0
2026-04-15,10,17187.0,4.01,5.87,15937.0,7802.0,18.21,17.5,23739.0
2026-04-15,11,18237.0,3.59,5.54,14892.0,7450.0,16.28,15.69,22342.0
2026-04-15,12,19363.0,3.4,5.52,13452.0,7246.0,13.59,13.07,20698.0
2026-04-15,13,20285.0,3.41,5.61,12440.0,7120.0,12.08,11.61,19560.0
2026-04-15,14,20384.0,3.51,5.7,12014.0,7135.0,11.46,10.98,19149.0
2026-04-15,15,20317.0,3.62,5.81,12096.0,7209.0,11.61,11.1,19305.0
2026-04-15,16,19307.0,3.64,5.72,13508.0,7387.0,13.93,13.35,20896.0
2026-04-15,17,19454.0,3.45,5.55,15318.0,7322.0,17.13,16.55,22640.0
2026-04-15,18,19771.0,3.24,5.38,15347.0,7236.0,17.16,16.62,22583.0
2026-04-15,19,19629.0,3.08,5.23,14276.0,7368.0,15.39,14.79,21644.0
2026-04-15,20,19311.0,2.96,5.08,13872.0,7216.0,14.67,14.14,21089.0
2026-04-15,21,19462.0,2.9,5.04,12806.0,6649.0,13.03,12.69,19456.0
2026-04-15,22,20136.0,3.04,5.38,11743.0,5784.0,11.12,11.06,17528.0
2026-04-15,23,19038.0,3.3,9.22,10493.0,5479.0,9.21,9.24,15972.0
2026-04-16,0,18200.0,3.57,8.0,9355.0,5283.0,7.63,7.69,14638.0
2026-04-16,1,17228.0,3.87,8.9,8984.0,4618.0,7.41,7.64,13602.0
2026-04-16,2,18939.0,4.26,7.45,8705.0,4420.0,7.42,7.69,13125.0
2026-04-16,3,19321.0,4.76,8.24,8518.0,4289.0,7.33,7.63,12807.0
2026-04-16,4,15676.0,5.17,12.58,8468.0,3501.0,7.64,8.09,11969.0
2026-04-16,5,16794.0,5.42,9.43,11255.0,3804.0,11.73,12.19,15059.0
2026-04-16,6,18202.0,5.41,7.41,15310.0,5746.0,17.91,17.91,21055.0
2026-04-16,7,17987.0,5.05,7.01,16746.0,7295.0,20.55,20.08,24041.0
2026-04-16,8,18149.0,4.6,6.56,16833.0,7290.0,20.24,19.77,24123.0
2026-04-16,9,17955.0,4.14,6.1,16349.0,7504.0,19.21,18.64,23853.0
2026-04-16,10,17626.0,3.73,5.64,15079.0,7152.0,16.64,16.18,22231.0
2026-04-16,11,18222.0,3.47,5.45,14164.0,6694.0,14.82,14.53,20858.0
2026-04-16,12,19998.0,3.35,5.51,14037.0,6840.0,14.7,14.34,20877.0
2026-04-16,13,20463.0,3.32,5.54,14025.0,6851.0,14.69,14.33,20876.0
2026-04-16,14,20382.0,3.31,5.53,13932.0,6828.0,14.76,14.39,20760.0
2026-04-16,15,20477.0,3.3,5.55,13929.0,6818.0,14.81,14.44,20746.0
2026-04-16,16,19624.0,3.27,5.41,14031.0,6880.0,15.04,14.64,20910.0
2026-04-16,17,19640.0,3.17,5.35,14484.0,7062.0,16.01,15.56,21546.0
2026-04-16,18,19236.0,3.0,5.13,15505.0,6821.0,17.91,17.59,22326.0
2026-04-16,19,19210.0,2.79,4.91,15458.0,6806.0,17.72,17.41,22263.0
2026-04-16,20,19400.0,2.59,4.71,15101.0,6881.0,17.19,16.85,21983.0
2026-04-16,21,19424.0,2.45,4.55,14207.0,6552.0,15.78,15.54,20759.0
2026-04-16,22,19898.0,2.47,4.59,12680.0,5840.0,12.99,12.97,18519.0
2026-04-16,23,21367.0,2.73,5.12,11333.0,5295.0,10.61,10.74,16628.0
2026-04-17,0,19217.0,3.15,8.74,9932.0,4622.0,8.49,8.54,14554.0
2026-04-17,1,19279.0,3.54,9.73,9749.0,4518.0,8.4,8.46,14267.0
2026-04-17,2,19314.0,4.0,10.26,8828.0,4080.0,7.42,7.61,12908.0
2026-04-17,3,19176.0,4.54,10.81,8550.0,3950.0,7.33,7.57,12500.0
2026-04-17,4,19306.0,5.09,11.75,8938.0,3475.0,8.02,8.38,12413.0
2026-04-17,5,16467.0,5.46,9.32,11224.0,3725.0,11.57,11.88,14950.0
2026-04-17,6,16856.0,5.37,7.13,15472.0,5735.0,18.23,18.23,21207.0
2026-04-17,7,17421.0,4.92,6.77,17036.0,7265.0,20.76,20.3,24301.0
2026-04-17,8,17664.0,4.39,6.29,16806.0,7649.0,20.2,19.58,24455.0
2026-04-17,9,17807.0,3.9,5.79,16413.0,7465.0,19.43,18.89,23877.0
2026-04-17,10,18061.0,3.5,5.44,15034.0,7547.0,16.74,16.12,22582.0
2026-04-17,11,19321.0,3.22,5.29,14544.0,7375.0,15.29,14.74,21918.0
2026-04-17,12,20712.0,3.12,5.36,14162.0,7355.0,14.88,14.33,21517.0
2026-04-17,13,20875.0,3.09,5.28,14125.0,7356.0,14.91,14.36,21481.0
2026-04-17,14,20872.0,3.06,5.29,14013.0,7308.0,14.78,14.24,21321.0
2026-04-17,15,20864.0,3.06,5.27,13786.0,7169.0,14.34,13.85,20955.0
2026-04-17,16,19595.0,3.04,5.11,13821.0,7190.0,14.5,14.0,21012.0
2026-04-17,17,18762.0,2.89,4.88,14562.0,7095.0,15.85,15.39,21657.0
2026-04-17,18,18569.0,2.64,4.62,15651.0,6708.0,18.07,17.8,22359.0
2026-04-17,19,19193.0,2.39,4.45,15447.0,6921.0,17.77,17.43,22368.0
2026-04-17,20,19366.0,2.18,4.24,15302.0,6833.0,17.49,17.17,22136.0
2026-04-17,21,19313.0,2.05,4.09,14214.0,6342.0,15.55,15.38,20555.0
2026-04-17,22,20327.0,2.09,4.23,12697.0,5481.0,12.91,13.0,18177.0
2026-04-17,23,21761.0,2.4,4.71,11732.0,5163.0,11.17,11.34,16895.0
2026-04-18,0,21755.0,2.86,5.39,10557.0,4999.0,9.32,9.45,15556.0
2026-04-18,1,21180.0,3.35,6.01,10480.0,5031.0,9.42,9.52,15511.0
2026-04-18,2,21273.0,3.82,6.41,10429.0,4997.0,9.69,9.81,15426.0
2026-04-18,3,20900.0,4.39,6.92,9054.0,3725.0,7.95,8.36,12779.0
2026-04-18,4,19664.0,5.01,7.36,9148.0,3434.0,8.19,8.66,12581.0
2026-04-18,5,17498.0,5.5,8.13,10683.0,3774.0,10.89,11.32,14457.0
2026-04-18,6,18502.0,5.57,8.49,14537.0,5775.0,16.5,16.5,20312.0
2026-04-18,7,18574.0,5.31,7.25,16283.0,7403.0,18.94,18.4,23686.0
2026-04-18,8,18428.0,4.9,6.81,16297.0,7676.0,18.89,18.25,23973.0
2026-04-18,9,18283.0,4.48,6.4,16075.0,7544.0,18.19,17.61,23620.0
2026-04-18,10,18295.0,4.1,6.03,15591.0,7398.0,17.34,16.81,22988.0
2026-04-18,11,18627.0,3.83,5.81,14088.0,7065.0,14.89,14.45,21153.0
2026-04-18,12,19679.0,3.72,5.82,13224.0,7092.0,13.55,13.09,20316.0
2026-04-18,13,19909.0,3.71,5.83,12938.0,7080.0,13.12,12.65,20018.0
2026-04-18,14,19551.0,3.71,5.79,12873.0,7182.0,13.4,12.88,20055.0
2026-04-18,15,19307.0,3.68,5.72,12863.0,7156.0,13.3,12.8,20018.0
2026-04-18,16,19786.0,3.68,5.79,13203.0,7114.0,13.76,13.28,20316.0
2026-04-18,17,17787.0,3.56,5.46,13560.0,6683.0,14.25,13.93,20243.0
2026-04-18,18,17615.0,3.32,5.2,14101.0,7348.0,15.17,14.6,21448.0
2026-04-18,19,17704.0,3.07,4.98,13797.0,7204.0,14.8,14.3,21001.0
2026-04-18,20,18135.0,2.86,4.77,13711.0,7029.0,14.61,14.18,20740.0
2026-04-18,21,18381.0,2.74,4.69,13124.0,6241.0,13.67,13.5,19364.0
2026-04-18,22,19719.0,2.77,4.85,12114.0,5909.0,11.81,11.76,18023.0
2026-04-18,23,20539.0,3.01,6.09,11342.0,5770.0,10.78,10.75,17112.0
2026-04-19,0,19149.0,3.34,6.3,9911.0,4962.0,8.42,8.31,14873.0
2026-04-19,1,19045.0,3.68,6.63,9838.0,5006.0,8.75,8.62,14844.0
2026-04-19,2,18836.0,4.08,7.04,9140.0,4163.0,7.85,8.02,13303.0
2026-04-19,3,18775.0,4.54,7.41,9170.0,3979.0,8.27,8.5,13149.0
2026-04-19,4,18994.0,5.04,7.97,8462.0,3640.0,7.74,8.06,12102.0
2026-04-19,5,15770.0,5.48,10.42,9621.0,3497.0,9.93,10.29,13118.0
2026-04-19,6,17232.0,5.5,8.82,13358.0,5305.0,15.19,15.22,18663.0
2026-04-19,7,18124.0,5.3,7.27,15400.0,7128.0,18.07,17.6,22528.0
2026-04-19,8,17961.0,4.92,6.83,16050.0,7609.0,18.73,18.1,23659.0
2026-04-19,9,17964.0,4.48,6.42,15961.0,7513.0,18.28,17.71,23473.0
2026-04-19,10,18393.0,4.12,6.08,15263.0,7150.0,16.85,16.42,22413.0
2026-04-19,11,18981.0,3.88,5.86,14448.0,7247.0,15.21,14.72,21695.0
2026-04-19,12,19270.0,3.72,5.79,13673.0,7303.0,14.16,13.62,20976.0
2026-04-19,13,19370.0,3.69,5.8,10509.0,5410.0,10.03,9.89,15919.0
2026-04-19,14,19568.0,4.09,6.22,12456.0,6553.0,12.66,12.29,19009.0
2026-04-19,15,19993.0,4.05,6.16,13545.0,7217.0,14.53,13.99,20763.0
2026-04-19,16,18947.0,3.98,6.02,13612.0,6968.0,14.8,14.36,20580.0
2026-04-19,17,18337.0,3.84,5.76,13965.0,6777.0,15.17,14.81,20742.0
2026-04-19,18,18421.0,3.66,5.6,14141.0,6984.0,15.26,14.26,21125.0
2026-04-19,19,18480.0,3.48,5.48,14013.0,6848.0,15.02,14.01,20861.0
2026-04-19,20,18055.0,3.32,5.26,13882.0,6734.0,14.78,13.82,20615.0
2026-04-19,21,17910.0,3.18,5.09,13001.0,6340.0,13.3,12.54,19341.0
2026-04-19,22,18826.0,3.18,5.16,11934.0,5778.0,11.43,10.96,17712.0
2026-04-19,23,20084.0,3.39,7.2,11156.0,5287.0,10.4,10.13,16443.0
2026-04-20,0,17229.0,3.71,10.15,9115.0,4444.0,7.61,7.68,13560.0
2026-04-20,1,14784.0,3.94,13.11,8659.0,3893.0,7.28,7.54,12552.0
2026-04-20,2,17810.0,4.27,10.07,8478.0,3555.0,7.22,7.57,12034.0
2026-04-20,3,17583.0,4.76,11.31,8372.0,3518.0,7.25,7.61,11890.0
2026-04-20,4,15882.0,5.13,12.92,8373.0,3039.0,7.49,8.0,11411.0
2026-04-20,5,16694.0,5.45,8.18,11152.0,3812.0,11.52,11.97,14964.0
2026-04-20,6,17387.0,5.38,7.25,15492.0,5922.0,18.0,17.95,21414.0
2026-04-20,7,17071.0,4.91,6.72,16819.0,7779.0,20.21,19.53,24598.0
2026-04-20,8,17569.0,4.35,6.21,16737.0,7826.0,20.16,19.46,24563.0
2026-04-20,9,18197.0,3.89,5.81,15951.0,7202.0,18.69,18.23,23152.0
2026-04-20,10,18312.0,3.62,5.55,14524.0,6339.0,15.8,15.62,20863.0
2026-04-20,11,18360.0,3.47,5.42,13847.0,6398.0,14.44,14.24,20245.0
2026-04-20,12,19717.0,3.38,5.48,13700.0,6527.0,14.34,14.08,20228.0
2026-04-20,13,20119.0,3.39,5.53,13616.0,6547.0,14.42,14.14,20163.0
2026-04-20,14,20054.0,3.42,5.54,13227.0,6401.0,13.98,13.74,19628.0
2026-04-20,15,20143.0,3.48,5.61,13273.0,6387.0,13.96,13.73,19660.0
2026-04-20,16,19920.0,3.54,5.63,13278.0,6383.0,14.02,13.79,19661.0
2026-04-20,17,19346.0,3.52,5.56,14177.0,6459.0,15.67,15.43,20636.0
2026-04-20,18,19126.0,3.41,5.46,14779.0,6598.0,16.84,16.58,21377.0
2026-04-20,19,19006.0,3.22,5.23,14926.0,6980.0,17.14,16.74,21906.0
2026-04-20,20,19117.0,3.03,5.04,14829.0,6881.0,16.74,16.38,21710.0
2026-04-20,21,18787.0,2.88,4.85,13974.0,6340.0,15.27,15.09,20315.0
2026-04-20,22,19819.0,2.87,4.95,12937.0,5865.0,13.48,13.43,18801.0
2026-04-20,23,21400.0,3.13,5.4,11403.0,5268.0,10.89,11.03,16670.0
2026-04-21,0,19956.0,3.57,7.26,9515.0,4604.0,7.94,8.17,14119.0
2026-04-21,1,19344.0,4.06,8.43,9191.0,4103.0,7.72,8.07,13294.0
2026-04-21,2,16754.0,4.56,8.1,9112.0,3683.0,7.73,8.15,12795.0
2026-04-21,3,14895.0,5.07,9.76,9013.0,3633.0,7.89,8.32,12646.0
2026-04-21,4,11505.0,5.44,13.45,9700.0,3497.0,8.96,9.41,13197.0
2026-04-21,5,14946.0,5.59,13.44,11470.0,3958.0,11.97,12.39,15428.0
2026-04-21,6,17457.0,5.46,7.36,15558.0,5763.0,18.07,18.09,21321.0
2026-04-21,7,17597.0,5.05,6.96,16752.0,7354.0,20.3,19.81,24106.0
2026-04-21,8,17853.0,4.59,6.53,16489.0,7449.0,19.85,19.31,23938.0
2026-04-21,9,17834.0,4.16,6.11,15573.0,7030.0,18.01,17.61,22603.0
2026-04-21,10,17974.0,3.88,5.85,14377.0,6592.0,15.87,15.6,20969.0
2026-04-21,11,18875.0,3.7,5.77,13943.0,6470.0,14.72,14.48,20413.0
2026-04-21,12,19765.0,3.64,5.75,13825.0,6575.0,14.75,14.48,20400.0
2026-04-21,13,20205.0,3.63,5.82,13845.0,6586.0,14.77,14.49,20431.0
2026-04-21,14,20187.0,3.64,5.81,13661.0,6516.0,14.62,14.36,20176.0
2026-04-21,15,19784.0,3.66,5.79,13527.0,6447.0,14.4,14.15,19974.0
2026-04-21,16,19596.0,3.68,5.76,13440.0,6302.0,14.19,14.0,19742.0
2026-04-21,17,18795.0,3.63,5.62,14272.0,6130.0,15.71,15.58,20403.0
2026-04-21,18,18897.0,3.48,5.5,15014.0,6598.0,17.21,16.95,21611.0
2026-04-21,19,18926.0,3.28,5.31,15132.0,6749.0,17.37,17.07,21881.0
2026-04-21,20,19111.0,3.08,5.13,15000.0,6752.0,17.07,16.76,21753.0
2026-04-21,21,19111.0,2.94,4.99,14169.0,6118.0,15.69,15.59,20288.0
2026-04-21,22,19652.0,2.98,5.11,12373.0,5348.0,12.62,12.73,17721.0
2026-04-21,23,20644.0,3.25,5.65,11405.0,5224.0,10.84,10.99,16629.0
2026-04-22,0,18317.0,3.63,12.17,9378.0,4320.0,7.84,7.98,13698.0
2026-04-22,1,16133.0,3.93,14.5,9011.0,4165.0,7.57,7.74,13176.0
2026-04-22,2,17844.0,4.24,10.27,8768.0,3891.0,7.57,7.82,12659.0
2026-04-22,3,13771.0,4.71,10.05,8689.0,3356.0,7.63,8.05,12044.0
2026-04-22,4,12933.0,5.21,10.35,8617.0,3038.0,7.55,8.06,11655.0
2026-04-22,5,15180.0,5.54,8.67,11266.0,3807.0,11.26,11.71,15073.0
2026-04-22,6,17953.0,5.5,7.4,15749.0,5841.0,18.18,18.16,21590.0
2026-04-22,7,17833.0,5.1,6.98,16746.0,7277.0,19.99,19.53,24023.0
2026-04-22,8,17962.0,4.63,6.53,16450.0,7740.0,19.69,19.0,24190.0
2026-04-22,9,18348.0,4.2,6.14,15581.0,7346.0,18.28,17.74,22928.0
2026-04-22,10,18802.0,3.98,5.97,14251.0,6509.0,15.47,15.21,20760.0
2026-04-22,11,19532.0,3.89,5.97,13740.0,6409.0,14.37,14.14,20149.0
2026-04-22,12,19898.0,3.89,6.02,13493.0,6436.0,14.1,13.87,19929.0
2026-04-22,13,19939.0,3.9,6.09,13436.0,6428.0,14.15,13.89,19864.0
2026-04-22,14,19981.0,3.93,6.1,13459.0,6431.0,14.15,13.92,19891.0
2026-04-22,15,20002.0,3.96,6.14,13473.0,6467.0,14.19,13.93,19941.0
2026-04-22,16,19116.0,3.97,6.06,13383.0,6450.0,14.28,14.03,19832.0
2026-04-22,17,18066.0,3.86,5.84,14272.0,6428.0,15.55,15.33,20700.0
2026-04-22,18,17805.0,3.61,5.56,15152.0,6547.0,17.31,17.07,21699.0
2026-04-22,19,17903.0,3.33,5.26,15216.0,6699.0,17.54,17.26,21915.0
2026-04-22,20,18202.0,3.04,5.03,15270.0,6790.0,17.55,17.24,22061.0
2026-04-22,21,18364.0,2.81,4.77,14240.0,6648.0,15.73,15.43,20889.0
2026-04-22,22,19698.0,2.73,4.84,12780.0,6116.0,13.07,12.95,18896.0
2026-04-22,23,20917.0,2.95,5.64,11759.0,5675.0,11.15,11.17,17434.0
2026-04-23,0,18402.0,3.29,6.19,9381.0,4646.0,7.71,7.94,14027.0
2026-04-23,1,18605.0,3.67,6.58,9106.0,4535.0,7.71,7.96,13641.0
2026-04-23,2,18919.0,4.13,7.1,8850.0,3935.0,7.57,7.94,12785.0
2026-04-23,3,18933.0,4.63,7.56,9029.0,3770.0,7.95,8.35,12798.0
2026-04-23,4,18803.0,5.15,8.08,8732.0,3572.0,7.78,8.22,12304.0
2026-04-23,5,16121.0,5.51,7.89,11183.0,3889.0,11.33,11.66,15072.0
2026-04-23,6,16511.0,5.35,7.15,15640.0,6083.0,18.06,17.95,21724.0
2026-04-23,7,16609.0,4.81,6.59,16897.0,7634.0,20.24,19.62,24531.0
2026-04-23,8,17354.0,4.24,6.1,16562.0,7899.0,20.21,19.45,24462.0
2026-04-23,9,17740.0,3.74,5.68,15640.0,7595.0,18.41,17.78,23235.0
2026-04-23,10,19031.0,3.43,5.48,14271.0,7711.0,15.73,15.03,21982.0
2026-04-23,11,19842.0,3.25,5.41,14130.0,7907.0,15.0,14.23,22036.0
2026-04-23,12,20622.0,3.16,5.39,13831.0,7356.0,14.7,14.14,21187.0
2026-04-23,13,20911.0,3.15,5.41,13739.0,7441.0,14.49,13.89,21180.0
2026-04-23,14,20890.0,3.16,5.42,13636.0,7262.0,14.52,13.98,20898.0
2026-04-23,15,20558.0,3.16,5.39,13757.0,7250.0,14.72,14.18,21007.0
2026-04-23,16,19446.0,3.11,5.2,13706.0,7167.0,14.73,14.04,20873.0
2026-04-23,17,19273.0,3.01,5.07,14433.0,6779.0,15.94,14.95,21212.0
2026-04-23,18,19081.0,2.84,4.88,15298.0,6850.0,17.47,16.45,22148.0
2026-04-23,19,18970.0,2.6,4.61,15358.0,7068.0,17.54,16.41,22426.0
2026-04-23,20,19432.0,2.39,4.44,15312.0,7034.0,17.44,16.34,22346.0
2026-04-23,21,19587.0,2.22,4.3,14442.0,6726.0,16.07,15.12,21168.0
2026-04-23,22,19751.0,2.23,4.3,12688.0,5789.0,12.79,12.3,18477.0
2026-04-23,23,21892.0,2.51,4.88,11399.0,5271.0,10.65,10.4,16670.0
2026-04-24,0,19964.0,3.01,5.16,9398.0,4243.0,7.64,7.79,13641.0
2026-04-24,1,18972.0,3.49,5.55,9314.0,3782.0,7.79,8.1,13096.0
2026-04-24,2,19207.0,4.01,6.04,9064.0,3257.0,7.77,8.23,12321.0
2026-04-24,3,19335.0,4.56,6.6,9170.0,3282.0,8.15,8.6,12452.0
2026-04-24,4,18359.0,5.1,7.06,8738.0,3048.0,7.71,8.22,11786.0
2026-04-24,5,17759.0,5.49,7.89,11566.0,3922.0,11.9,12.34,15488.0
2026-04-24,6,17493.0,5.41,7.29,15770.0,6230.0,18.45,18.31,22000.0
2026-04-24,7,16312.0,4.95,6.7,16852.0,7962.0,20.46,19.7,24814.0
2026-04-24,8,17636.0,4.44,6.32,16724.0,7891.0,20.22,19.47,24615.0
2026-04-24,9,17993.0,3.94,5.89,16011.0,7564.0,18.74,18.13,23574.0
2026-04-24,10,18188.0,3.61,5.56,14375.0,7467.0,15.71,15.11,21841.0
2026-04-24,11,19644.0,3.37,5.51,14084.0,7731.0,14.95,14.24,21815.0
2026-04-24,12,20484.0,3.29,5.52,13933.0,7502.0,14.82,14.2,21434.0
2026-04-24,13,20569.0,3.24,5.48,13844.0,7508.0,14.67,14.04,21352.0
2026-04-24,14,20513.0,3.23,5.41,13068.0,7477.0,13.59,12.97,20545.0
2026-04-24,15,20527.0,3.26,5.44,12943.0,7382.0,13.57,12.98,20325.0
2026-04-24,16,20082.0,3.28,5.4,13271.0,7377.0,14.05,13.46,20647.0
2026-04-24,17,20099.0,3.22,5.34,14753.0,6870.0,16.68,16.31,21624.0
2026-04-24,18,20075.0,3.09,5.21,15353.0,6823.0,17.85,17.51,22177.0
2026-04-24,19,19487.0,2.93,4.99,15171.0,7024.0,17.62,17.22,22195.0
2026-04-24,20,19483.0,2.74,4.81,15174.0,7026.0,17.39,16.98,22200.0
2026-04-24,21,19458.0,2.6,4.68,14106.0,6535.0,15.59,15.35,20641.0
2026-04-24,22,20258.0,2.63,4.78,12789.0,5728.0,12.93,12.93,18517.0
2026-04-24,23,21045.0,2.88,5.14,11766.0,5381.0,11.18,11.28,17147.0
2026-04-25,0,19369.0,3.24,6.23,10161.0,4744.0,8.77,8.97,14905.0
2026-04-25,1,18680.0,3.6,6.72,9502.0,4355.0,8.15,8.43,13857.0
2026-04-25,2,18659.0,4.06,7.18,8846.0,3588.0,7.43,7.88,12434.0
2026-04-25,3,19274.0,4.6,6.78,8818.0,3414.0,7.66,8.15,12232.0
2026-04-25,4,18293.0,5.14,10.52,9002.0,3348.0,7.94,8.44,12349.0
2026-04-25,5,17348.0,5.47,10.61,10945.0,3886.0,10.78,11.23,14832.0
2026-04-25,6,18552.0,5.5,8.04,14766.0,6337.0,16.37,16.19,21103.0
2026-04-25,7,17868.0,5.15,7.06,16347.0,7849.0,19.09,18.36,24195.0
2026-04-25,8,17948.0,4.68,6.61,16154.0,7903.0,18.93,18.19,24057.0
2026-04-25,9,17922.0,4.22,6.14,15950.0,7865.0,18.17,17.43,23815.0
2026-04-25,10,17950.0,3.78,5.72,15294.0,8006.0,16.85,16.04,23300.0
2026-04-25,11,18943.0,3.47,5.51,14131.0,8042.0,14.7,13.88,22173.0
2026-04-25,12,19346.0,3.28,5.39,13632.0,7865.0,14.03,13.28,21497.0
2026-04-25,13,19682.0,3.16,5.27,13576.0,7513.0,13.95,13.34,21089.0
2026-04-25,14,20273.0,3.1,5.34,13398.0,7501.0,14.01,13.39,20899.0
2026-04-25,15,19953.0,3.05,5.28,13522.0,7552.0,14.14,13.5,21075.0
2026-04-25,16,19624.0,2.99,5.18,13514.0,7337.0,14.12,13.55,20850.0
2026-04-25,17,18972.0,2.88,4.99,13980.0,7059.0,14.92,14.47,21040.0
2026-04-25,18,18875.0,2.72,4.79,14369.0,6954.0,15.35,14.96,21323.0
2026-04-25,19,19388.0,2.57,4.63,14086.0,7212.0,15.08,14.58,21298.0
2026-04-25,20,19954.0,2.48,4.63,13929.0,7130.0,14.89,14.42,21059.0
2026-04-25,21,19692.0,2.44,4.55,13128.0,6872.0,13.55,13.17,20000.0
2026-04-25,22,20051.0,2.54,4.7,11863.0,5524.0,11.48,11.53,17387.0
2026-04-25,23,20603.0,2.87,5.1,11289.0,4374.0,10.52,10.89,15663.0
2026-04-26,0,18671.0,3.3,5.76,9974.0,3750.0,8.41,8.84,13723.0
2026-04-26,1,17666.0,3.68,5.6,9493.0,3378.0,8.06,8.49,12871.0
2026-04-26,2,17300.0,4.1,8.18,8869.0,3083.0,7.65,8.13,11952.0
2026-04-26,3,18434.0,4.63,7.5,8650.0,3020.0,7.51,8.01,11670.0
2026-04-26,4,16224.0,5.2,8.13,8539.0,3040.0,7.78,8.27,11579.0
2026-04-26,5,14174.0,5.57,13.21,10343.0,3881.0,10.86,11.24,14224.0
2026-04-26,6,17983.0,5.56,8.34,13890.0,5839.0,15.82,15.78,19730.0
2026-04-26,7,17848.0,5.3,7.2,15506.0,7461.0,18.02,17.44,22968.0
2026-04-26,8,18139.0,4.9,6.82,15881.0,7668.0,18.28,17.62,23549.0
2026-04-26,9,18109.0,4.49,6.4,15941.0,7681.0,18.1,17.45,23623.0
2026-04-26,10,18206.0,4.08,6.0,15356.0,8089.0,16.99,16.16,23445.0
2026-04-26,11,18734.0,3.72,5.7,14363.0,8185.0,15.06,14.18,22548.0
2026-04-26,12,20185.0,3.54,5.68,14118.0,7612.0,14.74,14.09,21729.0
2026-04-26,13,20322.0,3.48,5.64,13694.0,7407.0,14.21,13.63,21101.0
2026-04-26,14,20423.0,3.45,5.61,13557.0,7362.0,14.16,13.6,20919.0
2026-04-26,15,20497.0,3.44,5.68,13609.0,7182.0,14.35,13.84,20791.0
2026-04-26,16,20192.0,3.43,5.63,13609.0,7152.0,14.46,13.96,20760.0
2026-04-26,17,19759.0,3.39,5.55,13966.0,6805.0,15.0,14.64,20771.0
2026-04-26,18,19377.0,3.3,5.38,14331.0,6797.0,15.56,15.22,21128.0
2026-04-26,19,19424.0,3.18,5.24,14438.0,6872.0,15.74,15.38,21311.0
2026-04-26,20,19879.0,3.07,5.21,14539.0,6922.0,15.82,15.45,21460.0
2026-04-26,21,20038.0,3.0,5.17,13746.0,6830.0,14.48,14.12,20576.0
2026-04-26,22,20143.0,3.06,5.23,12532.0,5982.0,12.14,12.06,18514.0
2026-04-26,23,20055.0,3.26,6.45,11658.0,5492.0,10.89,10.97,17150.0
2026-04-27,0,18198.0,3.56,8.46,9818.0,4584.0,8.11,8.18,14402.0
2026-04-27,1,17981.0,3.88,9.21,9217.0,4152.0,7.71,7.89,13369.0
2026-04-27,2,18797.0,4.34,8.4,9014.0,3753.0,7.67,7.97,12767.0
2026-04-27,3,18749.0,4.83,9.62,8981.0,3766.0,7.88,8.18,12747.0
2026-04-27,4,16207.0,5.25,14.96,8366.0,3413.0,7.31,7.71,11779.0
2026-04-27,5,16353.0,5.53,10.82,10601.0,3697.0,10.64,10.98,14298.0
2026-04-27,6,17518.0,5.49,7.37,15459.0,5906.0,17.83,17.8,21365.0
2026-04-27,7,17677.0,5.07,6.96,16724.0,7809.0,20.18,19.49,24533.0
2026-04-27,8,17607.0,4.54,6.45,16548.0,8060.0,19.93,19.11,24608.0
2026-04-27,9,17714.0,4.03,5.93,15916.0,7741.0,18.58,17.9,23657.0
2026-04-27,10,17988.0,3.63,5.58,14977.0,7889.0,16.63,15.87,22866.0
2026-04-27,11,18538.0,3.28,5.3,14243.0,8303.0,15.23,14.29,22546.0
2026-04-27,12,20102.0,3.12,5.32,13311.0,7732.0,13.57,12.87,21043.0
2026-04-27,13,20195.0,3.08,5.24,13422.0,7669.0,13.95,13.27,21091.0
2026-04-27,14,20250.0,3.02,5.15,14352.0,7490.0,15.43,14.83,21842.0
2026-04-27,15,20332.0,2.95,5.07,14007.0,7503.0,14.94,14.31,21509.0
2026-04-27,16,19756.0,2.82,4.92,14040.0,7271.0,15.06,14.53,21310.0
2026-04-27,17,19780.0,2.71,4.82,15062.0,7027.0,17.13,16.71,22089.0
2026-04-27,18,19727.0,2.53,4.64,15505.0,6890.0,17.89,17.49,22394.0
2026-04-27,19,19497.0,2.34,4.4,15365.0,7081.0,17.72,17.24,22446.0
2026-04-27,20,19337.0,2.12,4.17,15574.0,7105.0,17.77,17.27,22679.0
2026-04-27,21,19220.0,1.92,4.05,14566.0,6634.0,16.12,15.79,21200.0
2026-04-27,22,19489.0,1.91,4.09,12734.0,5883.0,12.78,12.7,18616.0
2026-04-27,23,20898.0,2.14,4.36,11318.0,5372.0,10.5,10.56,16690.0
