date,hour,BP_Qin,BP_Level,BP_Inlet,BP_F_Kingkeaw1,BP_F_Kingkeaw2,BP_F_Epec,BP_P_Kingkeaw1,BP_P_Kingkeaw2,BP_P_Epec,TotalFlow
2026-03-11,17,25125.0,4.0,7.03,8736.0,9193.0,11540.0,29.58,29.13,27.18,29470.0
2026-03-11,18,25498.0,3.51,6.72,8621.0,9025.0,11381.0,29.27,28.84,26.68,29027.0
2026-03-11,19,25672.0,3.22,6.51,8341.0,8680.0,10492.0,27.91,27.52,23.75,27513.0
2026-03-11,20,25842.0,3.03,6.36,8386.0,8746.0,9952.0,28.27,27.88,21.96,27084.0
2026-03-11,21,25862.0,2.94,6.23,7892.0,8180.0,8972.0,25.38,25.1,18.63,25043.0
2026-03-11,22,25496.0,3.14,6.14,5801.0,8238.0,6448.0,20.5,20.45,11.63,20487.0
2026-03-11,23,20603.0,3.75,6.11,-255.0,9286.0,4804.0,10.08,10.49,7.51,13835.0
2026-03-12,0,18077.0,4.25,6.14,-212.0,9572.0,4953.0,9.68,10.1,7.51,14313.0
2026-03-12,1,17642.0,4.56,6.18,-204.0,9172.0,4923.0,9.21,9.64,7.52,13890.0
2026-03-12,2,17451.0,4.94,6.25,-194.0,8195.0,5086.0,8.15,8.6,7.99,13086.0
2026-03-12,3,17265.0,5.38,6.31,-175.0,7370.0,5190.0,7.07,7.54,7.99,12385.0
2026-03-12,4,19375.0,5.7,6.39,2284.0,8142.0,7261.0,12.5,12.8,13.83,17687.0
2026-03-12,5,21875.0,5.66,6.07,7182.0,7622.0,9262.0,22.18,22.04,20.24,24067.0
2026-03-12,6,22340.0,5.32,5.81,7848.0,8295.0,10085.0,25.91,25.63,22.94,26228.0
2026-03-12,7,23089.0,4.86,5.81,8085.0,8523.0,10532.0,26.95,26.61,23.89,27139.0
2026-03-12,8,23710.0,4.46,5.96,8361.0,8766.0,9877.0,28.37,28.04,21.93,27004.0
2026-03-12,9,24124.0,4.15,6.62,8046.0,8435.0,9538.0,26.4,26.15,20.7,26019.0
2026-03-12,10,24576.0,4.06,7.26,7762.0,8113.0,7658.0,24.48,24.29,14.55,23534.0
2026-03-12,11,23935.0,4.19,6.94,7083.0,7408.0,7190.0,20.73,20.65,12.78,21680.0
2026-03-12,12,24215.0,4.4,6.92,6804.0,7118.0,7350.0,19.29,19.24,12.78,21272.0
2026-03-12,13,24082.0,4.68,7.24,6593.0,6897.0,7335.0,18.07,18.08,12.78,20824.0
2026-03-12,14,24500.0,4.99,7.47,6584.0,6903.0,7330.0,18.06,18.08,12.78,20818.0
2026-03-12,15,21765.0,5.16,7.54,6759.0,7075.0,7820.0,19.04,19.01,14.19,21654.0
2026-03-12,16,22176.0,5.08,7.4,7009.0,7313.0,8874.0,20.34,20.24,17.58,23197.0
2026-03-12,17,23943.0,4.8,7.18,8112.0,8505.0,10626.0,26.29,25.98,23.74,27242.0
2026-03-12,18,24984.0,4.43,6.77,8385.0,8811.0,11064.0,28.43,28.04,25.78,28261.0
2026-03-12,19,23410.0,4.07,6.52,8381.0,8806.0,10172.0,28.68,28.3,22.87,27359.0
2026-03-12,20,22198.0,3.58,6.42,7829.0,8181.0,9984.0,25.34,25.06,21.93,25994.0
2026-03-12,21,23782.0,3.32,6.34,7558.0,7846.0,9235.0,23.82,23.6,19.48,24639.0
2026-03-12,22,24162.0,3.52,6.29,4955.0,5982.0,6881.0,16.64,16.75,12.55,17817.0
2026-03-12,23,22123.0,4.36,6.25,6.0,6972.0,5374.0,8.59,9.03,8.93,12351.0
2026-03-13,0,15344.0,4.99,6.29,-197.0,6896.0,5416.0,8.01,8.46,8.49,12115.0
2026-03-13,1,13834.0,5.14,6.35,-186.0,7571.0,5169.0,8.03,8.48,8.34,12554.0
2026-03-13,2,14030.0,5.22,6.43,-191.0,8034.0,5136.0,7.96,8.41,8.27,12980.0
2026-03-13,3,16232.0,5.34,6.5,-200.0,8074.0,5150.0,8.0,8.45,8.37,13024.0
2026-03-13,4,18465.0,5.61,6.53,-217.0,11236.0,6507.0,13.32,13.66,11.96,17526.0
2026-03-13,5,19931.0,5.51,6.53,4169.0,9786.0,8511.0,20.11,20.17,17.93,22466.0
2026-03-13,6,22196.0,5.13,6.5,6422.0,9700.0,10441.0,25.25,25.06,23.56,26563.0
2026-03-13,7,22623.0,4.51,6.58,8870.0,9349.0,11155.0,31.08,30.63,25.77,29373.0
2026-03-13,8,23352.0,3.86,6.84,8690.0,9130.0,10546.0,30.12,29.72,23.9,28366.0
2026-03-13,9,24141.0,3.41,7.28,8561.0,8993.0,9444.0,29.55,29.15,19.96,26998.0
2026-03-13,10,24828.0,3.29,7.67,7868.0,8229.0,7552.0,25.27,25.03,14.03,23649.0
2026-03-13,11,24814.0,3.45,7.88,7193.0,7493.0,7263.0,21.32,21.2,12.84,21950.0
2026-03-13,12,25363.0,3.75,7.97,6669.0,6884.0,7962.0,18.67,18.65,14.58,21516.0
2026-03-13,13,25288.0,4.11,8.1,6515.0,6729.0,8152.0,17.8,17.83,15.05,21396.0
2026-03-13,14,24783.0,4.4,8.27,6746.0,7004.0,8162.0,19.02,19.01,15.19,21912.0
2026-03-13,15,24378.0,4.62,8.34,6729.0,7001.0,8219.0,18.89,18.88,15.19,21949.0
2026-03-13,16,24125.0,4.67,8.22,7919.0,8299.0,9724.0,25.13,24.88,20.25,25942.0
2026-03-13,17,24089.0,4.26,7.86,8668.0,9096.0,10856.0,29.46,29.03,24.48,28619.0
2026-03-13,18,24702.0,3.77,7.18,8670.0,9128.0,11087.0,30.08,29.63,25.28,28885.0
2026-03-13,19,25130.0,3.41,6.8,8203.0,8579.0,10745.0,27.38,27.04,23.85,27527.0
2026-03-13,20,25333.0,3.15,6.64,8351.0,8723.0,10260.0,28.29,27.92,22.48,27333.0
2026-03-13,21,25188.0,2.99,6.55,7747.0,8044.0,8938.0,24.87,24.61,18.38,24728.0
2026-03-13,22,25216.0,3.26,6.47,5041.0,7233.0,6640.0,16.52,16.6,11.76,18914.0
2026-03-13,23,23417.0,4.14,6.43,-220.0,8666.0,5254.0,9.23,9.65,8.45,13700.0
2026-03-14,0,17248.0,4.67,6.54,-207.0,8952.0,5415.0,8.66,9.11,8.45,14160.0
2026-03-14,1,17502.0,5.01,6.59,-203.0,8644.0,5365.0,8.53,8.96,8.45,13805.0
2026-03-14,2,15596.0,5.25,6.62,-199.0,8093.0,5303.0,7.9,8.36,8.45,13197.0
2026-03-14,3,16224.0,5.53,6.64,-190.0,7840.0,5344.0,7.65,8.11,8.46,12994.0
2026-03-14,4,17442.0,5.72,6.69,-159.0,11190.0,5153.0,13.35,13.68,8.45,16185.0
2026-03-14,5,19284.0,5.59,6.73,4657.0,10306.0,6686.0,22.38,22.39,12.4,21650.0
2026-03-14,6,22416.0,5.29,6.7,6479.0,10271.0,9611.0,27.1,26.88,20.73,26361.0
2026-03-14,7,23107.0,4.77,6.78,8492.0,8965.0,11285.0,28.53,28.14,26.04,28743.0
2026-03-14,8,23523.0,4.17,7.08,8560.0,9015.0,11323.0,28.99,28.61,26.38,28897.0
2026-03-14,9,23957.0,3.59,7.55,8509.0,8978.0,11341.0,28.6,28.24,26.75,28828.0
2026-03-14,10,24695.0,3.13,7.93,8309.0,8718.0,10977.0,27.65,27.33,25.63,28004.0
2026-03-14,11,24927.0,2.82,8.15,8124.0,8519.0,10133.0,26.27,26.0,22.51,26776.0
2026-03-14,12,25752.0,2.71,8.19,7846.0,8195.0,9006.0,24.33,24.1,18.24,25046.0
2026-03-14,13,26283.0,2.8,8.25,7927.0,8251.0,8794.0,24.55,24.31,17.12,24972.0
2026-03-14,14,26323.0,2.91,8.43,7773.0,8080.0,8818.0,23.98,23.75,17.11,24670.0
2026-03-14,15,26250.0,3.04,8.46,7757.0,8111.0,8830.0,23.96,23.75,17.12,24698.0
2026-03-14,16,26103.0,3.07,8.38,8187.0,8570.0,10257.0,26.4,26.08,21.89,27014.0
2026-03-14,17,26211.0,2.81,7.73,8620.0,9039.0,11437.0,28.89,28.46,26.86,29095.0
2026-03-14,18,26501.0,2.48,7.21,8500.0,8837.0,11780.0,28.34,27.95,28.04,29117.0
2026-03-14,19,26692.0,2.24,6.89,8270.0,8613.0,11007.0,27.46,27.1,25.52,27890.0
2026-03-14,20,26744.0,2.17,6.73,7641.0,7877.0,10332.0,24.05,23.82,23.23,25850.0
2026-03-14,21,26665.0,2.39,6.66,6514.0,6605.0,9203.0,18.08,18.07,19.01,22322.0
2026-03-14,22,26546.0,3.0,6.57,4273.0,6630.0,7102.0,12.9,13.14,12.68,18005.0
2026-03-14,23,25841.0,3.94,6.5,174.0,8986.0,5700.0,9.54,9.96,9.59,14859.0
2026-03-15,0,19906.0,4.73,6.46,-206.0,9862.0,5705.0,9.38,9.81,9.06,15361.0
2026-03-15,1,18320.0,5.03,6.44,-186.0,9693.0,5634.0,9.36,9.78,8.94,15141.0
2026-03-15,2,18289.0,5.34,6.43,-191.0,9379.0,5497.0,9.18,9.61,8.92,14685.0
2026-03-15,3,17828.0,5.65,6.43,-201.0,9335.0,5436.0,9.28,9.71,8.79,14569.0
2026-03-15,4,16483.0,5.79,6.48,1993.0,9114.0,5542.0,13.06,13.35,9.5,16649.0
2026-03-15,5,21636.0,5.77,6.49,6887.0,7907.0,6311.0,22.18,22.05,11.59,21104.0
2026-03-15,6,22176.0,5.64,6.47,7817.0,8285.0,8563.0,25.95,25.65,17.93,24665.0
2026-03-15,7,23061.0,5.25,6.58,8151.0,8629.0,10571.0,27.28,26.96,24.26,27352.0
2026-03-15,8,23335.0,4.77,6.87,8264.0,8770.0,10900.0,27.56,27.24,25.01,27933.0
2026-03-15,9,23857.0,4.26,7.33,8438.0,8940.0,11270.0,28.04,27.7,26.21,28649.0
2026-03-15,10,24521.0,3.77,7.69,8444.0,8871.0,11027.0,27.98,27.63,25.76,28342.0
2026-03-15,11,24968.0,3.4,7.91,8196.0,8629.0,10514.0,26.57,26.28,23.84,27340.0
2026-03-15,12,25619.0,3.3,7.95,7590.0,7967.0,8975.0,23.24,23.06,18.11,24532.0
2026-03-15,13,25604.0,3.41,8.09,7687.0,8044.0,8232.0,23.6,23.41,15.58,23963.0
2026-03-15,14,25432.0,3.52,8.25,7492.0,7835.0,8607.0,22.73,22.57,16.65,23935.0
2026-03-15,15,25322.0,3.63,8.41,7485.0,7815.0,8521.0,22.73,22.56,16.64,23821.0
2026-03-15,16,25611.0,3.71,8.37,7935.0,8358.0,9149.0,25.32,25.05,18.79,25442.0
2026-03-15,17,25819.0,3.57,8.02,8198.0,8641.0,10686.0,27.09,26.74,24.17,27526.0
2026-03-15,18,25717.0,3.35,7.38,8178.0,8576.0,10812.0,27.08,26.75,25.09,27565.0
2026-03-15,19,25409.0,3.17,6.96,8073.0,8495.0,9702.0,26.88,26.55,21.58,26269.0
2026-03-15,20,24174.0,3.05,6.68,7667.0,7979.0,9604.0,24.41,24.18,20.97,25250.0
2026-03-15,21,22854.0,2.95,6.54,6024.0,6832.0,9052.0,17.77,17.79,19.18,21908.0
2026-03-15,22,21782.0,3.24,6.48,1005.0,9165.0,6287.0,12.03,12.37,11.2,16458.0
2026-03-15,23,19584.0,3.86,6.53,-218.0,7658.0,4776.0,7.82,8.28,7.62,12216.0
2026-03-16,0,16823.0,4.41,6.55,-205.0,8223.0,4988.0,7.65,8.11,7.49,13006.0
2026-03-16,1,15989.0,4.71,6.57,-201.0,8010.0,4863.0,7.62,8.09,7.49,12671.0
2026-03-16,2,14519.0,5.02,6.64,-191.0,7076.0,4779.0,6.64,7.13,7.5,11664.0
2026-03-16,3,14738.0,5.2,6.71,-195.0,7167.0,4779.0,6.79,7.27,7.5,11751.0
2026-03-16,4,19595.0,5.61,6.71,761.0,8186.0,6816.0,10.17,10.56,12.71,15762.0
2026-03-16,5,20767.0,5.73,6.7,5736.0,7153.0,8418.0,18.0,18.01,17.66,21308.0
2026-03-16,6,21681.0,5.43,6.62,7714.0,8186.0,10653.0,24.92,24.66,24.47,26552.0
2026-03-16,7,22713.0,4.81,6.65,8221.0,8684.0,11299.0,27.71,27.36,26.42,28204.0
2026-03-16,8,23164.0,4.29,6.78,8060.0,8502.0,10900.0,26.81,26.51,25.16,27462.0
2026-03-16,9,23608.0,3.97,6.95,7406.0,7746.0,9709.0,23.22,23.06,20.88,24861.0
2026-03-16,10,24077.0,3.94,7.13,6968.0,7284.0,8018.0,20.68,20.62,15.13,22270.0
2026-03-16,11,24217.0,4.16,7.34,6560.0,6790.0,7796.0,18.04,18.07,14.24,21146.0
2026-03-16,12,24747.0,4.44,7.75,6585.0,6857.0,7855.0,18.05,18.08,14.24,21296.0
2026-03-16,13,24791.0,4.75,7.99,6532.0,6805.0,7876.0,17.99,18.01,14.24,21214.0
2026-03-16,14,25056.0,5.1,7.86,6425.0,6706.0,7794.0,17.57,17.58,14.24,20926.0
2026-03-16,15,22258.0,5.29,7.43,6714.0,7039.0,7932.0,19.06,19.0,14.78,21685.0
2026-03-16,16,21517.0,5.21,7.08,7109.0,7468.0,8851.0,20.92,20.81,17.36,23428.0
2026-03-16,17,22901.0,4.87,7.08,7629.0,7970.0,10324.0,23.68,23.45,22.81,25923.0
2026-03-16,18,23659.0,4.52,7.05,8114.0,8517.0,10971.0,26.85,26.52,25.32,27602.0
2026-03-16,19,23404.0,4.07,6.91,8187.0,8559.0,10441.0,27.05,26.71,23.86,27188.0
2026-03-16,20,23674.0,3.7,6.83,8261.0,8688.0,9714.0,27.7,27.34,21.27,26663.0
2026-03-16,21,23693.0,3.42,6.79,7800.0,8211.0,8818.0,25.43,25.16,18.25,24829.0
2026-03-16,22,23926.0,3.52,6.78,5933.0,6932.0,6791.0,17.8,17.81,12.3,19656.0
2026-03-16,23,21891.0,4.18,6.79,-206.0,8521.0,5656.0,9.05,9.48,9.42,13972.0
2026-03-17,0,17328.0,4.64,6.82,-197.0,9035.0,5845.0,8.85,9.28,9.38,14684.0
2026-03-17,1,17223.0,4.86,6.88,-181.0,8934.0,5618.0,8.96,9.4,9.12,14371.0
2026-03-17,2,17002.0,5.12,6.89,-189.0,8691.0,5463.0,8.89,9.33,9.05,13965.0
2026-03-17,3,16830.0,5.38,6.62,-195.0,8742.0,5384.0,9.03,9.46,9.15,13931.0
2026-03-17,4,17900.0,5.6,6.54,-201.0,9954.0,5843.0,11.1,11.49,10.54,15596.0
2026-03-17,5,20167.0,5.66,6.58,3419.0,9974.0,8002.0,18.8,18.92,16.12,21394.0
2026-03-17,6,21678.0,5.39,6.58,6319.0,9141.0,10093.0,23.94,23.79,22.31,25554.0
2026-03-17,7,22240.0,4.82,6.71,8413.0,8897.0,10617.0,28.51,28.15,24.02,27927.0
2026-03-17,8,23057.0,4.3,7.12,8284.0,8757.0,10220.0,27.98,27.66,22.9,27261.0
2026-03-17,9,23446.0,3.86,7.59,8332.0,8840.0,9272.0,28.36,28.0,19.76,26443.0
2026-03-17,10,24125.0,3.7,7.91,7936.0,8342.0,7266.0,26.03,25.78,13.41,23544.0
2026-03-17,11,24045.0,3.82,7.98,6901.0,7218.0,7282.0,20.36,20.29,12.94,21402.0
2026-03-17,12,24164.0,4.07,7.84,6737.0,6998.0,7621.0,19.2,19.17,13.74,21356.0
2026-03-17,13,24357.0,4.3,7.97,6639.0,6893.0,8014.0,18.39,18.39,14.73,21546.0
2026-03-17,14,24527.0,4.56,8.05,6674.0,6962.0,8013.0,18.47,18.48,14.73,21649.0
2026-03-17,15,24506.0,4.77,8.06,6914.0,7242.0,8011.0,19.74,19.67,14.89,22167.0
2026-03-17,16,24145.0,4.88,7.89,7389.0,7763.0,9098.0,22.41,22.24,18.11,24251.0
2026-03-17,17,24063.0,4.61,7.58,8468.0,8885.0,10746.0,28.29,27.9,24.13,28099.0
2026-03-17,18,23677.0,4.12,7.19,8671.0,9129.0,10519.0,30.0,29.53,23.64,28319.0
2026-03-17,19,23814.0,3.67,6.99,8379.0,8784.0,10124.0,28.44,28.06,22.32,27288.0
2026-03-17,20,24092.0,3.32,6.9,8255.0,8662.0,9909.0,27.51,27.14,21.51,26826.0
2026-03-17,21,24364.0,3.08,6.82,8141.0,8507.0,8828.0,26.67,26.34,17.98,25476.0
2026-03-17,22,24640.0,3.12,6.76,5919.0,8020.0,6458.0,19.97,19.92,11.23,20397.0
2026-03-17,23,25956.0,3.86,6.7,-221.0,10543.0,6015.0,10.85,11.24,9.48,16337.0
2026-03-18,0,20895.0,4.57,6.7,-194.0,9851.0,6474.0,9.93,10.35,10.85,16130.0
2026-03-18,1,18866.0,4.88,6.72,-188.0,9781.0,5976.0,10.12,10.53,9.96,15569.0
2026-03-18,2,17625.0,5.22,6.73,-192.0,8939.0,5693.0,8.99,9.42,9.25,14441.0
2026-03-18,3,16415.0,5.45,6.8,-201.0,8665.0,5515.0,8.67,9.11,8.95,13979.0
2026-03-18,4,20363.0,5.68,6.78,-150.0,11882.0,6646.0,14.63,14.94,12.39,18378.0
2026-03-18,5,21261.0,5.59,6.77,4891.0,10754.0,8463.0,23.96,23.93,17.81,24108.0
2026-03-18,6,22681.0,5.19,6.74,7229.0,9775.0,10490.0,27.72,27.44,23.6,27494.0
2026-03-18,7,22791.0,4.55,6.6,8857.0,9319.0,10866.0,31.29,30.8,24.87,29042.0
2026-03-18,8,23264.0,3.99,6.69,8684.0,9101.0,9795.0,30.31,29.88,21.58,27579.0
2026-03-18,9,23591.0,3.58,7.3,8543.0,8924.0,8996.0,29.32,28.94,19.07,26463.0
2026-03-18,10,24326.0,3.39,7.87,8226.0,8597.0,7471.0,27.16,26.86,13.77,24294.0
2026-03-18,11,24521.0,3.46,8.05,7442.0,7707.0,7184.0,22.46,22.31,12.61,22333.0
2026-03-18,12,24660.0,3.69,7.97,7183.0,7357.0,7328.0,20.6,20.51,13.02,21869.0
2026-03-18,13,24803.0,3.95,7.84,6956.0,7212.0,7610.0,19.63,19.57,13.48,21777.0
2026-03-18,14,24260.0,4.18,7.79,6912.0,7160.0,7850.0,19.63,19.56,14.26,21922.0
2026-03-18,15,24480.0,4.36,7.77,6879.0,7098.0,8248.0,19.28,19.21,15.57,22226.0
2026-03-18,16,24130.0,4.43,7.63,7562.0,7895.0,9358.0,23.13,22.93,18.92,24816.0
2026-03-18,17,24272.0,4.13,7.39,8623.0,9030.0,10548.0,29.08,28.67,23.47,28200.0
2026-03-18,18,24865.0,3.66,7.03,8775.0,9206.0,10898.0,30.31,29.86,25.22,28879.0
2026-03-18,19,25193.0,3.27,6.83,8562.0,8975.0,10220.0,29.58,29.16,22.76,27757.0
2026-03-18,20,25316.0,3.04,6.73,8308.0,8710.0,9980.0,27.85,27.47,21.81,26998.0
2026-03-18,21,25517.0,2.87,6.65,8412.0,8787.0,8977.0,28.36,27.97,18.43,26176.0
2026-03-18,22,25881.0,2.92,6.59,7528.0,7840.0,6901.0,23.77,23.56,12.54,22269.0
2026-03-18,23,25256.0,3.57,6.54,4285.0,6368.0,4984.0,12.97,13.19,8.12,15636.0
2026-03-19,0,19751.0,4.32,6.52,-240.0,9793.0,4858.0,10.0,10.41,7.5,14410.0
2026-03-19,1,17365.0,4.7,6.54,-220.0,9020.0,4973.0,8.97,9.4,7.55,13773.0
2026-03-19,2,17355.0,5.03,6.58,-207.0,8850.0,5042.0,8.89,9.32,7.99,13685.0
2026-03-19,3,18509.0,5.44,6.61,-215.0,8849.0,5139.0,9.02,9.45,7.98,13773.0
2026-03-19,4,20032.0,5.77,6.6,1185.0,10095.0,7012.0,13.93,14.22,13.0,18292.0
2026-03-19,5,20644.0,5.67,6.59,6958.0,7630.0,8711.0,21.74,21.61,18.14,23299.0
2026-03-19,6,21852.0,5.25,6.54,8014.0,8490.0,10240.0,26.18,25.87,22.58,26744.0
2026-03-19,7,22231.0,4.59,6.65,8780.0,9279.0,11116.0,30.21,29.77,25.54,29175.0
2026-03-19,8,22858.0,3.93,6.94,8613.0,9046.0,10554.0,29.37,28.99,23.77,28213.0
2026-03-19,9,23247.0,3.43,7.2,8580.0,9027.0,9752.0,29.36,28.98,21.09,27359.0
2026-03-19,10,24036.0,3.11,7.51,8428.0,8846.0,7534.0,28.15,27.81,13.98,24808.0
2026-03-19,11,24197.0,3.12,7.72,7810.0,8156.0,6907.0,24.29,24.08,12.82,22873.0
2026-03-19,12,24795.0,3.33,7.73,7046.0,7316.0,6767.0,20.14,20.07,13.1,21129.0
2026-03-19,13,25395.0,3.68,7.76,7046.0,7323.0,7234.0,20.14,20.07,14.21,21604.0
2026-03-19,14,24835.0,3.96,7.8,7051.0,7362.0,7893.0,20.13,20.07,14.74,22306.0
2026-03-19,15,24779.0,4.14,7.74,7095.0,7389.0,8146.0,20.31,20.2,14.75,22629.0
2026-03-19,16,24538.0,4.21,7.63,7891.0,8318.0,9123.0,24.76,24.47,17.79,25333.0
2026-03-19,17,24560.0,3.88,7.35,8780.0,9240.0,10879.0,29.95,29.48,24.25,28899.0
2026-03-19,18,24227.0,3.36,6.96,8779.0,9223.0,11351.0,30.26,29.81,26.22,29354.0
2026-03-19,19,24528.0,2.85,6.74,8718.0,9136.0,10649.0,30.17,29.72,23.86,28503.0
2026-03-19,20,25162.0,2.52,6.63,8398.0,8781.0,10106.0,28.24,27.86,21.99,27285.0
2026-03-19,21,25315.0,2.32,6.54,8186.0,8555.0,9115.0,26.87,26.54,18.63,25856.0
2026-03-19,22,25382.0,2.36,6.47,6414.0,8649.0,7356.0,22.64,22.5,12.66,22419.0
2026-03-19,23,25565.0,3.01,6.41,-242.0,9677.0,5786.0,10.58,10.98,9.2,15221.0
2026-03-20,0,22082.0,3.9,6.39,-209.0,10178.0,5343.0,10.46,10.86,8.1,15312.0
2026-03-20,1,20517.0,4.46,6.39,-169.0,9177.0,5856.0,9.18,9.61,9.39,14864.0
2026-03-20,2,19001.0,4.92,6.4,-184.0,9010.0,5497.0,9.18,9.61,8.87,14323.0
2026-03-20,3,19330.0,5.39,6.41,-193.0,9034.0,5471.0,9.19,9.62,8.75,14312.0
2026-03-20,4,19323.0,5.72,6.45,1568.0,9601.0,6339.0,13.56,13.86,11.18,17508.0
2026-03-20,5,22595.0,5.73,6.46,7272.0,7783.0,8494.0,22.92,22.77,17.64,23549.0
2026-03-20,6,22221.0,5.38,6.46,8192.0,8667.0,10794.0,27.37,27.04,24.62,27653.0
2026-03-20,7,22975.0,4.71,6.5,8823.0,9292.0,11280.0,30.45,30.03,26.17,29395.0
2026-03-20,8,23385.0,4.1,6.61,8682.0,9160.0,10484.0,30.01,29.6,23.69,28326.0
2026-03-20,9,23800.0,3.67,6.96,8311.0,8748.0,9736.0,27.84,27.5,20.62,26795.0
2026-03-20,10,25511.0,3.48,7.29,8091.0,8488.0,8281.0,26.35,26.06,15.76,24860.0
2026-03-20,11,25863.0,3.64,7.35,7494.0,7816.0,7660.0,22.76,22.61,13.81,22969.0
2026-03-20,12,26348.0,3.94,7.36,7109.0,7371.0,7859.0,20.48,20.39,14.18,22338.0
2026-03-20,13,26115.0,4.29,7.47,7388.0,6870.0,8096.0,19.96,19.84,14.69,22354.0
2026-03-20,14,25376.0,4.55,7.57,7643.0,6836.0,8741.0,20.38,20.25,16.8,23221.0
2026-03-20,15,25286.0,4.75,7.49,6269.0,8094.0,8261.0,20.01,19.98,15.41,22623.0
2026-03-20,16,23725.0,4.83,7.09,7378.0,8268.0,9281.0,23.22,23.03,18.26,24926.0
2026-03-20,17,23940.0,4.48,6.89,8524.0,8984.0,11023.0,28.63,28.22,24.81,28531.0
2026-03-20,18,25570.0,3.97,6.73,9028.0,9489.0,11106.0,31.82,31.32,25.45,29624.0
2026-03-20,19,25180.0,3.64,6.59,8441.0,8824.0,9943.0,28.55,28.15,21.61,27209.0
2026-03-20,20,25130.0,3.42,6.51,8227.0,8584.0,9781.0,27.52,27.16,21.16,26593.0
2026-03-20,21,25192.0,3.28,6.47,7927.0,8249.0,9359.0,25.83,25.54,19.6,25534.0
2026-03-20,22,25491.0,3.43,6.43,6605.0,7092.0,6587.0,19.48,19.42,11.7,20284.0
2026-03-20,23,24009.0,4.2,6.38,-96.0,8846.0,5326.0,9.53,9.95,8.7,14076.0
2026-03-21,0,17537.0,4.82,6.4,-201.0,9402.0,5498.0,9.39,9.81,8.5,14699.0
2026-03-21,1,17380.0,5.06,6.46,-178.0,9145.0,5377.0,9.39,9.82,8.5,14344.0
2026-03-21,2,17319.0,5.33,6.53,-190.0,9127.0,5292.0,9.49,9.92,8.48,14229.0
2026-03-21,3,17404.0,5.62,6.59,-201.0,8934.0,5214.0,9.34,9.76,8.33,13947.0
2026-03-21,4,14468.0,5.72,6.66,-214.0,10974.0,5368.0,12.88,13.23,8.88,16128.0
2026-03-21,5,20293.0,5.6,6.68,4250.0,9918.0,6249.0,20.5,20.55,10.8,20417.0
2026-03-21,6,22428.0,5.39,6.69,7519.0,9073.0,9332.0,26.69,26.4,19.43,25924.0
2026-03-21,7,23343.0,4.86,6.89,8537.0,9026.0,11758.0,28.79,28.42,27.23,29321.0
2026-03-21,8,24144.0,4.24,7.21,8519.0,8983.0,11858.0,28.76,28.39,27.82,29360.0
2026-03-21,9,24613.0,3.72,7.46,8366.0,8769.0,11760.0,27.66,27.32,27.5,28895.0
2026-03-21,10,25334.0,3.31,7.8,8338.0,8750.0,11214.0,27.62,27.28,25.79,28303.0
2026-03-21,11,25992.0,3.06,7.92,8047.0,8411.0,10365.0,25.64,25.37,22.68,26823.0
2026-03-21,12,26365.0,3.06,7.91,7707.0,8040.0,9153.0,23.55,23.36,18.25,24901.0
2026-03-21,13,26756.0,3.22,8.01,7798.0,8124.0,8412.0,23.99,23.78,16.69,24334.0
2026-03-21,14,26702.0,3.42,8.05,7657.0,8012.0,8377.0,23.56,23.37,16.77,24047.0
2026-03-21,15,26879.0,3.64,7.97,7702.0,8035.0,8742.0,23.54,23.33,16.91,24478.0
2026-03-21,16,26444.0,3.76,7.74,8071.0,8449.0,9273.0,25.49,25.2,17.97,25793.0
2026-03-21,17,26190.0,3.68,7.44,8593.0,9015.0,9678.0,28.64,28.23,19.2,27286.0
2026-03-21,18,25568.0,3.51,7.09,8557.0,9010.0,9406.0,28.69,28.27,18.55,26974.0
2026-03-21,19,25404.0,3.33,6.88,8558.0,9027.0,8767.0,28.84,28.44,16.68,26352.0
2026-03-21,20,25776.0,3.29,6.78,8010.0,8375.0,8514.0,25.62,25.33,15.92,24898.0
2026-03-21,21,25334.0,3.46,6.71,6750.0,6922.0,8273.0,19.06,19.0,15.22,21945.0
2026-03-21,22,25598.0,3.98,6.65,2971.0,7678.0,7124.0,12.62,12.89,11.97,17773.0
2026-03-21,23,18594.0,4.61,6.66,-182.0,8795.0,5810.0,9.17,9.6,9.2,14424.0
2026-03-22,0,17660.0,4.87,6.7,-151.0,8910.0,6371.0,8.67,9.1,10.3,15129.0
2026-03-22,1,16970.0,5.08,6.73,-137.0,8467.0,6389.0,8.21,8.66,10.58,14719.0
2026-03-22,2,16348.0,5.28,6.77,-147.0,8239.0,5968.0,8.16,8.61,9.82,14060.0
2026-03-22,3,16685.0,5.51,6.81,-152.0,8185.0,5799.0,8.16,8.61,9.5,13831.0
2026-03-22,4,17656.0,5.68,6.84,-188.0,10963.0,5477.0,12.87,13.22,9.03,16252.0
2026-03-22,5,19789.0,5.66,6.85,4452.0,10084.0,6370.0,21.56,21.59,11.57,20906.0
2026-03-22,6,23640.0,5.53,6.86,7573.0,8303.0,9118.0,25.49,25.24,19.35,24994.0
2026-03-22,7,23043.0,5.13,6.98,8127.0,8531.0,11310.0,26.92,26.6,25.97,27968.0
2026-03-22,8,23449.0,4.57,7.24,8454.0,8877.0,11647.0,28.2,27.86,26.75,28978.0
2026-03-22,9,23965.0,3.97,7.59,8482.0,8910.0,11963.0,28.08,27.71,27.82,29355.0
