date,hour,LP_Qin,LP_Level,LP_Inlet,LP_F_Sarasin,LP_F_Sathon,LP_P_Sarasin,LP_P_Sathon,TotalFlow
2026-03-13,19,9908.0,3.69,13.71,5397.0,9256.0,5.77,11.45,14653.0
2026-03-13,20,9118.0,3.35,14.31,5366.0,9268.0,5.81,11.46,14635.0
2026-03-13,21,8815.0,2.94,14.98,4911.0,8406.0,4.84,10.0,13318.0
2026-03-13,22,8899.0,2.71,16.55,4683.0,7466.0,3.54,8.5,12150.0
2026-03-13,23,8390.0,2.57,19.08,4215.0,6530.0,2.35,6.86,10744.0
2026-03-14,0,5275.0,2.68,15.17,2455.0,3032.0,0.79,4.01,5487.0
2026-03-14,1,3547.0,3.05,14.88,2205.0,2492.0,0.87,3.97,4696.0
2026-03-14,2,3583.0,3.35,15.27,2234.0,2515.0,1.09,4.19,4749.0
2026-03-14,3,3614.0,4.04,15.57,2319.0,2591.0,1.33,4.47,4910.0
2026-03-14,4,7253.0,4.42,15.89,1899.0,3712.0,1.75,4.46,5610.0
2026-03-14,5,8488.0,4.84,13.87,2569.0,5103.0,3.31,6.34,7671.0
2026-03-14,6,9140.0,5.07,14.55,4127.0,7387.0,5.33,9.55,11514.0
2026-03-14,7,10518.0,4.89,13.86,5536.0,9372.0,6.14,11.94,14907.0
2026-03-14,8,11766.0,4.84,12.0,5607.0,9508.0,6.03,11.94,15116.0
2026-03-14,9,11495.0,4.76,11.34,5681.0,9695.0,5.97,11.94,15376.0
2026-03-14,10,11460.0,4.75,11.13,5439.0,9157.0,4.96,10.67,14595.0
2026-03-14,11,11402.0,4.75,10.91,5786.0,9249.0,4.24,10.44,15035.0
2026-03-14,12,11583.0,4.7,11.51,5864.0,9048.0,3.84,10.21,14912.0
2026-03-14,13,11737.0,4.72,11.74,5738.0,8814.0,3.73,9.95,14552.0
2026-03-14,14,11108.0,4.73,12.89,5689.0,8845.0,3.83,9.94,14534.0
2026-03-14,15,10578.0,4.63,13.39,5716.0,9020.0,3.81,9.95,14736.0
2026-03-14,16,10405.0,4.43,12.95,5725.0,9178.0,4.19,10.29,14902.0
2026-03-14,17,10405.0,4.14,12.75,5648.0,9282.0,5.22,11.19,14930.0
2026-03-14,18,9496.0,4.0,13.34,5432.0,9122.0,5.75,11.44,14554.0
2026-03-14,19,9323.0,3.67,14.38,5384.0,9046.0,5.81,11.45,14430.0
2026-03-14,20,9043.0,3.34,15.31,5405.0,8939.0,5.76,11.44,14344.0
2026-03-14,21,9011.0,2.98,16.08,5095.0,8293.0,4.8,10.14,13388.0
2026-03-14,22,8273.0,2.77,17.93,4420.0,7175.0,3.46,8.08,11595.0
2026-03-14,23,7189.0,2.48,19.28,4105.0,6319.0,2.36,6.72,10424.0
2026-03-15,0,4613.0,2.5,16.68,2402.0,3039.0,0.86,4.02,5441.0
2026-03-15,1,3763.0,2.91,16.72,2036.0,2156.0,0.94,3.89,4192.0
2026-03-15,2,3982.0,3.41,17.94,2222.0,2341.0,1.3,4.34,4563.0
2026-03-15,3,4034.0,3.63,18.39,2330.0,2438.0,1.36,4.45,4769.0
2026-03-15,4,7851.0,4.26,15.87,1937.0,3833.0,1.77,4.46,5770.0
2026-03-15,5,8542.0,4.83,14.37,2628.0,5260.0,3.35,6.41,7889.0
2026-03-15,6,9909.0,5.06,14.45,4280.0,7639.0,5.39,9.68,11920.0
2026-03-15,7,10936.0,5.15,13.76,5204.0,8839.0,6.08,11.45,14043.0
2026-03-15,8,10653.0,5.09,13.67,5387.0,9230.0,5.86,11.44,14618.0
2026-03-15,9,10546.0,4.95,13.3,5381.0,9249.0,5.86,11.45,14629.0
2026-03-15,10,10475.0,4.86,13.08,5281.0,9096.0,5.11,10.6,14376.0
2026-03-15,11,10501.0,4.69,13.07,5693.0,9258.0,4.35,10.44,14951.0
2026-03-15,12,10899.0,4.59,14.38,5626.0,8854.0,3.87,9.95,14480.0
2026-03-15,13,10923.0,4.54,14.56,5586.0,8793.0,3.91,9.95,14379.0
2026-03-15,14,10983.0,4.51,14.67,5509.0,8829.0,4.0,9.95,14338.0
2026-03-15,15,10525.0,4.42,13.1,5545.0,8908.0,3.95,9.95,14453.0
2026-03-15,16,9621.0,4.14,13.75,5556.0,9024.0,4.35,10.33,14580.0
2026-03-15,17,9240.0,3.78,13.88,5276.0,8917.0,5.01,10.63,14193.0
2026-03-15,18,9029.0,3.56,13.1,5157.0,8961.0,5.69,11.12,14118.0
2026-03-15,19,8982.0,3.23,12.91,5004.0,8810.0,5.68,10.95,13814.0
2026-03-15,20,9060.0,2.91,12.76,5112.0,8805.0,5.54,10.95,13917.0
2026-03-15,21,9353.0,2.62,12.25,4973.0,8348.0,4.71,9.98,13322.0
2026-03-15,22,9885.0,2.6,13.43,4416.0,7040.0,3.42,8.08,11456.0
2026-03-15,23,9528.0,2.71,15.0,4230.0,6548.0,2.31,6.83,10778.0
2026-03-16,0,6086.0,2.97,14.28,2597.0,3550.0,0.97,4.23,6147.0
2026-03-16,1,2832.0,3.3,15.03,2580.0,2675.0,1.31,4.57,5255.0
2026-03-16,2,2830.0,3.54,15.3,2595.0,2702.0,1.66,4.91,5297.0
2026-03-16,3,2852.0,3.92,15.72,2664.0,2784.0,1.77,5.07,5448.0
2026-03-16,4,8143.0,4.28,15.27,1904.0,3822.0,1.7,4.39,5726.0
2026-03-16,5,8143.0,4.8,13.64,2608.0,5355.0,3.43,6.46,7963.0
2026-03-16,6,8308.0,4.78,13.8,3996.0,7637.0,5.39,9.42,11633.0
2026-03-16,7,11406.0,4.72,11.92,5273.0,9403.0,6.41,11.87,14676.0
2026-03-16,8,11648.0,4.71,11.74,5495.0,9677.0,6.2,11.94,15172.0
2026-03-16,9,11765.0,4.65,12.17,5657.0,9877.0,5.95,11.94,15534.0
2026-03-16,10,11868.0,4.62,12.24,5481.0,9470.0,5.17,10.97,14950.0
2026-03-16,11,11922.0,4.67,12.49,5687.0,9354.0,4.31,10.44,15041.0
2026-03-16,12,12103.0,4.65,13.07,5818.0,9276.0,3.93,10.29,15095.0
2026-03-16,13,12212.0,4.78,13.21,5690.0,9111.0,3.77,9.95,14801.0
2026-03-16,14,11837.0,4.81,13.69,5677.0,9121.0,3.81,9.95,14798.0
2026-03-16,15,11505.0,4.87,14.03,5576.0,9002.0,3.94,9.95,14578.0
2026-03-16,16,9761.0,4.77,15.42,5676.0,9103.0,4.25,10.36,14778.0
2026-03-16,17,9468.0,4.28,15.03,5659.0,9472.0,5.32,11.35,15131.0
2026-03-16,18,9552.0,4.03,15.18,5394.0,9287.0,5.81,11.45,14681.0
2026-03-16,19,9509.0,3.66,15.07,5352.0,9261.0,5.87,11.44,14614.0
2026-03-16,20,9510.0,3.34,15.03,5354.0,9302.0,5.88,11.44,14656.0
2026-03-16,21,9187.0,3.09,15.13,4980.0,8456.0,4.89,10.06,13435.0
2026-03-16,22,8666.0,2.79,14.9,4498.0,7260.0,3.56,8.23,11757.0
2026-03-16,23,8021.0,2.82,14.71,3923.0,6130.0,2.4,6.53,10053.0
2026-03-17,0,3875.0,2.79,14.46,1815.0,2222.0,0.57,3.39,4036.0
2026-03-17,1,3476.0,3.16,14.92,1827.0,1958.0,0.94,3.77,3785.0
2026-03-17,2,3523.0,3.52,15.91,1915.0,2051.0,1.15,4.0,3966.0
2026-03-17,3,2978.0,3.92,16.88,1958.0,2093.0,1.38,4.25,4051.0
2026-03-17,4,7245.0,4.39,14.24,1786.0,3727.0,1.65,4.27,5513.0
2026-03-17,5,8158.0,4.82,12.54,2519.0,5133.0,3.35,6.22,7652.0
2026-03-17,6,8613.0,5.01,14.54,4082.0,7482.0,5.24,9.25,11563.0
2026-03-17,7,9778.0,4.8,13.6,5269.0,9409.0,6.31,11.63,14678.0
2026-03-17,8,10364.0,4.54,13.13,5633.0,9954.0,6.15,11.95,15587.0
2026-03-17,9,11922.0,4.38,12.31,5701.0,10081.0,6.07,11.94,15781.0
2026-03-17,10,11981.0,4.42,12.41,5438.0,9482.0,5.09,10.69,14920.0
2026-03-17,11,12280.0,4.48,13.27,5592.0,9115.0,4.0,9.8,14708.0
2026-03-17,12,12250.0,4.64,13.1,5784.0,9302.0,3.65,9.77,15087.0
2026-03-17,13,12257.0,4.69,13.27,5874.0,9359.0,3.67,9.94,15234.0
2026-03-17,14,12342.0,4.82,13.34,5810.0,9252.0,3.74,9.95,15062.0
2026-03-17,15,11744.0,4.88,13.83,5785.0,9272.0,3.77,9.95,15057.0
2026-03-17,16,10155.0,4.7,14.62,5789.0,9434.0,4.17,10.33,15222.0
2026-03-17,17,9826.0,4.25,13.65,5649.0,9581.0,5.02,10.94,15229.0
2026-03-17,18,9104.0,3.94,13.6,5562.0,9690.0,5.68,11.45,15253.0
2026-03-17,19,9100.0,3.58,13.51,5441.0,9396.0,5.81,11.44,14837.0
2026-03-17,20,9078.0,3.12,13.47,5380.0,9363.0,5.88,11.44,14742.0
2026-03-17,21,9211.0,2.77,13.98,5252.0,8848.0,4.99,10.48,14100.0
2026-03-17,22,9471.0,2.56,15.17,4884.0,7887.0,3.64,8.76,12771.0
2026-03-17,23,9395.0,2.56,16.72,4233.0,6805.0,2.26,6.75,11038.0
2026-03-18,0,5929.0,2.67,15.94,2564.0,3547.0,0.92,4.15,6111.0
2026-03-18,1,3003.0,2.96,16.53,1997.0,2228.0,0.91,3.86,4225.0
2026-03-18,2,3032.0,3.47,17.06,2088.0,2317.0,1.13,4.12,4405.0
2026-03-18,3,3051.0,3.8,17.45,2129.0,2356.0,1.32,4.33,4485.0
2026-03-18,4,6366.0,4.01,17.94,1829.0,3746.0,1.77,4.42,5575.0
2026-03-18,5,8440.0,4.51,14.36,2580.0,5466.0,3.54,6.5,8046.0
2026-03-18,6,9222.0,4.66,13.79,4259.0,7906.0,5.54,9.8,12165.0
2026-03-18,7,11434.0,4.59,12.1,5384.0,9570.0,6.39,11.98,14953.0
2026-03-18,8,11587.0,4.59,11.74,5586.0,9781.0,6.05,11.94,15367.0
2026-03-18,9,11526.0,4.49,11.49,5681.0,10014.0,5.92,11.93,15695.0
2026-03-18,10,11422.0,4.37,11.18,5603.0,9642.0,5.11,11.07,15246.0
2026-03-18,11,11054.0,4.03,10.26,5899.0,9675.0,4.15,10.59,15575.0
2026-03-18,12,11501.0,3.87,11.47,5959.0,9404.0,3.68,10.26,15363.0
2026-03-18,13,11584.0,4.01,11.66,5849.0,9235.0,3.52,9.94,15084.0
2026-03-18,14,11626.0,3.93,11.76,5796.0,9097.0,3.58,9.95,14892.0
2026-03-18,15,11637.0,3.99,11.72,5762.0,9342.0,3.65,9.95,15104.0
2026-03-18,16,11243.0,3.86,10.81,5801.0,9411.0,4.11,10.43,15212.0
2026-03-18,17,11663.0,3.84,11.97,5656.0,9458.0,5.13,11.2,15114.0
2026-03-18,18,10566.0,3.77,13.06,5477.0,9419.0,5.65,11.44,14897.0
2026-03-18,19,9217.0,3.43,14.12,5428.0,9336.0,5.72,11.44,14764.0
2026-03-18,20,9189.0,3.02,14.0,5436.0,9332.0,5.71,11.44,14769.0
2026-03-18,21,9174.0,2.63,13.82,5209.0,8855.0,4.89,10.4,14064.0
2026-03-18,22,9180.0,2.39,13.98,4696.0,7767.0,3.48,8.44,12463.0
2026-03-18,23,11034.0,2.42,13.0,4858.0,7346.0,2.52,7.72,12204.0
2026-03-19,0,5063.0,2.61,14.31,2211.0,2816.0,0.55,3.67,5027.0
2026-03-19,1,3791.0,3.04,13.6,2120.0,2225.0,0.8,3.83,4345.0
2026-03-19,2,3770.0,3.54,13.95,2144.0,2261.0,1.13,4.16,4405.0
2026-03-19,3,3800.0,3.95,14.42,2243.0,2355.0,1.12,4.2,4598.0
2026-03-19,4,6738.0,4.45,13.24,1942.0,3842.0,1.64,4.37,5784.0
2026-03-19,5,8268.0,4.79,13.63,2517.0,5324.0,3.4,6.36,7841.0
2026-03-19,6,9664.0,4.96,12.46,4367.0,8048.0,5.36,9.75,12416.0
2026-03-19,7,10932.0,4.82,9.9,5529.0,9810.0,6.2,11.88,15338.0
2026-03-19,8,11093.0,4.69,10.48,5684.0,9887.0,6.03,11.93,15572.0
2026-03-19,9,11423.0,4.56,11.29,5691.0,9869.0,5.82,11.76,15560.0
2026-03-19,10,11430.0,4.52,10.97,5371.0,9241.0,4.9,10.45,14612.0
2026-03-19,11,11515.0,4.5,11.41,5843.0,9558.0,4.2,10.44,15402.0
2026-03-19,12,12063.0,4.47,13.03,6052.0,9512.0,3.85,10.45,15564.0
2026-03-19,13,11858.0,4.46,12.3,5856.0,9297.0,3.66,9.96,15153.0
2026-03-19,14,11794.0,4.5,12.19,5895.0,9339.0,3.58,9.95,15234.0
2026-03-19,15,11994.0,4.48,12.72,5909.0,9479.0,3.61,10.0,15387.0
2026-03-19,16,12175.0,4.5,13.27,5958.0,9560.0,4.03,10.45,15518.0
2026-03-19,17,11553.0,4.43,13.48,5934.0,9909.0,4.87,11.25,15844.0
2026-03-19,18,10375.0,4.24,13.18,5771.0,9737.0,5.37,11.45,15508.0
2026-03-19,19,9361.0,3.94,13.86,5661.0,9598.0,5.53,11.44,15260.0
2026-03-19,20,9170.0,3.57,13.84,5662.0,9567.0,5.54,11.44,15229.0
2026-03-19,21,9132.0,3.08,13.65,5472.0,9025.0,4.78,10.5,14497.0
2026-03-19,22,9339.0,2.89,14.32,5341.0,8305.0,3.56,9.24,13646.0
2026-03-19,23,9347.0,2.76,14.67,4503.0,6838.0,2.2,6.99,11341.0
2026-03-20,0,5841.0,2.95,13.95,2924.0,3631.0,0.77,4.21,6555.0
2026-03-20,1,3005.0,3.29,14.49,2608.0,2827.0,0.83,4.12,5436.0
2026-03-20,2,3017.0,3.52,14.43,2667.0,2886.0,1.01,4.33,5554.0
2026-03-20,3,3042.0,3.59,14.92,2741.0,2969.0,1.21,4.59,5711.0
2026-03-20,4,7315.0,4.28,14.86,2117.0,3789.0,1.53,4.31,5905.0
2026-03-20,5,7834.0,4.73,14.57,3092.0,5648.0,3.32,6.58,8740.0
2026-03-20,6,9952.0,4.75,14.01,4673.0,8334.0,5.22,9.93,13007.0
2026-03-20,7,11729.0,4.76,12.12,5651.0,9876.0,6.04,11.94,15526.0
2026-03-20,8,11562.0,4.69,11.61,5667.0,10026.0,5.99,11.94,15693.0
2026-03-20,9,11490.0,4.58,11.17,5741.0,10070.0,5.85,11.95,15811.0
2026-03-20,10,11532.0,4.47,11.46,5546.0,9660.0,5.12,11.0,15206.0
2026-03-20,11,11626.0,4.43,11.79,5773.0,9496.0,4.19,10.43,15269.0
2026-03-20,12,12268.0,4.42,13.39,5872.0,9409.0,3.81,10.25,15282.0
2026-03-20,13,12237.0,4.49,13.42,5764.0,9374.0,3.65,9.94,15138.0
2026-03-20,14,12251.0,4.44,13.41,5763.0,9266.0,3.63,9.95,15029.0
2026-03-20,15,12221.0,4.65,13.41,5768.0,9159.0,3.63,9.95,14927.0
2026-03-20,16,10210.0,4.61,13.73,5730.0,9335.0,4.02,10.26,15065.0
2026-03-20,17,9955.0,4.23,14.05,5628.0,9563.0,5.0,11.04,15191.0
2026-03-20,18,9890.0,3.95,13.93,5460.0,9471.0,5.66,11.44,14931.0
2026-03-20,19,9910.0,3.73,13.97,5390.0,9352.0,5.76,11.45,14742.0
2026-03-20,20,9627.0,3.47,14.66,5322.0,9213.0,5.83,11.45,14535.0
2026-03-20,21,9399.0,3.19,14.58,4905.0,8356.0,4.65,9.82,13261.0
2026-03-20,22,8801.0,2.95,15.04,4756.0,7745.0,3.66,8.69,12501.0
2026-03-20,23,8093.0,2.78,15.47,4296.0,6714.0,2.38,6.96,11010.0
2026-03-21,0,4177.0,2.85,13.73,2095.0,2500.0,0.46,3.48,4594.0
2026-03-21,1,3440.0,3.16,13.2,2057.0,2234.0,0.71,3.71,4291.0
2026-03-21,2,3460.0,3.47,13.66,2110.0,2293.0,0.89,3.91,4403.0
2026-03-21,3,3601.0,4.03,16.14,2398.0,2578.0,1.28,4.45,4976.0
2026-03-21,4,6140.0,4.4,16.73,2104.0,3502.0,1.6,4.46,5607.0
2026-03-21,5,7652.0,4.66,12.92,3062.0,5553.0,3.45,6.79,8615.0
2026-03-21,6,9918.0,4.77,12.81,4545.0,7758.0,5.31,9.97,12302.0
2026-03-21,7,11213.0,4.81,12.75,5155.0,9059.0,6.08,11.45,14214.0
2026-03-21,8,11065.0,4.72,12.39,5394.0,9310.0,5.8,11.44,14704.0
2026-03-21,9,10974.0,4.67,12.04,5477.0,9466.0,5.72,11.45,14943.0
2026-03-21,10,10973.0,4.5,11.88,5680.0,9568.0,5.14,11.16,15248.0
2026-03-21,11,11113.0,4.3,12.37,5991.0,9580.0,4.33,10.85,15571.0
2026-03-21,12,11652.0,4.14,13.92,5825.0,9074.0,3.88,10.21,14899.0
2026-03-21,13,11674.0,4.12,13.95,5687.0,8906.0,3.79,9.95,14594.0
2026-03-21,14,11744.0,4.17,14.06,5710.0,8911.0,3.78,9.95,14621.0
2026-03-21,15,11699.0,4.24,14.07,5703.0,8952.0,3.81,9.95,14655.0
2026-03-21,16,11335.0,4.32,13.13,5665.0,9044.0,4.13,10.2,14709.0
2026-03-21,17,10909.0,4.16,12.68,5631.0,9314.0,5.08,11.02,14945.0
2026-03-21,18,9466.0,4.02,12.96,5557.0,9203.0,5.61,11.45,14760.0
2026-03-21,19,8985.0,3.66,13.25,5537.0,9208.0,5.66,11.44,14744.0
2026-03-21,20,8786.0,3.27,13.55,5291.0,8886.0,5.57,11.08,14177.0
2026-03-21,21,8453.0,2.85,14.04,5160.0,8556.0,4.77,10.16,13716.0
2026-03-21,22,8686.0,2.52,15.1,4931.0,7754.0,3.57,8.71,12685.0
2026-03-21,23,8803.0,2.35,16.44,4508.0,6977.0,2.51,7.23,11485.0
2026-03-22,0,6859.0,2.61,12.2,2340.0,2899.0,0.65,3.75,5240.0
2026-03-22,1,3264.0,3.23,13.64,2413.0,2675.0,0.98,4.13,5087.0
2026-03-22,2,3117.0,3.53,16.31,2822.0,3083.0,1.44,4.86,5905.0
2026-03-22,3,3135.0,3.83,16.79,2709.0,2957.0,1.56,4.89,5666.0
2026-03-22,4,6828.0,4.28,16.5,2070.0,3598.0,1.66,4.43,5668.0
2026-03-22,5,8341.0,4.8,13.11,2829.0,5304.0,3.42,6.59,8133.0
2026-03-22,6,9114.0,4.92,13.65,4383.0,7609.0,5.48,9.85,11992.0
2026-03-22,7,10918.0,4.83,13.32,5239.0,8827.0,6.08,11.46,14066.0
2026-03-22,8,11685.0,4.95,12.86,5397.0,9262.0,5.88,11.44,14659.0
2026-03-22,9,11122.0,4.94,12.9,5460.0,9412.0,5.82,11.44,14873.0
2026-03-22,10,10483.0,4.74,13.02,5496.0,9302.0,5.01,10.74,14799.0
2026-03-22,11,10504.0,4.61,13.02,5802.0,9449.0,4.25,10.45,15251.0
2026-03-22,12,10841.0,4.37,14.29,5876.0,9254.0,4.07,10.41,15130.0
2026-03-22,13,10605.0,4.21,13.38,5740.0,9017.0,3.74,9.95,14758.0
2026-03-22,14,10597.0,4.16,13.29,5645.0,8881.0,3.86,9.95,14526.0
2026-03-22,15,11142.0,4.1,13.1,5618.0,8949.0,3.9,9.95,14566.0
2026-03-22,16,11375.0,4.05,13.07,5631.0,8954.0,4.26,10.32,14585.0
2026-03-22,17,10697.0,4.05,13.22,5301.0,8969.0,5.05,10.66,14269.0
2026-03-22,18,10531.0,3.96,13.21,5198.0,9094.0,5.48,10.95,14292.0
2026-03-22,19,10475.0,3.84,13.17,5172.0,9011.0,5.5,10.95,14183.0
2026-03-22,20,8705.0,3.61,14.48,5145.0,8984.0,5.53,10.94,14129.0
2026-03-22,21,8751.0,3.19,14.81,5006.0,8385.0,4.64,9.94,13391.0
2026-03-22,22,8123.0,2.88,15.66,4682.0,7533.0,3.42,8.35,12215.0
2026-03-22,23,7650.0,2.67,16.95,4106.0,6331.0,2.19,6.59,10437.0
2026-03-23,0,3951.0,2.61,14.87,2121.0,2793.0,0.63,3.65,4914.0
2026-03-23,1,3180.0,2.96,15.07,2021.0,2228.0,0.83,3.81,4249.0
2026-03-23,2,3185.0,3.34,14.88,2006.0,2217.0,0.93,3.9,4223.0
2026-03-23,3,3319.0,3.64,14.2,1915.0,2102.0,0.99,3.9,4017.0
2026-03-23,4,7513.0,4.08,12.92,1899.0,3815.0,1.55,4.26,5714.0
2026-03-23,5,8731.0,4.53,11.95,2662.0,5550.0,3.42,6.5,8211.0
2026-03-23,6,11001.0,4.72,11.29,4398.0,7963.0,5.37,9.88,12361.0
2026-03-23,7,11264.0,4.89,10.68,5377.0,9523.0,6.22,11.83,14900.0
2026-03-23,8,11195.0,4.73,10.44,5637.0,9994.0,5.94,11.93,15631.0
2026-03-23,9,11098.0,4.58,10.23,5615.0,9854.0,5.81,11.75,15469.0
2026-03-23,10,11029.0,4.37,10.18,5616.0,9640.0,5.13,11.12,15255.0
2026-03-23,11,11041.0,4.21,10.13,5765.0,9457.0,4.18,10.42,15222.0
2026-03-23,12,11689.0,4.14,11.71,5992.0,9448.0,3.7,10.34,15440.0
2026-03-23,13,11929.0,4.04,11.47,6162.0,9782.0,3.74,10.65,15944.0
2026-03-23,14,12843.0,4.07,11.02,6127.0,9652.0,3.83,10.66,15779.0
2026-03-23,15,12485.0,4.08,12.22,5912.0,9357.0,3.67,10.17,15269.0
2026-03-23,16,11878.0,4.16,12.38,5657.0,9263.0,4.05,10.15,14920.0
2026-03-23,17,9923.0,4.03,13.7,5676.0,9613.0,4.96,11.01,15289.0
2026-03-23,18,9743.0,3.72,13.24,5505.0,9488.0,5.66,11.44,14993.0
2026-03-23,19,9696.0,3.4,13.17,5427.0,9318.0,5.76,11.44,14745.0
2026-03-23,20,9828.0,3.09,13.55,5442.0,9414.0,5.77,11.44,14856.0
2026-03-23,21,8970.0,2.8,14.25,4964.0,8541.0,4.64,9.81,13505.0
2026-03-23,22,8779.0,2.53,14.17,4782.0,7638.0,3.51,8.49,12420.0
2026-03-23,23,9452.0,2.47,13.17,4373.0,6736.0,2.38,6.96,11110.0
2026-03-24,0,5618.0,2.72,14.32,2806.0,3499.0,1.0,4.42,6305.0
2026-03-24,1,3558.0,2.99,15.07,2624.0,2903.0,1.2,4.53,5527.0
2026-03-24,2,3600.0,3.57,15.68,2667.0,2950.0,1.4,4.75,5616.0
2026-03-24,3,3616.0,4.01,16.03,2712.0,2992.0,1.58,4.95,5704.0
2026-03-24,4,6863.0,4.35,13.93,2023.0,3774.0,1.81,4.57,5798.0
2026-03-24,5,7530.0,4.66,12.99,2756.0,5517.0,3.48,6.53,8274.0
2026-03-24,6,10077.0,4.74,11.74,4310.0,7913.0,5.26,9.61,12223.0
2026-03-24,7,11207.0,4.77,10.52,5589.0,9836.0,6.17,11.93,15425.0
2026-03-24,8,11110.0,4.62,10.3,5686.0,10172.0,6.06,11.95,15858.0
2026-03-24,9,11019.0,4.42,10.15,5743.0,10214.0,5.98,11.94,15957.0
2026-03-24,10,11100.0,4.23,10.25,5551.0,9535.0,5.03,10.78,15086.0
2026-03-24,11,11457.0,4.1,11.25,5834.0,9504.0,4.24,10.45,15339.0
2026-03-24,12,11675.0,4.03,11.67,5993.0,9615.0,3.69,10.16,15608.0
2026-03-24,13,11754.0,3.94,11.91,5937.0,9596.0,3.53,9.94,15533.0
2026-03-24,14,11829.0,4.03,12.01,5925.0,9468.0,3.53,9.95,15393.0
2026-03-25,9,11128.0,4.6,11.58,5727.0,10056.0,5.83,11.94,15782.0
2026-03-25,10,11374.0,4.44,12.13,5469.0,9513.0,4.99,10.79,14982.0
2026-03-25,11,11656.0,4.45,12.97,5737.0,9389.0,4.21,10.45,15126.0
2026-03-25,12,11773.0,4.34,13.37,5776.0,9316.0,3.81,10.15,15092.0
2026-03-25,13,11948.0,4.44,13.74,5729.0,9309.0,3.68,9.94,15038.0
2026-03-25,14,11972.0,4.39,13.84,5690.0,9249.0,3.75,9.95,14940.0
2026-03-25,15,11673.0,4.5,14.08,5701.0,9181.0,3.75,9.94,14882.0
2026-03-25,16,11460.0,4.47,13.23,5755.0,9390.0,4.11,10.38,15145.0
2026-03-25,17,10830.0,4.3,12.83,5704.0,9433.0,4.96,11.1,15137.0
2026-03-25,18,10387.0,4.08,12.8,5588.0,9558.0,5.52,11.44,15146.0
2026-03-25,19,10313.0,3.88,12.58,5535.0,9506.0,5.6,11.44,15041.0
2026-03-25,20,10239.0,3.62,12.24,5453.0,9504.0,5.73,11.43,14957.0
2026-03-25,21,10124.0,3.44,12.04,5025.0,8591.0,4.77,10.05,13617.0
2026-03-25,22,9307.0,3.31,13.82,4877.0,7877.0,3.55,8.7,12754.0
2026-03-25,23,7340.0,3.13,17.0,4178.0,6510.0,2.28,6.72,10689.0
2026-03-26,0,4095.0,2.98,15.23,2071.0,3056.0,0.62,3.6,5127.0
2026-03-26,1,2659.0,3.17,13.93,2145.0,2363.0,0.76,3.81,4508.0
2026-03-26,2,3394.0,3.56,13.61,2050.0,2264.0,0.9,3.89,4314.0
2026-03-26,3,3530.0,3.96,15.36,2260.0,2468.0,1.15,4.25,4728.0
2026-03-26,4,6750.0,4.27,15.6,1947.0,3732.0,1.67,4.41,5679.0
2026-03-26,5,8878.0,4.73,14.84,2703.0,5412.0,3.34,6.44,8115.0
2026-03-26,6,10257.0,4.94,13.8,4732.0,8446.0,5.7,10.5,13178.0
2026-03-26,7,10560.0,4.82,13.12,5527.0,9745.0,6.24,11.94,15272.0
2026-03-26,8,10447.0,4.58,12.94,5685.0,9967.0,6.03,11.94,15651.0
2026-03-26,9,10373.0,4.22,12.7,5720.0,10201.0,5.98,11.95,15920.0
2026-03-26,10,10351.0,4.02,12.66,5477.0,9496.0,4.88,10.57,14972.0
2026-03-26,11,10317.0,3.82,12.42,5888.0,9551.0,4.14,10.45,15440.0
2026-03-26,12,11975.0,3.68,13.38,5855.0,9335.0,3.78,10.06,15189.0
2026-03-26,13,12289.0,3.76,13.33,5859.0,9484.0,3.68,9.95,15343.0
2026-03-26,14,12303.0,3.83,13.38,5831.0,9409.0,3.71,9.95,15241.0
2026-03-26,15,12285.0,3.93,13.46,5810.0,9281.0,3.72,9.95,15091.0
2026-03-26,16,11948.0,4.0,12.4,5826.0,9410.0,4.13,10.36,15235.0
2026-03-26,17,11943.0,3.99,12.32,5584.0,9491.0,5.01,10.88,15075.0
2026-03-26,18,10207.0,3.93,13.37,5602.0,9808.0,5.59,11.44,15410.0
2026-03-26,19,9837.0,3.55,13.55,5525.0,9748.0,5.69,11.44,15272.0
2026-03-26,20,9813.0,3.29,13.49,5502.0,9531.0,5.69,11.45,15033.0
2026-03-26,21,9756.0,3.03,13.24,5130.0,8691.0,4.79,10.19,13821.0
2026-03-26,22,8745.0,2.84,14.29,5019.0,8050.0,3.76,9.06,13069.0
2026-03-26,23,8644.0,2.66,14.77,4206.0,6666.0,2.29,6.75,10872.0
2026-03-27,0,4146.0,2.81,15.27,2133.0,2537.0,0.6,3.63,4670.0
2026-03-27,1,3498.0,3.19,14.07,2153.0,2333.0,0.79,3.84,4486.0
2026-03-27,2,3523.0,3.56,14.43,2237.0,2414.0,0.95,4.05,4650.0
2026-03-27,3,3602.0,4.0,15.54,2342.0,2521.0,1.28,4.44,4864.0
2026-03-27,4,6803.0,4.44,15.08,1962.0,3668.0,1.74,4.51,5630.0
2026-03-27,5,7804.0,4.79,15.04,2414.0,5338.0,3.24,6.16,7752.0
2026-03-27,6,9031.0,4.86,14.62,4152.0,7891.0,5.24,9.49,12043.0
2026-03-27,7,10438.0,4.71,13.27,5463.0,9728.0,6.22,11.94,15191.0
2026-03-27,8,11071.0,4.54,12.52,5605.0,9873.0,5.98,11.94,15478.0
2026-03-27,9,11054.0,4.36,12.27,5648.0,9946.0,5.85,11.88,15595.0
