date,hour,LK_Qin,LK_Level,LK_Inlet,LK_F_Meen,LK_F_Ladkra,LK_P,TotalFlow
2025-04-16,14,13568.0,3.26,5.04,4209.0,8577.0,10.92,12786.0
2025-04-16,15,14484.0,3.46,5.3,3927.0,7548.0,10.83,11475.0
2025-04-16,16,14149.0,3.88,5.56,3711.0,7114.0,10.8,10825.0
2025-04-16,17,14651.0,4.32,5.76,3990.0,7747.0,11.86,11737.0
2025-04-16,18,13993.0,4.49,6.33,4678.0,9647.0,13.7,14325.0
2025-04-16,19,14139.0,4.29,6.29,5399.0,11345.0,15.37,16743.0
2025-04-16,20,14479.0,3.88,6.27,5718.0,11898.0,16.28,17616.0
2025-04-16,21,14936.0,3.5,6.32,5827.0,11973.0,16.3,17799.0
2025-04-16,22,15526.0,3.17,6.46,5711.0,11735.0,15.25,17446.0
2025-04-16,23,14606.0,2.97,7.68,5257.0,10812.0,13.82,16069.0
2025-04-17,0,13712.0,3.13,7.22,3200.0,6328.0,9.33,9528.0
2025-04-17,1,13900.0,3.68,7.46,3074.0,6075.0,9.12,9149.0
2025-04-17,2,12227.0,4.2,9.17,2900.0,5848.0,8.53,8748.0
2025-04-17,3,11926.0,4.61,9.18,2984.0,5885.0,8.67,8870.0
2025-04-17,4,11880.0,4.98,9.3,2816.0,5985.0,8.72,8801.0
2025-04-17,5,11553.0,5.26,8.89,3230.0,7250.0,9.95,10480.0
2025-04-17,6,14761.0,5.33,7.18,4618.0,10350.0,13.15,14968.0
2025-04-17,7,15959.0,5.07,5.76,6108.0,12888.0,16.5,18997.0
2025-04-17,8,15764.0,4.61,5.6,6419.0,13287.0,17.41,19706.0
2025-04-17,9,15522.0,4.08,5.43,6381.0,13185.0,17.21,19566.0
2025-04-17,10,15729.0,3.66,5.41,6026.0,11559.0,15.82,17585.0
2025-04-17,11,15618.0,3.57,5.43,5104.0,9511.0,12.68,14615.0
2025-04-17,12,15525.0,3.82,5.7,4460.0,8380.0,11.27,12840.0
2025-04-17,13,13381.0,4.02,7.85,4266.0,8142.0,11.1,12408.0
2025-04-17,14,13268.0,4.12,8.02,4065.0,8283.0,10.58,12348.0
2025-04-17,15,13247.0,4.19,8.06,4061.0,8448.0,10.86,12510.0
2025-04-17,16,12515.0,4.19,8.14,4208.0,8647.0,11.0,12856.0
2025-04-17,17,12180.0,4.02,7.69,4659.0,9587.0,12.09,14246.0
2025-04-17,18,12365.0,3.63,7.5,5315.0,11016.0,14.2,16331.0
2025-04-17,19,12649.0,3.01,7.3,5781.0,12072.0,16.01,17853.0
2025-04-17,20,15108.0,2.51,4.99,5660.0,11141.0,15.73,16801.0
2025-04-17,21,15168.0,2.35,4.97,5518.0,10553.0,14.93,16072.0
2025-04-17,22,15743.0,2.21,5.08,5659.0,10529.0,14.4,16188.0
2025-04-17,23,17476.0,2.27,5.5,5265.0,10080.0,12.88,15345.0
2025-04-18,0,14759.0,2.75,6.39,3230.0,6420.0,7.94,9650.0
2025-04-18,1,14734.0,3.35,6.72,3189.0,6324.0,8.03,9512.0
2025-04-18,2,14649.0,4.01,6.98,2913.0,6331.0,7.71,9245.0
2025-04-18,3,14354.0,4.62,7.14,3004.0,6531.0,7.97,9536.0
2025-04-18,4,13044.0,5.11,6.72,3054.0,6537.0,8.55,9591.0
2025-04-18,5,9595.0,5.37,8.52,2994.0,6554.0,9.59,9547.0
2025-04-18,6,12791.0,5.2,7.18,4571.0,9221.0,12.63,13791.0
2025-04-18,7,14747.0,5.02,5.46,5886.0,10980.0,15.89,16867.0
2025-04-18,8,14409.0,4.68,5.33,6190.0,11323.0,16.46,17512.0
2025-04-18,9,14273.0,4.25,5.26,6206.0,11296.0,16.28,17502.0
2025-04-18,10,14305.0,3.84,5.16,6129.0,11199.0,15.16,17328.0
2025-04-18,11,14502.0,3.55,5.16,5281.0,9980.0,12.09,15261.0
2025-04-18,12,14711.0,3.63,5.24,4464.0,8775.0,10.25,13239.0
2025-04-18,13,14306.0,3.77,5.75,4420.0,9068.0,10.38,13489.0
2025-04-18,14,13848.0,3.84,6.32,4274.0,8679.0,10.16,12953.0
2025-04-18,15,13828.0,3.95,6.35,4255.0,8449.0,10.03,12703.0
2025-04-18,16,13779.0,4.12,6.22,4277.0,7987.0,10.09,12264.0
2025-04-18,17,12214.0,4.17,7.32,4689.0,8540.0,11.38,13229.0
2025-04-18,18,11848.0,3.93,7.32,5230.0,9665.0,13.66,14895.0
2025-04-18,19,13965.0,3.59,5.97,5572.0,10292.0,15.01,15863.0
2025-04-18,20,14049.0,3.35,5.92,5619.0,10377.0,15.13,15996.0
2025-04-18,21,12670.0,3.02,7.3,5563.0,10330.0,15.24,15893.0
2025-04-18,22,13125.0,2.61,7.43,5677.0,10328.0,14.23,16005.0
2025-04-18,23,14339.0,2.32,6.41,5215.0,10049.0,12.26,15264.0
2025-04-19,0,14776.0,2.63,6.59,3374.0,6528.0,7.91,9902.0
2025-04-19,1,14573.0,3.21,6.01,3110.0,6675.0,7.57,9785.0
2025-04-19,2,13578.0,3.78,6.18,2967.0,6427.0,7.28,9394.0
2025-04-19,3,13363.0,4.25,6.44,3017.0,6691.0,7.62,9708.0
2025-04-19,4,13396.0,4.69,6.71,3128.0,6758.0,8.49,9886.0
2025-04-19,5,12731.0,5.1,6.57,3119.0,6157.0,9.47,9276.0
2025-04-19,6,12603.0,5.38,7.25,4426.0,8061.0,12.15,12487.0
2025-04-19,7,14737.0,5.24,5.5,5835.0,10771.0,15.31,16607.0
2025-04-19,8,14356.0,4.85,5.34,6284.0,11601.0,16.16,17886.0
2025-04-19,9,14842.0,4.38,5.37,6489.0,11967.0,16.38,18456.0
2025-04-19,10,15086.0,3.95,5.36,6137.0,11477.0,15.48,17615.0
2025-04-19,11,15016.0,3.77,5.46,5202.0,9832.0,12.98,15035.0
2025-04-19,12,14525.0,3.87,6.17,4491.0,8538.0,10.6,13029.0
2025-04-19,13,12692.0,3.96,6.73,4187.0,8137.0,10.24,12324.0
2025-04-19,14,13392.0,4.09,7.12,4139.0,8141.0,11.25,12280.0
2025-04-19,15,13433.0,4.17,7.19,4236.0,8807.0,11.56,13043.0
2025-04-19,16,13357.0,4.21,7.17,4257.0,9059.0,11.69,13317.0
2025-04-19,17,13347.0,4.15,7.1,4700.0,9668.0,12.96,14368.0
2025-04-19,18,13507.0,3.95,7.04,5370.0,10237.0,14.77,15607.0
2025-04-19,19,13661.0,3.63,6.73,5700.0,10754.0,15.52,16454.0
2025-04-19,20,13583.0,3.26,6.26,5791.0,10889.0,15.59,16680.0
2025-04-19,21,14726.0,2.91,5.2,6006.0,11049.0,15.82,17054.0
2025-04-19,22,14789.0,2.63,4.89,5845.0,10875.0,14.83,16721.0
2025-04-19,23,15810.0,2.47,5.11,5280.0,10268.0,13.03,15548.0
2025-04-20,0,14886.0,2.81,5.19,3484.0,6866.0,9.07,10349.0
2025-04-20,1,14867.0,3.36,5.26,3380.0,6676.0,9.32,10056.0
2025-04-20,2,14880.0,3.97,5.44,3249.0,6268.0,8.95,9517.0
2025-04-20,3,14083.0,4.58,6.39,3127.0,6207.0,9.22,9334.0
2025-04-20,4,11731.0,5.04,7.63,3069.0,6030.0,9.79,9099.0
2025-04-20,5,11118.0,5.25,7.74,3102.0,6422.0,10.31,9524.0
2025-04-20,6,12252.0,5.38,8.69,4161.0,8254.0,12.32,12415.0
2025-04-20,7,14177.0,5.16,6.77,5546.0,10660.0,15.02,16206.0
2025-04-20,8,14620.0,4.88,6.08,6083.0,11534.0,16.65,17617.0
2025-04-20,9,14490.0,4.35,5.87,6521.0,12236.0,17.59,18758.0
2025-04-20,10,14530.0,3.85,5.77,6421.0,11620.0,16.96,18041.0
2025-04-20,11,14680.0,3.41,5.47,6280.0,11287.0,16.12,17567.0
2025-04-20,12,15109.0,3.14,5.24,5652.0,10377.0,14.55,16029.0
2025-04-20,13,15107.0,3.15,5.31,5042.0,9198.0,12.32,14240.0
2025-04-20,14,15147.0,3.28,5.48,4562.0,9107.0,11.04,13668.0
2025-04-20,15,15235.0,3.48,5.5,4396.0,8674.0,10.37,13069.0
2025-04-20,16,14879.0,3.74,5.32,4244.0,8523.0,10.27,12766.0
2025-04-20,17,12980.0,3.86,7.04,4417.0,8893.0,11.19,13310.0
2025-04-20,18,13089.0,3.71,6.95,4978.0,10015.0,13.98,14993.0
2025-04-20,19,13359.0,3.34,6.87,5520.0,10763.0,15.48,16284.0
2025-04-20,20,13494.0,3.0,6.77,5511.0,10243.0,15.19,15753.0
2025-04-20,21,13497.0,2.65,6.59,5629.0,10565.0,15.18,16193.0
2025-04-20,22,15458.0,2.41,5.18,5421.0,10366.0,14.14,15787.0
2025-04-20,23,15822.0,2.41,5.11,4970.0,9692.0,12.74,14662.0
2025-04-21,0,15195.0,2.83,6.22,3484.0,6882.0,8.77,10366.0
2025-04-21,1,14658.0,3.33,6.29,3292.0,7089.0,8.37,10381.0
2025-04-21,2,14756.0,3.86,6.38,3178.0,6978.0,8.65,10156.0
2025-04-21,3,14392.0,4.42,6.45,3167.0,6877.0,8.75,10044.0
2025-04-21,4,13869.0,4.92,6.48,3078.0,6580.0,8.6,9658.0
2025-04-21,5,11248.0,5.28,7.34,3106.0,6636.0,9.7,9743.0
2025-04-21,6,14099.0,5.34,6.38,4798.0,9359.0,13.06,14157.0
2025-04-21,7,14890.0,5.17,5.55,6156.0,11299.0,16.16,17455.0
2025-04-21,8,14530.0,4.72,5.39,6458.0,12254.0,16.65,18712.0
2025-04-21,9,14492.0,4.12,5.27,6519.0,12763.0,16.76,19282.0
2025-04-21,10,14785.0,3.58,5.25,6120.0,11385.0,15.13,17505.0
2025-04-21,11,14714.0,3.43,5.34,5147.0,9433.0,12.03,14580.0
2025-04-21,12,13677.0,3.53,6.57,4411.0,8198.0,10.21,12609.0
2025-04-21,13,13413.0,3.62,6.98,4318.0,8074.0,10.98,12392.0
2025-04-21,14,13441.0,3.74,7.12,4211.0,8510.0,10.65,12721.0
2025-04-21,15,13455.0,3.8,7.19,4287.0,8722.0,11.08,13009.0
2025-04-21,16,13370.0,3.82,7.02,4486.0,9051.0,11.68,13537.0
2025-04-21,17,14026.0,3.77,6.03,4957.0,9820.0,12.93,14777.0
2025-04-21,18,14895.0,3.62,5.2,5589.0,11173.0,15.28,16762.0
2025-04-21,19,14901.0,3.29,5.09,5937.0,11759.0,16.6,17696.0
2025-04-21,20,13994.0,2.92,4.81,5903.0,11093.0,16.5,16996.0
2025-04-21,21,14853.0,2.58,4.92,5973.0,11077.0,16.37,17051.0
2025-04-21,22,15214.0,2.36,4.99,5806.0,10499.0,15.38,16306.0
2025-04-21,23,15418.0,2.26,5.0,5271.0,9976.0,13.41,15247.0
2025-04-22,0,14546.0,2.54,4.84,3556.0,6892.0,9.39,10448.0
2025-04-22,1,15054.0,3.13,5.07,3168.0,6519.0,8.3,9687.0
2025-04-22,2,15345.0,3.77,5.27,3277.0,7168.0,8.49,10445.0
2025-04-22,3,15631.0,4.4,5.49,3257.0,7204.0,9.49,10460.0
2025-04-22,4,13647.0,4.94,6.16,3203.0,6873.0,9.92,10076.0
2025-04-22,5,12673.0,5.36,7.06,3366.0,6778.0,10.92,10143.0
2025-04-22,6,11479.0,5.24,8.45,4943.0,9640.0,13.37,14583.0
2025-04-22,7,15139.0,4.94,5.53,6105.0,11066.0,15.5,17171.0
2025-04-22,8,14916.0,4.57,5.42,6473.0,11664.0,16.96,18137.0
2025-04-22,9,14664.0,4.16,5.3,6376.0,11506.0,17.06,17882.0
2025-04-22,10,15009.0,3.77,5.32,6132.0,11197.0,15.57,17329.0
2025-04-22,11,15181.0,3.54,5.35,5299.0,10634.0,12.54,15933.0
2025-04-22,12,14715.0,3.56,6.1,4491.0,9226.0,10.55,13717.0
2025-04-22,13,14585.0,3.64,6.41,4495.0,9177.0,10.67,13672.0
2025-04-22,14,14592.0,3.75,6.6,4301.0,8891.0,10.19,13192.0
2025-04-22,15,14642.0,3.91,6.65,4301.0,8864.0,10.06,13165.0
2025-04-22,16,14462.0,4.03,6.47,4477.0,8999.0,11.0,13476.0
2025-04-22,17,14200.0,4.1,6.34,4770.0,9459.0,11.69,14228.0
2025-04-22,18,14076.0,3.94,6.18,5507.0,10714.0,14.17,16221.0
2025-04-22,19,12953.0,3.53,7.37,5862.0,10791.0,15.44,16653.0
2025-04-22,20,13479.0,3.05,6.71,5741.0,10681.0,15.54,16422.0
2025-04-22,21,14560.0,2.73,5.87,5887.0,10752.0,15.5,16639.0
2025-04-22,22,15004.0,2.47,5.96,5803.0,10383.0,14.28,16186.0
2025-04-22,23,15701.0,2.39,5.13,5193.0,9891.0,12.33,15084.0
2025-04-23,0,14124.0,2.66,4.79,3512.0,7033.0,8.0,10545.0
2025-04-23,1,14152.0,3.07,4.86,3317.0,6804.0,7.79,10121.0
2025-04-23,2,14545.0,3.62,5.06,3019.0,6420.0,7.68,9439.0
2025-04-23,3,14621.0,4.25,5.27,3071.0,6516.0,7.67,9587.0
2025-04-23,4,14122.0,4.76,5.84,3320.0,6719.0,8.34,10039.0
2025-04-23,5,12640.0,5.2,7.01,3259.0,6436.0,9.19,9695.0
2025-04-23,6,13409.0,5.43,7.54,4728.0,8578.0,11.85,13306.0
2025-04-23,7,14154.0,5.15,6.67,6331.0,11395.0,15.48,17727.0
2025-04-23,8,14037.0,4.65,6.44,6404.0,11607.0,16.05,18011.0
2025-04-23,9,13983.0,4.13,6.27,6388.0,11598.0,16.37,17986.0
2025-04-23,10,15313.0,3.67,5.39,6236.0,11858.0,14.93,18094.0
2025-04-23,11,15490.0,3.42,5.35,5355.0,10732.0,12.77,16087.0
2025-04-23,12,15711.0,3.51,5.43,4662.0,9360.0,10.64,14022.0
2025-04-23,13,15718.0,3.71,5.58,4590.0,9259.0,10.44,13848.0
2025-04-23,14,14676.0,3.94,6.87,4324.0,8764.0,10.28,13088.0
2025-04-23,15,14122.0,4.09,7.41,4328.0,8657.0,9.98,12985.0
2025-04-23,16,13826.0,4.16,7.49,4594.0,9089.0,10.48,13683.0
2025-04-23,17,13694.0,4.11,7.31,4997.0,9860.0,12.48,14857.0
2025-04-23,18,13716.0,3.92,7.16,5623.0,10198.0,14.95,15821.0
2025-04-23,19,13684.0,3.57,6.93,5881.0,10870.0,15.88,16751.0
2025-04-23,20,13724.0,3.17,6.74,5911.0,10944.0,15.93,16855.0
2025-04-23,21,13852.0,2.77,6.61,5917.0,10951.0,15.55,16868.0
2025-04-23,22,14345.0,2.41,6.73,5938.0,10708.0,14.62,16646.0
2025-04-23,23,16300.0,2.24,5.22,5320.0,10823.0,12.76,16143.0
2025-04-24,0,15242.0,2.55,5.01,3596.0,7461.0,8.4,11057.0
2025-04-24,1,15311.0,3.09,5.11,3331.0,7050.0,8.31,10381.0
2025-04-24,2,15479.0,3.73,5.29,3266.0,6944.0,8.1,10210.0
2025-04-24,3,15419.0,4.42,5.46,3066.0,6697.0,8.2,9763.0
2025-04-24,4,12650.0,4.98,7.25,3133.0,6435.0,8.9,9567.0
2025-04-24,5,11545.0,5.31,8.17,3195.0,5813.0,9.53,9007.0
2025-04-24,6,12252.0,5.39,8.65,4933.0,8856.0,12.42,13789.0
2025-04-24,7,14744.0,5.06,6.05,6137.0,11138.0,15.51,17275.0
2025-04-24,8,14964.0,4.71,5.53,6329.0,11507.0,16.52,17836.0
2025-04-24,9,14813.0,4.31,5.41,6432.0,11781.0,16.65,18214.0
2025-04-24,10,15016.0,3.81,5.38,6258.0,12343.0,15.84,18600.0
2025-04-24,11,15157.0,3.46,5.33,5483.0,11065.0,13.04,16547.0
2025-04-24,12,15301.0,3.48,5.41,4613.0,9396.0,10.77,14008.0
2025-04-24,13,15341.0,3.66,5.53,4519.0,9218.0,10.21,13737.0
2025-04-24,14,15416.0,3.85,5.74,4519.0,9283.0,10.84,13802.0
2025-04-24,15,15003.0,4.05,6.29,4458.0,9110.0,11.23,13568.0
2025-04-24,16,14411.0,4.16,6.55,4582.0,9175.0,11.07,13756.0
2025-04-24,17,14125.0,4.18,6.39,4969.0,9560.0,12.39,14529.0
2025-04-24,18,13232.0,4.04,6.96,5463.0,10002.0,14.32,15464.0
2025-04-24,19,13286.0,3.68,6.76,5943.0,10769.0,14.89,16712.0
2025-04-24,20,13783.0,3.26,6.05,5880.0,10714.0,14.95,16594.0
2025-04-24,21,14737.0,2.97,5.15,5909.0,10971.0,15.06,16880.0
2025-04-24,22,15339.0,2.67,5.22,6008.0,11736.0,14.06,17744.0
2025-04-24,23,15616.0,2.39,5.26,5581.0,11280.0,12.59,16861.0
2025-04-25,0,13876.0,2.54,4.8,3483.0,7287.0,7.57,10771.0
2025-04-25,1,14436.0,2.92,4.89,3395.0,7166.0,7.66,10561.0
2025-04-25,2,14556.0,3.44,5.02,3135.0,6714.0,7.68,9848.0
2025-04-25,3,14743.0,4.02,5.21,3137.0,6828.0,7.74,9965.0
2025-04-25,4,14491.0,4.56,5.29,3373.0,6636.0,8.27,10009.0
2025-04-25,5,13966.0,5.11,5.42,3320.0,6090.0,9.44,9409.0
2025-04-25,6,13900.0,5.45,6.22,4825.0,8765.0,12.03,13591.0
2025-04-25,7,14969.0,5.26,5.6,6180.0,11271.0,15.31,17451.0
2025-04-25,8,14735.0,4.78,5.45,6594.0,12958.0,16.57,19552.0
2025-04-25,9,14600.0,4.13,5.31,6559.0,12917.0,16.2,19477.0
2025-04-25,10,15066.0,3.57,5.28,6313.0,11884.0,14.93,18197.0
2025-04-25,11,14988.0,3.36,5.64,5247.0,9789.0,12.67,15036.0
2025-04-25,12,14583.0,3.46,6.27,4590.0,8596.0,10.61,13186.0
2025-04-25,13,15106.0,3.67,5.97,4539.0,8448.0,10.54,12987.0
2025-04-25,14,13549.0,3.9,7.55,4306.0,8206.0,10.31,12512.0
2025-04-25,15,14058.0,3.93,6.98,4481.0,9652.0,10.27,14133.0
2025-04-25,16,14516.0,3.9,6.41,4696.0,10013.0,10.68,14709.0
2025-04-25,17,14325.0,3.83,6.28,4965.0,10518.0,11.41,15483.0
2025-04-25,18,14345.0,3.58,6.15,5708.0,11463.0,13.98,17171.0
2025-04-25,19,14551.0,3.17,5.87,6004.0,11852.0,15.52,17857.0
2025-04-25,20,15307.0,2.81,5.07,5942.0,11745.0,15.72,17687.0
2025-04-25,21,15446.0,2.5,5.04,5956.0,11693.0,15.22,17648.0
2025-04-25,22,15948.0,2.24,5.15,5994.0,11277.0,14.64,17271.0
2025-04-25,23,16302.0,2.17,5.21,5393.0,10374.0,12.59,15766.0
2025-04-26,0,14988.0,2.49,5.01,3641.0,7282.0,8.15,10923.0
2025-04-26,1,15512.0,3.0,5.14,3487.0,7447.0,8.55,10933.0
2025-04-26,2,15959.0,3.63,5.67,3344.0,7286.0,8.58,10630.0
2025-04-26,3,14887.0,4.26,7.15,3225.0,7156.0,8.33,10381.0
2025-04-26,4,13491.0,4.74,6.73,3340.0,6456.0,8.43,9797.0
2025-04-26,5,12623.0,5.23,6.61,3212.0,5709.0,8.99,8921.0
2025-04-26,6,12449.0,5.4,6.55,4672.0,8218.0,11.58,12890.0
2025-04-26,7,15050.0,5.24,5.61,6134.0,11085.0,14.68,17219.0
2025-04-26,8,14921.0,4.85,5.51,6600.0,11821.0,15.77,18421.0
2025-04-26,9,14884.0,4.39,5.44,6592.0,11861.0,15.88,18453.0
2025-04-26,10,14447.0,3.91,6.14,6297.0,11664.0,14.77,17962.0
2025-04-26,11,14393.0,3.55,6.24,5488.0,10432.0,12.48,15920.0
2025-04-26,12,14592.0,3.45,6.29,4743.0,9696.0,11.19,14439.0
2025-04-26,13,14628.0,3.46,6.37,4666.0,9461.0,11.1,14127.0
2025-04-26,14,14657.0,3.5,6.44,4549.0,9411.0,10.81,13959.0
2025-04-26,15,15257.0,3.62,5.98,4428.0,8929.0,10.6,13358.0
2025-04-26,16,14058.0,3.82,6.89,4379.0,8309.0,10.53,12688.0
2025-04-26,17,13418.0,3.87,7.01,4806.0,8920.0,11.58,13726.0
2025-04-26,18,13699.0,3.72,6.51,5470.0,10057.0,13.76,15527.0
2025-04-26,19,14953.0,3.45,5.26,5908.0,10858.0,15.46,16765.0
2025-04-26,20,15053.0,3.18,5.21,5979.0,11337.0,16.05,17317.0
2025-04-26,21,15098.0,2.8,5.18,6087.0,11863.0,16.04,17950.0
2025-04-26,22,15660.0,2.49,5.1,5974.0,10884.0,14.88,16858.0
2025-04-26,23,15944.0,2.41,5.16,5315.0,10054.0,12.8,15369.0
2025-04-27,0,11849.0,2.5,7.32,3735.0,7702.0,8.52,11437.0
2025-04-27,1,14869.0,2.68,5.44,3505.0,7329.0,8.52,10834.0
2025-04-27,2,16168.0,3.31,5.51,3437.0,7185.0,8.74,10622.0
2025-04-27,3,15240.0,3.91,5.27,3420.0,7277.0,8.36,10697.0
2025-04-27,4,14787.0,4.5,5.32,3235.0,6121.0,8.78,9355.0
2025-04-27,5,13540.0,5.13,6.28,3204.0,5686.0,9.58,8890.0
2025-04-27,6,11525.0,5.45,9.15,4170.0,7282.0,11.03,11451.0
2025-04-27,7,14565.0,5.28,6.23,5626.0,10148.0,13.73,15774.0
2025-04-27,8,15399.0,5.03,5.66,6399.0,12251.0,15.83,18650.0
2025-04-27,9,15218.0,4.53,5.54,6641.0,12257.0,16.87,18898.0
2025-04-27,10,15428.0,4.12,5.47,6540.0,11753.0,16.16,18293.0
2025-04-27,11,15465.0,3.78,5.42,6264.0,11232.0,14.87,17496.0
2025-04-27,12,15609.0,3.61,5.43,5674.0,10244.0,13.16,15917.0
2025-04-27,13,15592.0,3.67,5.46,5097.0,9508.0,11.44,14605.0
2025-04-27,14,15655.0,3.83,5.44,4722.0,9296.0,10.66,14017.0
2025-04-27,15,15729.0,4.08,5.49,4506.0,8921.0,10.47,13426.0
2025-04-27,16,14923.0,4.34,6.29,4441.0,8748.0,10.33,13189.0
2025-04-27,17,14096.0,4.49,6.97,4639.0,9120.0,11.05,13760.0
2025-04-27,18,13156.0,4.36,7.91,5157.0,10244.0,12.71,15400.0
2025-04-27,19,12898.0,3.98,8.15,5511.0,10640.0,14.46,16151.0
2025-04-27,20,13084.0,3.52,7.98,5711.0,11129.0,14.72,16840.0
2025-04-27,21,13527.0,3.06,7.07,5759.0,10748.0,14.34,16508.0
2025-04-27,22,15112.0,2.8,5.34,5624.0,10512.0,13.15,16136.0
2025-04-27,23,16141.0,2.77,5.24,5055.0,9641.0,12.01,14697.0
2025-04-28,0,14282.0,3.16,7.04,3544.0,7368.0,7.92,10912.0
2025-04-28,1,14771.0,3.56,6.52,3381.0,7278.0,7.9,10659.0
2025-04-28,2,14785.0,4.11,7.04,3242.0,7037.0,7.93,10279.0
2025-04-28,3,14428.0,4.64,8.26,3325.0,7219.0,8.18,10544.0
2025-04-28,4,12453.0,5.03,7.65,3205.0,6799.0,8.72,10004.0
2025-04-28,5,10777.0,5.23,7.35,3217.0,6776.0,9.14,9993.0
2025-04-28,6,15063.0,5.34,5.6,4800.0,9288.0,12.4,14087.0
2025-04-28,7,15178.0,5.23,5.61,6112.0,11311.0,15.57,17424.0
2025-04-28,8,14964.0,4.84,5.5,6466.0,11950.0,16.34,18416.0
2025-04-28,9,14771.0,4.38,5.41,6388.0,11773.0,16.53,18160.0
2025-04-28,10,15063.0,3.98,5.39,6217.0,11810.0,15.25,18028.0
2025-04-28,11,15208.0,3.67,5.32,5415.0,10948.0,12.6,16363.0
2025-04-28,12,13707.0,3.62,7.1,4581.0,9339.0,10.52,13921.0
2025-04-28,13,13261.0,3.53,7.53,4596.0,9371.0,10.42,13967.0
2025-04-28,14,14318.0,3.48,6.69,4511.0,9107.0,10.13,13617.0
2025-04-28,15,15503.0,3.68,5.64,4421.0,8948.0,10.09,13368.0
2025-04-28,16,14873.0,3.91,5.95,4588.0,9105.0,10.36,13693.0
2025-04-28,17,14611.0,3.97,5.83,5039.0,9961.0,11.51,15000.0
2025-04-28,18,13990.0,3.81,6.26,5514.0,10632.0,13.67,16146.0
2025-04-28,19,14154.0,3.51,6.03,5895.0,10843.0,15.0,16738.0
2025-04-28,20,14511.0,3.16,5.54,5978.0,11095.0,15.2,17073.0
2025-04-28,21,15097.0,2.83,4.99,6088.0,12005.0,15.56,18094.0
2025-04-28,22,15630.0,2.47,5.06,6056.0,11786.0,14.68,17843.0
2025-04-28,23,16217.0,2.31,5.16,5348.0,10865.0,12.29,16214.0
2025-04-29,0,15920.0,2.67,5.13,3537.0,7338.0,8.21,10874.0
2025-04-29,1,15349.0,3.23,5.14,3408.0,7117.0,8.13,10525.0
2025-04-29,2,15389.0,3.85,5.29,3168.0,6757.0,7.99,9925.0
2025-04-29,3,12482.0,4.37,7.9,3090.0,6588.0,8.05,9678.0
2025-04-29,4,13059.0,4.69,6.38,3238.0,6588.0,8.8,9826.0
2025-04-29,5,12769.0,5.11,6.07,3309.0,5974.0,9.93,9283.0
2025-04-29,6,13647.0,5.36,6.47,4759.0,8729.0,12.98,13488.0
2025-04-29,7,14208.0,5.12,6.4,6197.0,11183.0,15.56,17380.0
2025-04-29,8,15127.0,4.7,5.48,6425.0,11654.0,16.58,18079.0
2025-04-29,9,15106.0,4.31,5.4,6380.0,11831.0,17.39,18211.0
2025-04-29,10,15423.0,3.85,5.38,6290.0,12617.0,16.06,18907.0
2025-04-29,11,15530.0,3.53,5.36,5457.0,11212.0,13.14,16669.0
2025-04-29,12,15888.0,3.58,5.47,4687.0,9638.0,11.1,14325.0
2025-04-29,13,15375.0,3.77,6.21,4514.0,9285.0,10.6,13798.0
2025-04-29,14,15888.0,3.99,5.88,4423.0,9271.0,10.79,13694.0
2025-04-29,15,15547.0,4.3,6.45,4432.0,9073.0,10.59,13505.0
2025-04-29,16,14520.0,4.5,7.37,4517.0,9134.0,10.73,13651.0
2025-04-29,17,14057.0,4.52,7.59,4767.0,9285.0,11.8,14052.0
2025-04-29,18,13868.0,4.47,7.49,5214.0,9572.0,13.94,14786.0
2025-04-29,19,13365.0,4.17,7.03,5826.0,11126.0,15.68,16952.0
2025-04-29,20,13391.0,3.69,6.78,5831.0,11393.0,15.9,17224.0
2025-04-29,21,13416.0,3.22,6.55,5817.0,10730.0,15.78,16547.0
2025-04-29,22,13995.0,2.85,6.71,5686.0,10791.0,14.6,16476.0
2025-04-29,23,14462.0,2.55,6.85,5274.0,10940.0,12.68,16214.0
2025-04-30,0,14488.0,2.69,6.09,3506.0,7484.0,8.41,10990.0
2025-04-30,1,14552.0,3.12,5.96,3544.0,7514.0,8.97,11058.0
2025-04-30,2,15410.0,3.64,5.25,3283.0,7059.0,8.1,10342.0
2025-04-30,3,15070.0,4.27,5.59,3142.0,6965.0,8.05,10107.0
2025-04-30,4,14222.0,4.83,5.54,3250.0,6789.0,8.41,10038.0
2025-04-30,5,12123.0,5.31,6.47,3274.0,5927.0,9.6,9202.0
2025-04-30,6,12363.0,5.42,7.3,4745.0,8599.0,12.38,13344.0
2025-04-30,7,15025.0,5.15,5.56,6240.0,11426.0,15.69,17666.0
2025-04-30,8,14622.0,4.75,5.68,6279.0,11503.0,16.31,17782.0
2025-04-30,9,14316.0,4.3,5.82,6327.0,11810.0,15.85,18137.0
2025-04-30,10,14582.0,3.78,5.78,6165.0,11955.0,14.81,18120.0
2025-04-30,11,14668.0,3.45,5.73,5211.0,10398.0,12.24,15609.0
2025-04-30,12,14862.0,3.46,5.8,4637.0,9360.0,10.44,13998.0
2025-04-30,13,14951.0,3.58,5.92,4447.0,9172.0,10.02,13619.0
2025-04-30,14,14449.0,3.76,6.69,4271.0,8887.0,9.71,13157.0
2025-04-30,15,13729.0,3.85,7.33,4385.0,9006.0,9.85,13391.0
2025-04-30,16,13906.0,3.89,7.34,4539.0,9163.0,10.23,13702.0
2025-04-30,17,13908.0,3.86,7.31,4866.0,9703.0,11.58,14569.0
