date,hour,PK_Qin,PK_Level,PK_Inlet,PK_F,PK_P,PK_ZM01,PK_ZM02,TotalFlow
2026-04-12,19,16111.0,5.27,16.17,16626.0,22.79,10998.57,5610.62,16609.18
2026-04-12,20,13866.0,5.22,16.19,15904.0,21.42,10589.92,5303.98,15893.9
2026-04-12,21,12274.0,4.95,17.37,15167.0,19.97,10095.78,5056.02,15151.8
2026-04-12,22,12228.0,4.78,17.79,12899.0,15.38,8661.5,4189.13,12850.63
2026-04-12,23,11660.0,4.85,18.41,10547.0,10.68,6992.03,3526.2,10518.23
2026-04-13,0,9992.0,5.03,9.84,7652.0,5.64,5282.12,2333.1,7615.22
2026-04-13,1,10023.0,5.34,9.82,7062.0,5.24,4941.38,2103.8,7045.18
2026-04-13,2,9412.0,5.66,9.96,6358.0,4.74,4523.1,1828.25,6351.35
2026-04-13,3,9051.0,5.99,10.11,5934.0,4.49,4300.68,1630.08,5930.77
2026-04-13,4,8269.0,6.3,10.3,5910.0,4.54,4292.87,1627.57,5920.43
2026-04-13,5,5452.0,6.26,11.66,9011.0,9.06,6202.52,2901.2,9103.72
2026-04-13,6,8832.0,5.75,14.44,14184.0,17.57,9481.1,4758.47,14239.57
2026-04-13,7,13798.0,5.32,18.32,17489.0,24.8,11559.83,5987.0,17546.83
2026-04-13,8,15169.0,4.93,17.61,19255.0,28.88,12628.67,6641.85,19270.52
2026-04-13,9,15695.0,4.54,16.98,19195.0,28.76,12603.2,6575.35,19178.55
2026-04-13,10,16528.0,4.3,16.19,18348.0,26.57,12053.45,6272.28,18325.73
2026-04-13,11,16202.0,4.22,16.26,16432.0,21.96,10937.67,5469.38,16407.05
2026-04-13,12,15323.0,4.24,17.0,14958.0,18.43,9975.77,4948.82,14924.58
2026-04-13,13,15405.0,4.37,17.06,13544.0,15.78,9126.85,4394.87,13521.72
2026-04-13,14,15482.0,4.64,17.19,12678.0,13.92,8518.65,4157.07,12675.72
2026-04-13,15,15576.0,4.98,17.31,12146.0,12.89,8156.03,3983.97,12140.0
2026-04-13,16,15664.0,5.3,17.41,13568.0,15.53,9066.9,4552.43,13619.33
2026-04-13,17,15676.0,5.39,17.46,16146.0,20.55,10631.58,5534.2,16165.78
2026-04-13,18,13822.0,5.24,15.12,17137.0,22.98,11271.6,5874.5,17146.1
2026-04-13,19,13455.0,4.91,14.64,16832.0,22.88,11140.32,5683.82,16824.13
2026-04-13,20,13258.0,4.61,14.63,16203.0,21.75,10782.2,5401.22,16183.42
2026-04-13,21,12543.0,4.36,15.07,14922.0,19.32,9975.55,4930.73,14906.28
2026-04-13,22,12437.0,4.22,14.96,13285.0,15.69,8856.25,4397.32,13253.57
2026-04-13,23,12416.0,4.28,14.95,10468.0,10.37,6995.88,3421.43,10417.32
2026-04-14,0,10127.0,4.56,9.99,7841.0,5.76,5411.55,2401.64,7813.19
2026-04-14,1,10580.0,4.82,9.98,7609.0,5.64,5271.52,2326.3,7597.82
2026-04-14,2,9875.0,5.16,9.7,6698.0,4.97,4727.12,1953.88,6681.0
2026-04-14,3,9799.0,5.53,9.52,6093.0,4.53,4386.13,1702.35,6088.48
2026-04-14,4,10386.0,5.94,10.25,6217.0,4.95,4466.62,1751.93,6218.55
2026-04-14,5,10270.0,6.31,13.56,8561.0,8.59,5915.12,2731.22,8646.33
2026-04-14,6,11183.0,6.27,17.72,12987.0,15.83,8783.28,4283.17,13066.45
2026-04-14,7,12041.0,5.91,19.44,17355.0,24.47,11474.28,5932.88,17407.17
2026-04-14,8,12971.0,5.27,18.12,19347.0,29.13,12665.7,6686.72,19352.42
2026-04-14,9,14462.0,4.74,17.05,19124.0,28.48,12561.55,6551.92,19113.47
2026-04-14,10,14613.0,4.31,16.77,18385.0,26.48,12096.47,6276.85,18373.32
2026-04-14,11,16256.0,4.11,16.26,16468.0,21.92,10925.45,5500.65,16426.1
2026-04-14,12,16395.0,4.21,16.33,14929.0,18.42,9959.2,4948.98,14908.18
2026-04-14,13,15874.0,4.43,16.85,13785.0,16.13,9240.68,4528.13,13768.82
2026-04-14,14,14810.0,4.63,18.02,12914.0,14.18,8630.75,4269.55,12900.3
2026-04-14,15,14883.0,4.89,18.08,12453.0,13.31,8343.77,4107.02,12450.78
2026-04-14,16,14586.0,5.08,17.65,14106.0,16.38,9405.85,4765.27,14171.12
2026-04-14,17,15580.0,5.04,16.85,16385.0,21.12,10776.57,5617.87,16394.43
2026-04-14,18,15253.0,4.93,16.16,17196.0,23.18,11302.42,5896.55,17198.97
2026-04-14,19,15115.0,4.77,16.01,16799.0,22.84,11084.25,5702.67,16786.92
2026-04-14,20,13189.0,4.59,17.3,15963.0,21.32,10600.18,5345.23,15945.42
2026-04-14,21,12908.0,4.35,17.56,14998.0,19.44,9998.22,4982.72,14980.93
2026-04-14,22,12390.0,4.19,18.06,13821.0,16.46,9061.48,4724.12,13785.6
2026-04-14,23,11141.0,4.18,17.85,10504.0,10.33,6986.55,3475.57,10462.12
2026-04-15,0,10085.0,4.32,9.45,7733.0,5.63,5335.23,2359.42,7694.65
2026-04-15,1,10941.0,4.69,9.47,7320.0,5.32,5115.45,2204.23,7319.68
2026-04-15,2,10261.0,5.08,10.06,6518.0,4.79,4613.68,1888.73,6502.42
2026-04-15,3,10761.0,5.52,10.26,6232.0,4.68,4460.03,1769.38,6229.42
2026-04-15,4,10475.0,5.99,10.28,6097.0,4.76,4402.32,1682.3,6084.62
2026-04-15,5,8290.0,6.24,11.58,8419.0,8.37,5859.58,2652.27,8511.85
2026-04-15,6,12568.0,6.19,16.43,13193.0,16.2,8933.13,4342.45,13275.58
2026-04-15,7,15289.0,6.02,17.72,17608.0,24.84,11641.48,6015.68,17657.17
2026-04-15,8,16828.0,5.8,16.77,19575.0,29.47,12861.58,6726.97,19588.55
2026-04-15,9,16533.0,5.5,16.42,19974.0,30.41,13095.02,6875.97,19970.98
2026-04-15,10,16578.0,5.18,16.48,19533.0,29.39,12793.08,6729.5,19522.58
2026-04-15,11,16792.0,4.98,16.73,17912.0,25.21,11794.67,6072.65,17867.32
2026-04-15,12,17083.0,5.02,17.6,15752.0,19.82,10454.88,5273.12,15728.0
2026-04-15,13,15791.0,5.23,18.53,14444.0,17.22,9625.7,4797.45,14423.15
2026-04-15,14,14601.0,5.34,19.88,13632.0,15.46,9057.2,4571.82,13629.02
2026-04-15,15,14168.0,5.47,19.17,13030.0,14.19,8685.87,4339.73,13025.6
2026-04-15,16,13613.0,5.54,18.23,14546.0,17.07,9660.73,4938.75,14599.48
2026-04-15,17,13499.0,5.29,18.0,17150.0,22.53,11234.15,5941.33,17175.48
2026-04-15,18,13292.0,4.87,17.68,18062.0,25.01,11844.78,6218.33,18063.12
2026-04-15,19,13505.0,4.43,17.29,17843.0,25.08,11737.53,6101.3,17838.83
2026-04-15,20,14983.0,4.08,15.75,17586.0,24.77,11602.33,5967.87,17570.2
2026-04-15,21,16622.0,4.01,14.28,16339.0,22.06,10871.02,5445.13,16316.15
2026-04-15,22,14574.0,4.06,15.59,14492.0,17.49,9489.63,4950.02,14439.65
2026-04-15,23,14429.0,4.28,15.73,10953.0,10.97,7245.02,3673.48,10918.5
2026-04-16,0,10517.0,4.65,10.21,7970.0,5.9,5478.43,2458.88,7937.32
2026-04-16,1,10856.0,4.93,10.55,7791.0,5.82,5394.53,2376.65,7771.18
2026-04-16,2,11070.0,5.32,11.12,6708.0,5.02,4721.92,1977.68,6699.6
2026-04-16,3,11504.0,5.83,12.13,6373.0,4.84,4519.28,1846.17,6365.45
2026-04-16,4,10148.0,6.36,11.98,6162.0,5.05,4405.53,1756.2,6161.73
2026-04-16,5,7576.0,6.44,13.81,9872.0,10.51,6761.65,3231.72,9993.37
2026-04-16,6,12729.0,6.12,17.55,16543.0,23.01,11003.52,5630.97,16634.48
2026-04-16,7,14504.0,5.66,17.87,19784.0,29.92,12969.55,6834.22,19803.77
2026-04-16,8,14432.0,5.1,17.61,20335.0,31.31,13299.43,7043.63,20343.07
2026-04-16,9,15973.0,4.62,16.68,19424.0,28.94,12705.23,6688.07,19393.3
2026-04-16,10,15695.0,4.35,17.84,18192.0,25.61,11919.0,6259.53,18178.53
2026-04-16,11,15528.0,4.17,18.26,16383.0,21.23,10778.1,5559.68,16337.78
2026-04-16,12,15489.0,4.25,18.21,13594.0,15.33,9101.63,4450.5,13552.13
2026-04-16,13,15534.0,4.56,18.29,12291.0,13.06,8299.35,3986.65,12286.0
2026-04-16,14,15573.0,4.91,18.34,12201.0,12.83,8188.32,4006.97,12195.28
2026-04-16,15,15598.0,5.29,18.39,12125.0,12.77,8150.47,3982.82,12133.28
2026-04-16,16,15546.0,5.6,18.33,13939.0,16.17,9270.77,4725.27,13996.03
2026-04-16,17,15558.0,5.61,18.33,16691.0,21.89,10975.65,5736.65,16712.3
2026-04-16,18,15343.0,5.47,18.33,17572.0,24.09,11541.9,6039.15,17581.05
2026-04-16,19,14473.0,5.2,18.87,17824.0,25.05,11733.52,6093.37,17826.88
2026-04-16,20,14135.0,4.88,19.03,17638.0,24.94,11647.75,5974.28,17622.03
2026-04-16,21,13054.0,4.58,18.4,15961.0,21.22,10637.28,5287.93,15925.22
2026-04-16,22,12809.0,4.43,18.38,13057.0,15.34,8789.97,4196.95,12986.92
2026-04-16,23,12232.0,4.58,18.89,9885.0,9.68,6594.53,3259.55,9854.08
2026-04-17,0,9822.0,4.86,11.37,7433.0,5.73,5142.57,2267.12,7409.69
2026-04-17,1,9468.0,5.14,11.43,6755.0,4.99,4767.97,1972.48,6740.45
2026-04-17,2,8873.0,5.43,11.43,6150.0,4.65,4423.67,1713.53,6137.2
2026-04-17,3,8387.0,5.73,11.49,5632.0,4.34,4143.18,1487.88,5631.07
2026-04-17,4,7931.0,6.02,11.1,5283.0,4.33,3947.98,1324.77,5272.75
2026-04-17,5,6746.0,6.08,12.24,9395.0,9.92,6569.23,2966.15,9535.38
2026-04-17,6,12251.0,5.57,16.45,17040.0,23.92,11357.87,5782.87,17140.73
2026-04-17,7,16342.0,5.18,17.5,20471.0,31.66,13414.1,7073.23,20487.33
2026-04-17,8,16353.0,4.78,17.3,20455.0,31.65,13371.18,7081.07,20452.25
2026-04-17,9,16205.0,4.41,17.1,19401.0,29.17,12741.25,6630.27,19371.52
2026-04-17,10,16016.0,4.17,16.92,17904.0,25.23,11803.48,6082.92,17886.4
2026-04-17,11,15919.0,4.09,16.77,15951.0,20.19,10581.4,5325.57,15906.97
2026-04-17,12,15837.0,4.23,16.65,13515.0,15.27,9099.72,4369.3,13469.02
2026-04-17,13,15808.0,4.59,16.63,11761.0,12.35,8042.23,3707.93,11750.17
2026-04-17,14,15844.0,5.04,16.69,11752.0,12.07,7965.55,3796.3,11761.85
2026-04-17,15,14993.0,5.46,15.8,11954.0,12.35,8091.53,3864.13,11955.67
2026-04-17,16,14816.0,5.67,17.51,14068.0,16.27,9387.0,4736.58,14123.58
2026-04-17,17,14608.0,5.6,17.75,16721.0,21.72,11000.78,5750.25,16751.03
2026-04-17,18,14617.0,5.36,17.8,17520.0,23.85,11523.68,6002.17,17525.85
2026-04-17,19,13951.0,5.07,18.17,17414.0,24.17,11494.15,5915.42,17409.57
2026-04-17,20,13391.0,4.69,18.56,17649.0,25.0,11687.25,5962.87,17650.12
2026-04-17,21,13670.0,4.34,18.39,16456.0,22.29,10955.82,5469.08,16424.9
2026-04-17,22,13917.0,4.18,18.32,14714.0,17.95,9679.5,4991.17,14670.67
2026-04-17,23,13607.0,4.33,18.69,10402.0,10.22,6935.3,3398.97,10334.27
2026-04-18,0,10150.0,4.68,11.0,7840.0,5.91,5441.1,2378.65,7819.75
2026-04-18,1,9308.0,4.93,10.1,7018.0,5.18,4945.25,2059.8,7005.05
2026-04-18,2,8927.0,5.18,10.36,6509.0,4.94,4642.83,1856.62,6499.45
2026-04-18,3,8494.0,5.44,10.53,6020.0,4.58,4379.53,1634.1,6013.63
2026-04-18,4,8284.0,5.7,10.55,5801.0,4.54,4263.48,1534.4,5797.88
2026-04-18,5,9117.0,5.94,12.54,8261.0,7.86,5785.77,2566.95,8352.72
2026-04-18,6,12343.0,5.78,17.76,14961.0,19.19,10090.33,4982.95,15073.28
2026-04-18,7,14360.0,5.41,18.1,19688.0,29.47,12984.32,6751.17,19735.48
2026-04-18,8,14197.0,4.79,17.88,20846.0,32.59,13641.85,7206.87,20848.72
2026-04-18,9,16266.0,4.23,16.07,20687.0,32.21,13554.03,7120.07,20674.1
2026-04-18,10,16838.0,3.85,15.12,19734.0,29.58,12923.63,6793.27,19716.9
2026-04-18,11,16993.0,3.7,14.71,17552.0,23.99,11599.2,5905.13,17504.33
2026-04-18,12,16162.0,3.74,14.87,15833.0,19.88,10548.88,5266.8,15815.68
2026-04-18,13,15586.0,3.82,15.02,14398.0,16.97,9666.45,4707.78,14374.23
2026-04-18,14,15943.0,4.02,15.43,13310.0,14.63,8895.52,4396.82,13292.33
2026-04-18,15,17033.0,4.41,16.65,12854.0,13.79,8597.77,4261.95,12859.72
2026-04-18,16,16464.0,4.78,17.43,14743.0,17.44,9787.08,5003.76,14790.85
2026-04-18,17,15481.0,4.79,17.75,16947.0,22.25,11131.54,5836.15,16967.69
2026-04-18,18,15524.0,4.61,17.78,17981.0,24.98,11774.73,6221.63,17996.36
2026-04-18,19,15254.0,4.39,17.42,17820.0,25.11,11735.27,6068.75,17804.02
2026-04-18,20,14496.0,4.13,16.4,17524.0,24.66,11600.23,5923.82,17524.05
2026-04-18,21,14420.0,3.89,16.25,16623.0,22.54,11003.53,5604.93,16608.47
2026-04-18,22,15064.0,3.78,15.93,14939.0,18.46,9793.03,5091.23,14884.27
2026-04-18,23,14949.0,4.01,15.65,11437.0,11.74,7572.65,3815.72,11388.37
2026-04-19,0,10534.0,4.4,10.13,7680.0,5.68,5317.6,2315.17,7632.77
2026-04-19,1,10314.0,4.73,9.37,7089.0,5.18,4993.88,2089.3,7083.18
2026-04-19,2,9966.0,5.08,9.71,6520.0,4.81,4647.77,1857.42,6505.18
2026-04-19,3,9651.0,5.46,10.01,5996.0,4.49,4350.83,1639.72,5990.55
2026-04-19,4,9594.0,5.86,10.36,5775.0,4.41,4232.38,1540.72,5773.1
2026-04-19,5,9773.0,6.18,12.46,8445.0,8.37,5899.93,2651.8,8551.73
2026-04-19,6,13326.0,6.14,16.78,14076.0,17.78,9497.77,4654.97,14152.73
2026-04-19,7,15725.0,5.99,17.96,18820.0,27.79,12430.92,6454.32,18885.23
2026-04-19,8,15599.0,5.55,17.61,20838.0,32.6,13654.33,7189.92,20844.25
2026-04-19,9,15321.0,5.0,17.25,21002.0,33.11,13755.1,7246.12,21001.22
2026-04-19,10,15999.0,4.48,15.99,20465.0,31.61,13416.13,7035.98,20452.12
2026-04-19,11,16286.0,4.16,15.91,18359.0,25.97,12109.32,6199.75,18309.07
2026-04-19,12,16492.0,4.1,16.14,16318.0,20.86,10844.67,5451.15,16295.82
2026-04-19,13,16549.0,4.2,16.19,15017.0,18.17,10049.52,4943.67,14993.18
2026-04-19,14,16480.0,4.45,16.12,13594.0,15.2,9096.88,4479.12,13576.0
2026-04-19,15,16443.0,4.79,16.05,13127.0,14.36,8815.0,4309.47,13124.47
2026-04-19,16,16609.0,5.11,16.29,14686.0,17.39,9782.9,4963.72,14746.62
2026-04-19,17,15726.0,5.14,18.64,17121.0,22.59,11233.8,5906.7,17140.5
2026-04-19,18,15738.0,4.97,18.34,18200.0,25.44,11952.62,6254.53,18207.15
2026-04-19,19,15588.0,4.73,18.12,18340.0,26.24,12082.08,6262.48,18344.57
2026-04-19,20,14852.0,4.43,17.08,18276.0,26.25,12085.4,6177.8,18263.2
2026-04-19,21,14875.0,4.17,17.11,16906.0,23.26,11205.15,5672.25,16877.4
2026-04-19,22,15608.0,4.14,18.14,14444.0,17.66,9567.65,4821.37,14389.02
2026-04-19,23,14223.0,4.45,17.94,10811.0,10.94,7147.25,3601.55,10748.8
2026-04-20,0,10831.0,4.78,10.29,7635.0,5.72,5264.42,2346.22,7610.63
2026-04-20,1,10858.0,5.18,10.3,7017.0,5.2,4915.8,2082.18,6997.98
2026-04-20,2,10196.0,5.6,10.46,6282.0,4.78,4490.28,1783.07,6273.35
2026-04-20,3,10057.0,6.01,10.97,6101.0,4.72,4419.05,1686.53,6105.58
2026-04-20,4,8021.0,6.39,11.21,5873.0,4.82,4289.45,1581.57,5871.02
2026-04-20,5,8777.0,6.36,14.63,10362.0,11.23,7085.82,3398.28,10484.1
2026-04-20,6,13488.0,6.07,16.9,17694.0,25.41,11773.27,6039.08,17812.35
2026-04-20,7,16485.0,5.61,17.36,21146.0,33.51,13866.02,7292.93,21158.95
2026-04-20,8,17101.0,5.21,16.64,20937.0,32.83,13685.67,7242.43,20928.1
2026-04-20,9,15192.0,4.8,16.31,19857.0,29.87,12957.85,6869.17,19827.02
2026-04-20,10,15225.0,4.43,16.99,17629.0,24.33,11579.83,6010.95,17590.78
2026-04-20,11,15179.0,4.31,16.92,15446.0,19.33,10323.48,5082.92,15406.4
2026-04-20,12,15253.0,4.43,16.97,13274.0,14.86,8937.53,4303.85,13241.38
2026-04-20,13,14594.0,4.7,17.59,12016.0,12.64,8170.45,3844.18,12014.63
2026-04-20,14,14627.0,4.98,17.72,11997.0,12.39,8074.98,3916.68,11991.67
2026-04-20,15,14658.0,5.28,17.81,11975.0,12.28,8066.42,3915.48,11981.9
2026-04-20,16,14849.0,5.5,18.06,14166.0,16.4,9436.13,4797.7,14233.83
2026-04-20,17,14794.0,5.41,17.99,17176.0,22.64,11262.47,5938.77,17201.23
2026-04-20,18,14736.0,5.12,17.91,18205.0,25.39,11946.8,6267.9,18214.7
2026-04-20,19,14661.0,4.76,17.81,18679.0,27.05,12286.03,6395.25,18681.28
2026-04-20,20,15057.0,4.38,17.46,18580.0,26.88,12242.92,6322.17,18565.08
2026-04-20,21,15645.0,4.18,16.71,16921.0,23.09,11208.28,5681.33,16889.62
2026-04-20,22,15469.0,4.17,16.88,14655.0,17.96,9693.12,4913.53,14606.65
2026-04-20,23,13999.0,4.41,18.45,11019.0,11.19,7256.22,3696.07,10952.28
2026-04-21,0,9903.0,4.68,9.88,7600.0,5.75,5231.43,2340.65,7572.08
2026-04-21,1,10742.0,5.03,9.71,7171.0,5.3,5026.5,2139.57,7166.07
2026-04-21,2,10475.0,5.43,10.32,6517.0,4.9,4632.17,1873.22,6505.38
2026-04-21,3,10424.0,5.86,10.54,6336.0,4.87,4561.2,1775.78,6336.98
2026-04-21,4,10123.0,6.27,10.84,6565.0,5.42,4710.83,1868.08,6578.92
2026-04-21,5,7225.0,6.34,12.06,10719.0,11.56,7306.07,3539.28,10845.35
2026-04-21,6,11038.0,5.69,14.26,18390.0,26.79,12202.55,6285.0,18487.55
2026-04-21,7,15067.0,5.01,16.81,21435.0,33.96,13998.98,7444.28,21443.27
2026-04-21,8,15509.0,4.43,17.42,20835.0,32.47,13590.63,7231.25,20821.88
2026-04-21,9,15742.0,3.98,17.25,19253.0,28.58,12628.93,6590.03,19218.97
2026-04-21,10,16988.0,3.81,16.54,17443.0,23.9,11484.52,5937.7,17422.22
2026-04-21,11,16722.0,3.87,16.25,15245.0,18.89,10143.77,5060.82,15204.58
2026-04-21,12,16645.0,4.15,16.18,13086.0,14.58,8848.35,4198.08,13046.43
2026-04-21,13,16665.0,4.63,16.17,11617.0,12.0,7943.33,3665.62,11608.95
2026-04-21,14,15989.0,5.18,15.55,11430.0,11.54,7732.63,3693.32,11425.95
2026-04-21,15,15339.0,5.63,17.19,11796.0,12.23,7969.38,3837.47,11806.85
2026-04-21,16,14639.0,5.85,17.65,14052.0,16.21,9354.72,4772.95,14127.67
2026-04-21,17,14283.0,5.72,18.12,17421.0,23.09,11425.82,6011.98,17437.8
2026-04-21,18,13875.0,5.36,18.15,18314.0,25.88,12025.98,6302.85,18328.83
2026-04-21,19,13891.0,4.88,18.17,19035.0,27.87,12516.1,6525.23,19041.33
2026-04-21,20,15150.0,4.41,17.49,18980.0,27.74,12480.62,6481.2,18961.82
2026-04-21,21,15113.0,4.17,17.31,17195.0,23.73,11384.78,5782.45,17167.23
2026-04-21,22,14928.0,4.09,17.51,14590.0,17.76,9646.0,4886.22,14532.22
2026-04-21,23,14277.0,4.32,18.13,10652.0,10.57,7035.32,3561.4,10596.72
2026-04-22,0,9459.0,4.63,10.28,7760.0,5.87,5350.95,2375.23,7726.18
2026-04-22,1,9725.0,4.86,9.8,7310.0,5.4,5129.4,2167.78,7297.18
2026-04-22,2,9626.0,5.15,10.44,6633.0,4.95,4720.97,1905.2,6626.17
2026-04-22,3,9580.0,5.47,10.7,6477.0,4.92,4621.77,1849.9,6471.67
2026-04-22,4,10035.0,5.84,10.45,5970.0,4.72,4326.78,1648.45,5975.23
2026-04-22,5,12060.0,6.22,14.96,10675.0,11.29,7246.68,3569.48,10816.17
2026-04-22,6,15050.0,6.06,17.27,18298.0,26.67,12114.37,6276.95,18391.32
2026-04-22,7,17183.0,5.65,16.36,21402.0,34.09,13979.98,7434.02,21414.0
2026-04-22,8,17732.0,5.3,15.58,20969.0,32.92,13700.47,7255.4,20955.87
2026-04-22,9,17251.0,5.06,15.69,19400.0,28.72,12699.3,6665.2,19364.5
2026-04-22,10,15490.0,4.86,16.85,17559.0,24.35,11550.28,5991.25,17541.53
2026-04-22,11,15433.0,4.73,16.77,15878.0,20.26,10509.6,5317.38,15826.98
2026-04-22,12,15428.0,4.84,16.78,13445.0,15.1,9048.65,4377.75,13426.4
2026-04-22,13,15323.0,5.02,16.86,12649.0,13.7,8489.85,4132.37,12622.22
2026-04-22,14,14565.0,5.42,17.67,11810.0,12.22,7954.53,3861.9,11816.43
2026-04-22,15,13699.0,5.68,18.57,11960.0,12.43,8025.1,3939.82,11964.92
2026-04-22,16,13224.0,5.77,18.14,14157.0,16.39,9404.27,4828.55,14232.82
2026-04-22,17,12988.0,5.47,17.7,17361.0,23.16,11376.87,6007.5,17384.37
2026-04-22,18,13069.0,4.98,17.7,18405.0,25.83,12063.87,6354.02,18417.88
2026-04-22,19,14736.0,4.5,16.3,18999.0,27.77,12488.03,6514.83,19002.87
2026-04-22,20,15314.0,4.1,15.62,19082.0,28.07,12563.35,6510.6,19073.95
2026-04-22,21,15594.0,3.83,15.25,17761.0,24.85,11721.98,6006.0,17727.98
2026-04-22,22,15476.0,3.73,15.14,15535.0,19.41,10132.77,5355.65,15488.42
2026-04-22,23,15542.0,3.97,16.04,11611.0,11.87,7602.53,3935.95,11538.48
2026-04-23,0,11081.0,4.37,10.22,7915.0,6.04,5411.8,2472.07,7883.87
2026-04-23,1,10959.0,4.75,10.13,7142.0,5.32,4959.8,2167.7,7127.5
2026-04-23,2,10607.0,5.17,10.42,6577.0,4.91,4643.72,1926.93,6570.65
2026-04-23,3,10505.0,5.6,10.61,6414.0,4.9,4573.52,1841.73,6415.25
2026-04-23,4,10308.0,6.03,10.57,6222.0,4.95,4444.55,1772.64,6217.19
2026-04-23,5,8796.0,6.2,11.91,10769.0,11.62,7339.25,3585.9,10925.15
2026-04-23,6,15977.0,5.95,17.05,18519.0,27.23,12232.68,6380.92,18613.6
2026-04-23,7,16567.0,5.51,18.34,21611.0,34.67,14106.12,7503.6,21609.72
2026-04-23,8,15983.0,5.02,17.57,20835.0,32.5,13583.78,7235.72,20819.5
2026-04-23,9,15561.0,4.58,17.06,19447.0,29.02,12709.42,6710.87,19420.28
2026-04-23,10,15456.0,4.3,16.88,17629.0,24.4,11579.68,6021.02,17600.7
2026-04-23,11,15422.0,4.17,16.85,15792.0,20.07,10473.4,5276.77,15750.17
2026-04-23,12,15457.0,4.27,16.91,13562.0,15.35,9135.38,4392.0,13527.38
2026-04-23,13,15563.0,4.59,17.02,12037.0,12.69,8194.38,3827.77,12022.15
2026-04-23,14,15585.0,4.98,17.09,11890.0,12.26,8023.98,3875.05,11899.03
2026-04-23,15,15622.0,5.37,17.11,12101.0,12.48,8136.02,3970.18,12106.2
2026-04-23,16,14862.0,5.65,17.87,14145.0,16.24,9409.98,4798.12,14208.1
2026-04-23,17,14617.0,5.54,17.97,17296.0,23.04,11352.83,5981.83,17334.67
2026-04-23,18,14577.0,5.2,17.94,18648.0,26.58,12201.85,6450.22,18652.07
2026-04-23,19,14561.0,4.82,17.78,18585.0,26.7,12209.25,6375.18,18584.43
2026-04-23,20,15212.0,4.45,16.95,18894.0,27.81,12438.67,6450.08,18888.75
2026-04-23,21,15290.0,4.16,16.79,17411.0,24.21,11528.28,5850.33,17378.62
2026-04-23,22,15601.0,4.16,16.06,14196.0,18.44,9833.62,4301.9,14135.52
2026-04-23,23,14663.0,4.44,16.57,10741.0,11.52,7505.78,3184.47,10690.25
2026-04-24,0,10009.0,4.82,10.06,7738.0,5.85,5415.78,2288.25,7704.03
2026-04-24,1,10703.0,5.11,10.23,7602.0,5.67,5258.93,2339.23,7598.17
2026-04-24,2,10398.0,5.45,10.83,7026.0,5.34,4895.18,2122.92,7018.1
2026-04-24,3,10478.0,5.82,11.47,6837.0,5.26,4808.97,2026.45,6835.42
2026-04-24,4,10133.0,6.22,11.71,6385.0,5.07,4523.43,1855.47,6378.9
2026-04-24,5,9503.0,6.35,15.06,11329.0,12.6,7657.18,3828.17,11485.35
2026-04-24,6,15288.0,6.08,16.92,18539.0,27.39,12289.27,6335.6,18624.87
2026-04-24,7,15663.0,5.61,17.38,21194.0,33.79,13896.02,7288.73,21184.75
2026-04-24,8,15533.0,5.12,17.19,19895.0,30.54,13048.9,6823.13,19872.03
2026-04-24,9,15528.0,4.78,17.19,18322.0,26.6,12078.25,6217.73,18295.98
2026-04-24,10,15364.0,4.59,17.01,16780.0,22.75,11091.65,5669.27,16760.92
2026-04-24,11,15381.0,4.53,16.99,15442.0,19.37,10250.75,5150.87,15401.62
2026-04-24,12,15412.0,4.66,17.04,13108.0,14.58,8844.33,4234.58,13078.92
2026-04-24,13,15441.0,4.99,17.12,11967.0,12.71,8161.75,3803.82,11965.57
2026-04-24,14,15897.0,5.38,17.7,12040.0,12.58,8099.77,3938.52,12038.28
2026-04-24,15,16088.0,5.8,18.0,12132.0,12.66,8137.75,3998.13,12135.88
2026-04-24,16,15971.0,6.17,17.87,14064.0,16.26,9352.55,4771.02,14123.57
2026-04-24,17,13750.0,6.11,16.77,16721.0,21.84,11031.27,5717.83,16749.1
2026-04-24,18,13692.0,5.73,16.78,18130.0,25.43,11914.5,6232.0,18146.5
2026-04-24,19,13502.0,5.27,16.51,18370.0,26.49,12112.83,6253.15,18365.98
2026-04-24,20,13389.0,4.82,16.35,18025.0,25.71,11926.45,6089.92,18016.37
2026-04-24,21,13336.0,4.39,16.27,17075.0,23.66,11333.88,5708.28,17042.17
2026-04-24,22,13317.0,4.16,16.25,14433.0,17.79,9661.0,4712.65,14373.65
2026-04-24,23,12994.0,4.26,15.84,11001.0,11.27,7326.83,3624.85,10951.68
2026-04-25,0,10699.0,4.53,9.85,7808.0,5.83,5383.57,2400.13,7783.7
2026-04-25,1,10609.0,4.87,10.25,7370.0,5.47,5128.62,2230.27,7358.88
2026-04-25,2,10803.0,5.23,10.86,7276.0,5.61,5063.33,2213.42,7276.75
2026-04-25,3,11057.0,5.63,12.03,7065.0,5.51,4934.3,2132.1,7066.4
2026-04-25,4,10864.0,6.08,12.59,27469.0,5.24,15096.38,13342.65,28439.03
2026-04-25,5,7144.0,6.22,13.55,65538.0,9.83,32769.0,32769.0,65538.0
2026-04-25,6,12741.0,5.86,17.44,65538.0,21.65,32769.0,32769.0,65538.0
2026-04-25,7,14884.0,5.42,17.56,65538.0,31.78,32769.0,32769.0,65538.0
2026-04-25,8,15861.0,4.86,16.53,65538.0,34.25,32769.0,32769.0,65538.0
2026-04-25,9,15999.0,4.35,16.7,65538.0,32.25,32769.0,32769.0,65538.0
