date,hour,TP_Qin,TP_Level,TP_Inlet,TP_F_Wong,TP_F_Petka,TP_F_Thapra,TP_P_Wong,TP_P_Petka,TP_P_Thapra,TotalFlow
2026-03-11,17,12971.0,5.06,8.01,5146.0,3028.0,6069.0,12.2,12.78,13.22,14244.0
2026-03-11,18,13256.0,4.77,9.72,5510.0,3266.0,6546.0,13.78,14.33,14.87,15323.0
2026-03-11,19,12459.0,4.41,9.88,5455.0,3218.0,6441.0,13.68,14.23,14.77,15114.0
2026-03-11,20,12158.0,3.96,8.53,5569.0,3310.0,6439.0,13.86,14.39,14.97,15317.0
2026-03-11,21,11654.0,3.49,8.06,5197.0,3160.0,6060.0,12.98,13.53,14.01,14417.0
2026-03-11,22,11997.0,3.18,8.39,4520.0,2793.0,5340.0,11.01,11.61,11.94,12653.0
2026-03-11,23,14260.0,3.32,10.61,3853.0,2401.0,4585.0,8.79,9.43,9.65,10839.0
2026-03-12,0,10040.0,3.66,6.35,3565.0,1129.0,2697.0,6.03,6.76,6.7,7392.0
2026-03-12,1,10156.0,3.97,6.36,3546.0,1032.0,2556.0,5.93,6.67,6.59,7134.0
2026-03-12,2,10389.0,4.33,6.54,3466.0,1022.0,2497.0,5.94,6.67,6.59,6985.0
2026-03-12,3,11613.0,4.76,5.55,3542.0,1035.0,2529.0,6.14,6.88,6.79,7106.0
2026-03-12,4,10607.0,5.07,4.18,4030.0,2296.0,4435.0,8.72,9.35,9.56,10761.0
2026-03-12,5,11518.0,4.81,4.28,4689.0,3081.0,5765.0,12.03,12.59,13.01,13535.0
2026-03-12,6,14135.0,4.61,5.28,5097.0,3219.0,6072.0,13.65,14.18,14.69,14388.0
2026-03-12,7,13531.0,4.4,6.18,5607.0,3488.0,6608.0,14.24,14.73,15.37,15702.0
2026-03-12,8,13340.0,4.02,6.44,5589.0,3520.0,6617.0,14.28,14.8,15.42,15725.0
2026-03-12,9,14163.0,3.68,7.15,5455.0,3444.0,6482.0,14.17,14.69,15.27,15381.0
2026-03-12,10,14866.0,3.62,7.47,4677.0,2936.0,5531.0,11.66,12.27,12.64,13144.0
2026-03-12,11,14712.0,3.97,7.62,3865.0,2313.0,4404.0,9.0,9.67,9.83,10582.0
2026-03-12,12,14043.0,4.37,8.29,3884.0,2402.0,4519.0,8.99,9.66,9.83,10805.0
2026-03-12,13,13363.0,4.67,8.6,3834.0,2424.0,4550.0,9.0,9.65,9.83,10808.0
2026-03-12,14,13485.0,4.92,8.82,3931.0,2532.0,4727.0,8.97,9.62,9.82,11190.0
2026-03-12,15,12623.0,5.1,8.15,3957.0,2547.0,4767.0,9.09,9.74,9.96,11270.0
2026-03-12,16,12462.0,5.16,7.58,4117.0,2613.0,4932.0,9.72,10.36,10.61,11662.0
2026-03-12,17,12481.0,5.11,7.58,4756.0,3018.0,5662.0,11.9,12.49,12.89,13436.0
2026-03-12,18,12408.0,4.77,7.49,5327.0,3385.0,6326.0,13.91,14.44,14.98,15038.0
2026-03-12,19,12260.0,4.35,7.34,5369.0,3433.0,6391.0,13.94,14.47,15.02,15194.0
2026-03-12,20,12128.0,3.88,7.24,5454.0,3491.0,6494.0,14.0,14.52,15.11,15440.0
2026-03-12,21,12151.0,3.42,7.23,5113.0,3317.0,6177.0,13.11,13.65,14.16,14608.0
2026-03-12,22,12355.0,3.17,7.36,4525.0,2967.0,5480.0,11.3,11.88,12.25,12973.0
2026-03-12,23,12285.0,3.14,7.28,3979.0,2616.0,4816.0,9.24,9.86,10.11,11411.0
2026-03-13,0,9754.0,3.33,5.38,3518.0,1196.0,2627.0,5.93,6.66,6.58,7342.0
2026-03-13,1,9159.0,3.53,4.55,3497.0,1121.0,2511.0,5.84,6.57,6.48,7129.0
2026-03-13,2,10307.0,3.85,3.94,3468.0,1101.0,2478.0,5.95,6.68,6.58,7048.0
2026-03-13,3,9900.0,4.18,3.81,3534.0,1124.0,2512.0,6.12,6.85,6.76,7171.0
2026-03-13,4,10258.0,4.34,3.9,3938.0,2218.0,4248.0,8.4,9.05,9.2,10404.0
2026-03-13,5,16780.0,4.46,6.05,4646.0,3041.0,5630.0,11.78,12.34,12.73,13317.0
2026-03-13,6,18182.0,4.91,7.5,5190.0,3246.0,6045.0,13.61,14.14,14.63,14481.0
2026-03-13,7,15426.0,5.05,8.97,5533.0,3447.0,6450.0,14.05,14.57,15.16,15430.0
2026-03-13,8,15174.0,4.94,9.13,5590.0,3510.0,6560.0,14.22,14.74,15.34,15660.0
2026-03-13,9,13132.0,4.72,8.01,5542.0,3388.0,6371.0,14.01,14.56,15.12,15301.0
2026-03-13,10,12409.0,4.4,7.56,4779.0,2887.0,5466.0,11.54,12.15,12.52,13132.0
2026-03-13,11,12370.0,4.47,7.54,3960.0,2281.0,4346.0,8.98,9.67,9.83,10586.0
2026-03-13,12,12482.0,4.63,7.47,4009.0,2377.0,4517.0,8.96,9.63,9.8,10902.0
2026-03-13,13,12621.0,4.77,7.54,4090.0,2475.0,4693.0,9.04,9.71,9.9,11258.0
2026-03-13,14,12817.0,4.91,7.62,3970.0,2458.0,4629.0,9.08,9.74,9.92,11057.0
2026-03-13,15,12908.0,5.08,7.7,4055.0,2495.0,4712.0,9.09,9.75,9.95,11263.0
2026-03-13,16,12975.0,5.17,7.75,4430.0,2736.0,5188.0,9.97,10.59,10.89,12355.0
2026-03-13,17,12938.0,5.11,7.7,5148.0,3107.0,5923.0,12.21,12.78,13.24,14178.0
2026-03-13,18,13003.0,4.77,7.73,5624.0,3383.0,6453.0,14.08,14.61,15.19,15460.0
2026-03-13,19,13472.0,4.45,8.01,5542.0,3337.0,6351.0,13.95,14.49,15.05,15230.0
2026-03-13,20,13699.0,4.19,8.14,5564.0,3317.0,6341.0,13.94,14.48,15.04,15222.0
2026-03-13,21,13240.0,3.98,7.77,5217.0,3100.0,5932.0,12.74,13.3,13.78,14248.0
2026-03-13,22,13178.0,3.86,7.66,4656.0,2795.0,5345.0,10.94,11.54,11.89,12796.0
2026-03-13,23,14054.0,4.07,8.31,3884.0,2160.0,4203.0,8.44,9.09,9.28,10247.0
2026-03-14,0,10438.0,4.55,6.78,3683.0,1102.0,2613.0,5.85,6.58,6.5,7398.0
2026-03-14,1,8942.0,4.77,6.8,3633.0,1069.0,2539.0,5.87,6.6,6.5,7241.0
2026-03-14,2,9323.0,4.99,7.05,3523.0,1012.0,2472.0,5.87,6.59,6.52,7007.0
2026-03-14,3,9540.0,5.28,7.6,3468.0,994.0,2451.0,5.87,6.59,6.52,6913.0
2026-03-14,4,7573.0,5.36,11.15,3827.0,1579.0,3412.0,7.17,7.86,7.87,8817.0
2026-03-14,5,9765.0,5.0,5.06,4585.0,2860.0,5656.0,10.95,11.51,11.87,13102.0
2026-03-14,6,12218.0,4.59,6.33,5056.0,3064.0,6098.0,12.89,13.43,13.89,14218.0
2026-03-14,7,12702.0,4.24,6.61,5558.0,3361.0,6694.0,13.99,14.5,15.1,15613.0
2026-03-14,8,13195.0,3.78,7.2,5667.0,3412.0,6813.0,14.11,14.63,15.24,15892.0
2026-03-14,9,14275.0,3.44,7.41,5636.0,3410.0,6810.0,14.12,14.66,15.26,15856.0
2026-03-14,10,14651.0,3.2,7.1,5470.0,3262.0,6534.0,13.37,13.93,14.47,15266.0
2026-03-14,11,15621.0,3.24,6.31,4761.0,2743.0,5538.0,11.02,11.65,11.99,13041.0
2026-03-14,12,15658.0,3.65,6.15,4166.0,2392.0,4841.0,9.21,9.88,10.09,11399.0
2026-03-14,13,15760.0,4.14,6.11,4129.0,2429.0,4878.0,9.18,9.86,10.07,11436.0
2026-03-14,14,15184.0,4.62,6.72,4142.0,2464.0,4929.0,9.19,9.86,10.07,11535.0
2026-03-14,15,13812.0,4.9,7.74,4119.0,2507.0,4976.0,9.2,9.86,10.08,11602.0
2026-03-14,16,13908.0,5.09,7.77,4308.0,2680.0,5283.0,9.77,10.41,10.68,12271.0
2026-03-14,17,13919.0,5.16,7.75,4916.0,3076.0,6037.0,11.95,12.53,12.95,14029.0
2026-03-14,18,14255.0,4.96,7.91,5417.0,3391.0,6634.0,13.96,14.49,15.04,15443.0
2026-03-14,19,13439.0,4.73,7.32,5343.0,3335.0,6521.0,13.96,14.5,15.03,15199.0
2026-03-14,20,12675.0,4.36,6.77,5331.0,3351.0,6575.0,13.94,14.47,15.02,15257.0
2026-03-14,21,12858.0,4.02,6.86,4943.0,3122.0,6099.0,12.88,13.44,13.89,14164.0
2026-03-14,22,13230.0,3.92,7.08,4338.0,2765.0,5392.0,10.98,11.58,11.89,12495.0
2026-03-14,23,14378.0,4.13,8.25,3710.0,2268.0,4460.0,8.63,9.28,9.46,10438.0
2026-03-15,0,9227.0,4.5,6.87,3537.0,1201.0,2755.0,5.96,6.73,6.71,7492.0
2026-03-15,1,8810.0,4.62,6.65,3438.0,1124.0,2586.0,5.89,6.66,6.63,7147.0
2026-03-15,2,9764.0,4.85,7.57,3290.0,1078.0,2482.0,5.9,6.66,6.62,6850.0
2026-03-15,3,10014.0,5.21,7.85,3303.0,1059.0,2447.0,5.9,6.67,6.63,6809.0
2026-03-15,4,9527.0,5.44,7.53,3670.0,1733.0,3642.0,7.43,8.13,8.22,9045.0
2026-03-15,5,10234.0,5.19,6.19,4255.0,2849.0,5509.0,10.85,11.44,11.77,12613.0
2026-03-15,6,12431.0,4.89,7.08,4771.0,3077.0,5987.0,12.91,13.48,13.91,13835.0
2026-03-15,7,12559.0,4.58,7.21,5290.0,3366.0,6541.0,13.85,14.39,14.95,15197.0
2026-03-15,8,12527.0,4.12,7.41,5527.0,3487.0,6766.0,14.08,14.62,15.22,15780.0
2026-03-15,9,12245.0,3.6,7.4,5602.0,3508.0,6800.0,14.12,14.65,15.25,15910.0
2026-03-15,10,12062.0,3.05,7.31,5479.0,3437.0,6674.0,13.54,14.1,14.65,15590.0
2026-03-15,11,12338.0,2.69,6.96,4645.0,2824.0,5506.0,10.92,11.55,11.87,12975.0
2026-03-15,12,12316.0,2.67,6.81,4203.0,2481.0,4857.0,9.15,9.84,10.04,11541.0
2026-03-15,13,14070.0,2.81,5.7,4185.0,2538.0,4938.0,9.24,9.92,10.13,11661.0
2026-03-15,14,13718.0,3.04,5.38,4194.0,2581.0,5015.0,9.26,9.94,10.16,11790.0
2026-03-15,15,16573.0,3.39,6.44,4302.0,2673.0,5190.0,9.27,9.93,10.18,12165.0
2026-03-15,16,15989.0,3.86,7.45,4565.0,2802.0,5455.0,10.0,10.62,10.93,12821.0
2026-03-15,17,15803.0,4.11,7.63,5077.0,3152.0,6141.0,12.17,12.75,13.19,14370.0
2026-03-15,18,15503.0,4.12,7.42,5554.0,3402.0,6691.0,14.04,14.58,15.15,15648.0
2026-03-15,19,15324.0,4.01,7.27,5559.0,3351.0,6612.0,13.98,14.52,15.08,15522.0
2026-03-15,20,15467.0,3.94,7.3,5548.0,3375.0,6664.0,14.03,14.56,15.13,15587.0
2026-03-15,21,15391.0,3.92,7.22,5095.0,3120.0,6157.0,12.91,13.47,13.93,14372.0
2026-03-15,22,15015.0,4.07,6.99,4576.0,2804.0,5478.0,11.07,11.67,12.01,12858.0
2026-03-15,23,14959.0,4.4,6.95,3960.0,2455.0,4660.0,9.07,9.7,9.92,11075.0
2026-03-16,0,9853.0,4.77,4.6,3729.0,1141.0,2716.0,5.9,6.63,6.57,7586.0
2026-03-16,1,9811.0,5.02,4.7,3740.0,1120.0,2659.0,5.95,6.68,6.61,7520.0
2026-03-16,2,8889.0,5.22,5.41,3714.0,1076.0,2604.0,6.07,6.8,6.73,7394.0
2026-03-16,3,8478.0,5.35,6.36,3688.0,1096.0,2615.0,6.3,7.03,6.95,7399.0
2026-03-16,4,10262.0,5.39,6.97,4018.0,2123.0,4238.0,8.46,9.06,9.25,10379.0
2026-03-16,5,10722.0,5.16,5.62,4832.0,3040.0,5778.0,11.9,12.42,12.86,13650.0
2026-03-16,6,13165.0,4.77,7.03,5398.0,3300.0,6264.0,13.93,14.45,14.97,14962.0
2026-03-16,7,13847.0,4.5,7.45,5818.0,3521.0,6719.0,14.41,14.9,15.54,16058.0
2026-03-16,8,12987.0,4.06,6.88,5826.0,3519.0,6731.0,14.4,14.91,15.56,16075.0
2026-03-16,9,12838.0,3.62,7.1,5635.0,3436.0,6557.0,14.19,14.72,15.33,15628.0
2026-03-16,10,12789.0,3.26,7.33,5058.0,3009.0,5768.0,11.98,12.58,12.98,13835.0
2026-03-16,11,12790.0,3.33,6.98,3991.0,2255.0,4379.0,9.03,9.7,9.85,10625.0
2026-03-16,12,13251.0,3.56,6.69,4059.0,2373.0,4574.0,9.02,9.67,9.85,11006.0
2026-03-16,13,13704.0,3.82,6.64,4100.0,2426.0,4641.0,9.01,9.68,9.87,11167.0
2026-03-16,14,14261.0,4.11,6.96,4156.0,2487.0,4761.0,9.16,9.82,10.03,11404.0
2026-03-16,15,14435.0,4.42,7.04,4185.0,2523.0,4832.0,9.24,9.89,10.11,11540.0
2026-03-16,16,14556.0,4.72,7.13,4283.0,2612.0,5020.0,9.76,10.4,10.67,11914.0
2026-03-16,17,13612.0,4.84,6.58,4989.0,3058.0,5837.0,12.23,12.81,13.23,13884.0
2026-03-16,18,13015.0,4.57,6.22,5438.0,3354.0,6402.0,14.01,14.55,15.1,15194.0
2026-03-16,19,12736.0,4.19,6.05,5520.0,3371.0,6428.0,14.03,14.56,15.12,15319.0
2026-03-16,20,12569.0,3.78,5.92,5439.0,3414.0,6470.0,14.04,14.56,15.14,15323.0
2026-03-16,21,12322.0,3.36,5.76,5303.0,3337.0,6312.0,13.45,13.97,14.52,14952.0
2026-03-16,22,2939.0,3.13,10.0,3859.0,2158.0,3647.0,8.24,9.08,9.12,9665.0
2026-03-16,23,27.0,3.19,12.26,3657.0,2325.0,3773.0,7.75,8.68,8.65,9754.0
2026-03-17,0,987.0,3.26,8.66,3488.0,1469.0,2406.0,5.74,6.66,6.54,7363.0
2026-03-17,1,2612.0,3.52,8.73,3555.0,1399.0,2287.0,5.88,6.8,6.68,7241.0
2026-03-17,2,3676.0,3.94,10.07,3564.0,1493.0,2444.0,6.27,7.2,7.09,7501.0
2026-03-17,3,3914.0,4.46,10.9,3544.0,1490.0,2431.0,6.33,7.24,7.13,7466.0
2026-03-17,4,9324.0,4.91,8.33,3737.0,1816.0,3538.0,7.28,8.02,8.04,9091.0
2026-03-17,5,15355.0,5.07,5.89,4680.0,2997.0,5869.0,11.84,12.4,12.79,13546.0
2026-03-17,6,16229.0,5.26,6.33,5189.0,3197.0,6293.0,13.6,14.14,14.63,14679.0
2026-03-17,7,14156.0,5.15,6.4,5701.0,3465.0,6834.0,14.25,14.76,15.38,16000.0
2026-03-17,8,13890.0,4.81,6.48,5690.0,3484.0,6885.0,14.27,14.78,15.4,16059.0
2026-03-17,9,13632.0,4.47,6.59,5630.0,3377.0,6690.0,14.02,14.57,15.14,15697.0
2026-03-17,10,13396.0,4.22,6.73,4837.0,2855.0,5693.0,11.45,12.07,12.44,13385.0
2026-03-17,11,13072.0,4.38,6.97,4031.0,2213.0,4438.0,8.84,9.54,9.67,10682.0
2026-03-17,12,13096.0,4.61,6.84,4164.0,2387.0,4761.0,8.97,9.66,9.84,11312.0
2026-03-17,13,13204.0,4.78,6.79,4203.0,2455.0,4895.0,9.08,9.76,9.97,11553.0
2026-03-17,14,13172.0,4.97,7.18,4116.0,2426.0,4830.0,9.06,9.74,9.94,11372.0
2026-03-17,15,12769.0,5.1,7.68,4255.0,2504.0,5003.0,9.02,9.67,9.9,11761.0
2026-03-17,16,12927.0,5.16,7.75,4488.0,2631.0,5258.0,9.78,10.41,10.68,12377.0
2026-03-17,17,12891.0,5.1,7.69,5081.0,3019.0,6041.0,12.06,12.65,13.07,14141.0
2026-03-17,18,12851.0,4.75,7.56,5580.0,3320.0,6642.0,13.86,14.39,14.96,15542.0
2026-03-17,19,12816.0,4.34,7.67,5661.0,3325.0,6656.0,13.95,14.48,15.06,15641.0
2026-03-17,20,13398.0,3.95,7.92,5615.0,3325.0,6658.0,13.93,14.47,15.05,15597.0
2026-03-17,21,12590.0,3.63,7.35,5140.0,3117.0,6223.0,12.84,13.39,13.88,14480.0
2026-03-17,22,12180.0,3.53,7.05,986.0,3594.0,6237.0,6.08,12.78,13.08,10818.0
2026-03-17,23,12254.0,3.8,7.28,486.0,2797.0,4771.0,4.57,10.01,10.12,8055.0
2026-03-18,0,7602.0,4.33,5.16,1161.0,1345.0,2501.0,3.92,6.61,6.5,5007.0
2026-03-18,1,7720.0,4.47,4.62,3046.0,1100.0,2569.0,5.79,6.52,6.42,6716.0
2026-03-18,2,8220.0,4.55,4.43,3538.0,1028.0,2599.0,5.99,6.72,6.62,7165.0
2026-03-18,3,8503.0,4.64,4.42,3629.0,1053.0,2666.0,6.22,6.95,6.86,7348.0
2026-03-18,4,12167.0,4.77,4.65,4026.0,2216.0,4544.0,8.58,9.21,9.42,10786.0
2026-03-18,5,14054.0,4.83,5.12,4786.0,3059.0,6032.0,11.98,12.53,12.97,13877.0
2026-03-18,6,14672.0,4.7,5.32,5267.0,3273.0,6474.0,13.82,14.35,14.88,15014.0
2026-03-18,7,14550.0,4.51,5.28,5692.0,3467.0,6866.0,14.24,14.75,15.37,16024.0
2026-03-18,8,14351.0,4.21,5.48,5784.0,3514.0,6961.0,14.43,14.95,15.6,16258.0
2026-03-18,9,14220.0,3.91,5.63,5628.0,3439.0,6764.0,14.17,14.71,15.29,15831.0
2026-03-18,10,14403.0,3.67,5.95,4994.0,3055.0,6014.0,12.18,12.78,13.19,14062.0
2026-03-18,11,14229.0,3.93,8.39,3970.0,2283.0,4507.0,8.97,9.66,9.8,10760.0
2026-03-18,12,11722.0,4.14,10.08,4002.0,2389.0,4705.0,9.04,9.73,9.88,11096.0
2026-03-18,13,11844.0,4.14,10.21,4035.0,2487.0,4864.0,9.04,9.72,9.91,11386.0
2026-03-18,14,12391.0,4.17,10.86,4001.0,2490.0,4849.0,9.08,9.75,9.94,11340.0
2026-03-18,15,14809.0,4.37,9.68,3976.0,2480.0,4841.0,9.08,9.74,9.93,11297.0
2026-03-18,16,15529.0,4.78,8.85,4302.0,2729.0,5335.0,9.95,10.59,10.87,12365.0
2026-03-18,17,14093.0,4.95,7.78,4923.0,3089.0,6039.0,12.04,12.63,13.06,14051.0
2026-03-18,18,13819.0,4.73,7.55,5367.0,3385.0,6606.0,13.81,14.34,14.9,15357.0
2026-03-18,19,11751.0,4.32,8.44,5376.0,3386.0,6583.0,13.77,14.31,14.86,15345.0
2026-03-18,20,12628.0,3.84,6.76,5496.0,3449.0,6699.0,14.05,14.58,15.16,15644.0
2026-03-18,21,12349.0,3.43,6.54,5023.0,3217.0,6209.0,12.89,13.44,13.91,14450.0
2026-03-18,22,12309.0,3.19,6.5,4367.0,2886.0,5550.0,11.06,11.65,11.99,12803.0
2026-03-18,23,12354.0,3.18,6.53,3799.0,2380.0,4620.0,8.75,9.4,9.59,10799.0
2026-03-19,0,10001.0,3.38,4.41,3626.0,1219.0,2840.0,6.03,6.77,6.71,7685.0
2026-03-19,1,10890.0,3.73,4.45,3527.0,1062.0,2595.0,5.83,6.57,6.49,7184.0
2026-03-19,2,11141.0,4.18,4.52,3431.0,1042.0,2467.0,5.84,6.59,6.48,6941.0
2026-03-19,3,11483.0,4.69,4.64,3515.0,1102.0,2514.0,6.05,6.79,6.69,7131.0
2026-03-19,4,11599.0,5.06,5.67,3924.0,2196.0,4235.0,8.36,9.01,9.11,10355.0
2026-03-19,5,8951.0,4.78,5.37,4699.0,3085.0,5727.0,11.72,12.28,12.58,13511.0
2026-03-19,6,12295.0,4.11,5.04,5431.0,3448.0,6435.0,14.11,14.62,15.16,15314.0
2026-03-19,7,16052.0,3.93,6.23,5866.0,3636.0,6803.0,14.45,14.95,15.58,16304.0
2026-03-19,8,15282.0,3.81,6.22,5890.0,3665.0,6872.0,14.66,15.16,15.81,16427.0
2026-03-19,9,13581.0,3.46,5.96,5809.0,3558.0,6686.0,14.48,15.01,15.6,16053.0
2026-03-19,10,13580.0,3.18,6.09,5057.0,3051.0,5767.0,12.03,12.63,13.03,13875.0
2026-03-19,11,13513.0,3.33,6.09,4059.0,2350.0,4505.0,9.07,9.76,9.91,10914.0
2026-03-19,12,13578.0,3.59,5.96,4126.0,2446.0,4669.0,9.09,9.78,9.95,11241.0
2026-03-19,13,15487.0,3.91,6.68,4200.0,2529.0,4804.0,9.18,9.84,10.05,11533.0
2026-03-19,14,15736.0,4.38,7.9,4293.0,2620.0,4953.0,9.36,10.02,10.24,11867.0
2026-03-19,15,15332.0,4.84,8.05,4227.0,2614.0,4924.0,9.38,10.03,10.25,11765.0
2026-03-19,16,14233.0,5.1,7.28,4572.0,2772.0,5240.0,10.08,10.7,10.99,12584.0
2026-03-19,17,14237.0,5.18,7.25,5164.0,3120.0,5939.0,12.21,12.78,13.22,14223.0
2026-03-19,18,14082.0,4.99,7.24,5669.0,3456.0,6565.0,14.29,14.81,15.39,15690.0
2026-03-19,19,13351.0,4.69,7.22,5685.0,3436.0,6547.0,14.25,14.77,15.36,15668.0
2026-03-19,20,12542.0,4.27,6.69,5736.0,3453.0,6600.0,14.25,14.77,15.37,15788.0
2026-03-19,21,12395.0,3.84,6.58,5418.0,3266.0,6211.0,13.25,13.79,14.31,14895.0
2026-03-19,22,12180.0,3.56,6.44,4772.0,2910.0,5551.0,11.31,11.89,12.27,13233.0
2026-03-19,23,12155.0,3.51,6.41,4046.0,2356.0,4554.0,8.9,9.54,9.75,10955.0
2026-03-20,0,9363.0,3.63,4.26,3783.0,1200.0,2843.0,6.09,6.83,6.78,7825.0
2026-03-20,1,9621.0,3.85,4.27,3699.0,1033.0,2582.0,5.88,6.61,6.53,7314.0
2026-03-20,2,10800.0,4.2,4.66,3570.0,990.0,2498.0,5.89,6.62,6.54,7058.0
2026-03-20,3,11233.0,4.66,4.69,3606.0,1018.0,2543.0,6.06,6.8,6.72,7167.0
2026-03-20,4,12086.0,5.04,4.52,4142.0,2096.0,4262.0,8.43,9.03,9.23,10501.0
2026-03-20,5,12357.0,4.96,4.61,4818.0,3026.0,5810.0,11.99,12.5,12.95,13653.0
2026-03-20,6,14591.0,4.77,5.36,5326.0,3292.0,6272.0,13.88,14.42,14.93,14889.0
2026-03-20,7,14441.0,4.6,5.32,5779.0,3556.0,6778.0,14.51,15.01,15.64,16112.0
2026-03-20,8,13604.0,4.23,5.94,5927.0,3618.0,6918.0,14.75,15.25,15.92,16462.0
2026-03-20,9,13265.0,3.78,6.39,5701.0,3494.0,6676.0,14.46,14.99,15.61,15871.0
2026-03-20,10,13202.0,3.45,6.55,5036.0,3057.0,5858.0,12.14,12.74,13.16,13950.0
2026-03-20,11,13167.0,3.5,6.46,4116.0,2397.0,4612.0,9.15,9.83,10.01,11126.0
2026-03-20,12,13215.0,3.7,6.36,4124.0,2494.0,4751.0,9.18,9.85,10.04,11370.0
2026-03-20,13,13308.0,3.87,6.35,4145.0,2556.0,4826.0,9.18,9.84,10.06,11528.0
2026-03-20,14,13469.0,4.05,6.39,4121.0,2559.0,4821.0,9.2,9.86,10.07,11501.0
2026-03-20,15,13597.0,4.26,6.41,4101.0,2602.0,4874.0,9.23,9.87,10.09,11577.0
2026-03-20,16,13710.0,4.42,6.43,4421.0,2796.0,5272.0,10.13,10.75,11.05,12489.0
2026-03-20,17,13785.0,4.42,6.38,5048.0,3177.0,5996.0,12.26,12.83,13.27,14220.0
2026-03-20,18,13687.0,4.15,6.29,5598.0,3520.0,6629.0,14.36,14.87,15.47,15747.0
2026-03-20,19,13562.0,3.81,6.2,5506.0,3503.0,6607.0,14.36,14.87,15.47,15616.0
2026-03-20,20,13517.0,3.46,6.15,5514.0,3506.0,6601.0,14.27,14.78,15.39,15621.0
2026-03-20,21,13375.0,3.14,6.1,5263.0,3327.0,6265.0,13.41,13.95,14.48,14855.0
2026-03-20,22,13434.0,2.99,6.09,4603.0,2985.0,5584.0,11.5,12.08,12.46,13172.0
2026-03-20,23,13127.0,3.05,5.96,3943.0,2596.0,4857.0,9.29,9.91,10.17,11396.0
2026-03-21,0,11487.0,3.36,4.57,3506.0,1140.0,2660.0,5.84,6.57,6.5,7305.0
2026-03-21,1,12184.0,3.9,4.55,3451.0,1078.0,2556.0,5.79,6.53,6.44,7085.0
2026-03-21,2,13180.0,4.56,4.87,3341.0,1051.0,2470.0,5.8,6.54,6.45,6862.0
2026-03-21,3,9269.0,5.08,4.95,3291.0,1050.0,2443.0,5.76,6.5,6.41,6784.0
2026-03-21,4,9119.0,5.24,4.96,3735.0,1766.0,3587.0,7.37,8.06,8.1,9088.0
2026-03-21,5,12904.0,5.11,6.88,4383.0,2994.0,5499.0,11.13,11.7,12.06,12876.0
2026-03-21,6,14997.0,5.15,8.28,4977.0,3249.0,6015.0,13.21,13.75,14.22,14240.0
2026-03-21,7,12935.0,4.9,6.91,5574.0,3615.0,6703.0,14.45,14.96,15.58,15892.0
2026-03-21,8,12862.0,4.43,7.1,5693.0,3621.0,6731.0,14.56,15.08,15.71,16045.0
2026-03-21,9,12631.0,3.93,7.03,5728.0,3602.0,6722.0,14.54,15.06,15.68,16052.0
2026-03-21,10,12493.0,3.47,6.9,5364.0,3383.0,6310.0,13.34,13.9,14.43,15057.0
2026-03-21,11,13089.0,3.24,6.6,4681.0,3016.0,5041.0,10.99,11.68,11.85,12738.0
2026-03-21,12,13407.0,3.37,6.31,4195.0,2495.0,4696.0,9.24,9.91,10.12,11386.0
2026-03-21,13,13391.0,3.57,6.26,4215.0,2531.0,4757.0,9.21,9.88,10.1,11504.0
2026-03-21,14,13381.0,3.76,6.18,4198.0,2587.0,4855.0,9.21,9.88,10.11,11640.0
2026-03-21,15,13221.0,3.89,6.08,4309.0,2694.0,5065.0,9.33,9.98,10.25,12068.0
2026-03-21,16,13262.0,3.94,6.0,4614.0,2873.0,5410.0,10.3,10.92,11.24,12897.0
2026-03-21,17,13946.0,3.87,6.14,5223.0,3237.0,6130.0,12.56,13.12,13.6,14589.0
2026-03-21,18,14780.0,3.7,6.55,5663.0,3488.0,6612.0,14.36,14.88,15.48,15763.0
2026-03-21,19,13932.0,3.48,6.96,5568.0,3422.0,6501.0,14.19,14.71,15.3,15490.0
2026-03-21,20,13699.0,3.2,7.07,5536.0,3408.0,6465.0,14.13,14.66,15.23,15409.0
2026-03-21,21,13738.0,2.98,7.07,5176.0,3144.0,5973.0,12.89,13.44,13.93,14293.0
2026-03-21,22,13652.0,2.95,7.02,4633.0,2799.0,5329.0,10.97,11.57,11.92,12760.0
2026-03-21,23,14085.0,3.12,6.77,4092.0,2288.0,4410.0,8.65,9.3,9.5,10789.0
2026-03-22,0,11547.0,3.6,5.21,3786.0,1121.0,2680.0,5.79,6.52,6.45,7587.0
2026-03-22,1,11718.0,4.08,5.28,3648.0,1065.0,2576.0,5.8,6.54,6.46,7289.0
2026-03-22,2,10004.0,4.53,4.59,3606.0,1035.0,2510.0,5.81,6.55,6.46,7152.0
2026-03-22,3,9891.0,4.86,4.55,3519.0,998.0,2437.0,5.82,6.56,6.47,6953.0
2026-03-22,4,10487.0,5.11,4.45,3948.0,1782.0,3697.0,7.62,8.28,8.43,9428.0
2026-03-22,5,13397.0,5.14,4.93,4534.0,2871.0,5439.0,10.99,11.57,11.92,12845.0
2026-03-22,6,14048.0,5.13,6.35,5104.0,3112.0,5953.0,13.15,13.7,14.16,14168.0
2026-03-22,7,13317.0,4.92,7.18,5518.0,3367.0,6439.0,14.11,14.64,15.21,15325.0
2026-03-22,8,12474.0,4.51,6.82,5683.0,3456.0,6603.0,14.28,14.8,15.4,15742.0
2026-03-22,9,12228.0,3.99,6.92,5833.0,3503.0,6729.0,14.4,14.93,15.54,16064.0
