date,hour,RB_Qin,RB_Level,RB_Inlet,RB_F_Ram2,RB_F_Yairom,RB_P_Ram2,RB_P_Yairom,TotalFlow
2026-03-13,21,18914.0,4.39,6.07,7438.0,11209.0,14.59,30.76,18646.0
2026-03-13,22,16146.0,4.42,7.05,5740.0,9694.0,11.19,23.93,15434.0
2026-03-13,23,14446.0,4.58,8.45,4773.0,7665.0,9.45,16.17,12438.0
2026-03-14,0,4862.0,4.78,6.97,4800.0,4067.0,8.3,6.32,8867.0
2026-03-14,1,11543.0,4.92,6.33,5251.0,4336.0,9.95,7.89,9588.0
2026-03-14,2,11584.0,5.16,6.65,4753.0,4427.0,9.3,8.12,9181.0
2026-03-14,3,11400.0,5.4,7.26,4634.0,5051.0,9.73,9.98,9685.0
2026-03-14,4,10738.0,5.43,10.8,4647.0,7642.0,10.89,18.0,12289.0
2026-03-14,5,12441.0,5.16,4.84,4938.0,10396.0,12.08,28.43,15334.0
2026-03-14,6,16479.0,4.78,5.48,8228.0,11308.0,16.83,32.25,19536.0
2026-03-14,7,17921.0,4.29,5.33,11253.0,11637.0,22.39,32.4,22890.0
2026-03-14,8,18977.0,3.69,5.06,11657.0,11665.0,23.45,32.41,23322.0
2026-03-14,9,19595.0,3.24,4.81,10748.0,11673.0,21.21,32.41,22421.0
2026-03-14,10,19462.0,2.94,4.43,9432.0,11439.0,17.93,31.07,20870.0
2026-03-14,11,18898.0,2.81,4.25,8264.0,10930.0,15.22,28.4,19194.0
2026-03-14,12,18866.0,2.81,4.24,7223.0,10435.0,13.18,26.44,17658.0
2026-03-14,13,18649.0,2.97,4.32,6494.0,10297.0,11.73,25.52,16792.0
2026-03-14,14,18886.0,3.16,4.57,6363.0,10216.0,11.7,25.53,16579.0
2026-03-14,15,19370.0,3.46,4.98,5971.0,10270.0,10.92,25.57,16242.0
2026-03-14,16,19307.0,3.68,5.16,7681.0,10760.0,14.4,28.37,18441.0
2026-03-14,17,19516.0,3.61,5.17,9037.0,11310.0,18.27,31.76,20347.0
2026-03-14,18,20053.0,3.48,5.24,9087.0,11518.0,18.41,32.51,20605.0
2026-03-14,19,19650.0,3.36,4.99,9114.0,11497.0,18.51,32.51,20611.0
2026-03-14,20,19193.0,3.21,4.71,8429.0,11549.0,16.79,32.52,19978.0
2026-03-14,21,19429.0,3.15,4.74,7347.0,11189.0,14.44,30.62,18536.0
2026-03-14,22,19548.0,3.36,5.06,6343.0,9787.0,12.09,23.97,16130.0
2026-03-14,23,20273.0,3.91,5.82,5217.0,7898.0,9.94,16.76,13115.0
2026-03-15,0,15669.0,4.61,4.84,6331.0,4503.0,11.78,7.66,10834.0
2026-03-15,1,13381.0,5.02,5.43,5787.0,4423.0,11.04,7.96,10210.0
2026-03-15,2,10808.0,5.2,7.39,5245.0,4431.0,10.33,8.08,9675.0
2026-03-15,3,10971.0,5.33,7.61,4749.0,5350.0,10.0,10.52,10098.0
2026-03-15,4,11982.0,5.34,6.96,4347.0,7927.0,10.47,18.71,12274.0
2026-03-15,5,14022.0,5.26,5.55,4323.0,10319.0,11.43,28.26,14642.0
2026-03-15,6,17090.0,5.13,5.96,7047.0,11219.0,15.22,31.88,18266.0
2026-03-15,7,17834.0,4.82,5.8,10100.0,11546.0,20.42,32.38,21646.0
2026-03-15,8,18473.0,4.3,5.56,11226.0,11665.0,22.59,32.51,22891.0
2026-03-15,9,18819.0,3.76,5.13,11103.0,11728.0,21.95,32.5,22832.0
2026-03-15,10,19065.0,3.36,4.83,9646.0,11498.0,18.01,31.08,21144.0
2026-03-15,11,18864.0,3.16,4.58,8579.0,11089.0,15.54,28.59,19668.0
2026-03-15,12,18822.0,3.09,4.51,7800.0,10562.0,13.93,26.57,18362.0
2026-03-15,13,17863.0,3.13,4.3,6955.0,10295.0,12.42,25.53,17250.0
2026-03-15,14,16847.0,3.14,4.01,6049.0,10246.0,11.06,25.52,16294.0
2026-03-15,15,18623.0,3.27,4.56,6223.0,10227.0,11.4,25.53,16450.0
2026-03-15,16,19629.0,3.47,5.04,7715.0,10695.0,14.64,28.3,18410.0
2026-03-15,17,19971.0,3.43,5.16,9491.0,11362.0,19.15,31.92,20853.0
2026-03-15,18,19919.0,3.27,4.93,9640.0,11453.0,19.54,32.31,21092.0
2026-03-15,19,19871.0,3.09,4.7,9171.0,11485.0,18.44,32.31,20657.0
2026-03-15,20,20151.0,3.03,4.74,8583.0,11518.0,16.83,32.32,20101.0
2026-03-15,21,19983.0,3.05,4.81,7406.0,11139.0,14.44,30.38,18545.0
2026-03-15,22,19504.0,3.33,4.91,5509.0,9769.0,10.71,24.2,15277.0
2026-03-15,23,18737.0,3.93,5.29,4724.0,7667.0,9.46,16.67,12391.0
2026-03-16,0,11960.0,4.37,3.81,5841.0,4312.0,10.83,7.86,10152.0
2026-03-16,1,11983.0,4.54,3.95,5662.0,4004.0,10.76,7.54,9666.0
2026-03-16,2,12743.0,4.85,4.39,5051.0,4301.0,9.97,8.21,9352.0
2026-03-16,3,12527.0,5.21,5.34,4252.0,5260.0,9.24,10.49,9511.0
2026-03-16,4,10735.0,5.3,6.89,4272.0,7989.0,10.29,19.15,12261.0
2026-03-16,5,13438.0,5.02,4.81,5428.0,10563.0,12.76,28.96,15991.0
2026-03-16,6,17136.0,4.67,5.44,8882.0,11419.0,17.85,32.23,20300.0
2026-03-16,7,19098.0,4.27,5.69,10807.0,11509.0,21.38,32.44,22316.0
2026-03-16,8,18840.0,3.88,5.24,10060.0,11407.0,19.89,32.41,21467.0
2026-03-16,9,18974.0,3.62,5.06,8606.0,11470.0,16.73,32.41,20075.0
2026-03-16,10,18861.0,3.56,4.94,6714.0,11341.0,12.38,30.76,18055.0
2026-03-16,11,18653.0,3.7,5.03,5712.0,10858.0,10.41,27.85,16570.0
2026-03-16,12,18257.0,3.95,5.2,5545.0,10135.0,10.19,24.91,15680.0
2026-03-16,13,17886.0,4.22,5.32,5813.0,9698.0,10.49,23.12,15510.0
2026-03-16,14,18165.0,4.48,5.67,5684.0,9665.0,10.41,23.06,15349.0
2026-03-16,15,17905.0,4.77,5.98,5579.0,9609.0,10.31,23.03,15188.0
2026-03-16,16,17906.0,4.98,6.19,7004.0,10161.0,13.09,26.09,17165.0
2026-03-16,17,17010.0,4.82,5.64,8429.0,11096.0,16.47,30.94,19525.0
2026-03-16,18,16832.0,4.44,5.17,8658.0,11435.0,16.92,32.41,20093.0
2026-03-16,19,17168.0,4.04,4.93,8837.0,11501.0,17.1,32.51,20338.0
2026-03-16,20,17477.0,3.66,4.6,8778.0,11572.0,16.86,32.49,20350.0
2026-03-16,21,17474.0,3.38,4.32,7692.0,11175.0,14.93,30.61,18867.0
2026-03-16,22,18859.0,3.43,6.65,5919.0,9857.0,11.36,24.54,15776.0
2026-03-16,23,17760.0,3.91,9.22,4839.0,7700.0,9.65,16.47,12538.0
2026-03-17,0,13707.0,4.45,7.13,5597.0,4558.0,10.41,8.12,10155.0
2026-03-17,1,13505.0,4.83,7.49,5325.0,4355.0,10.19,7.93,9679.0
2026-03-17,2,11304.0,5.21,9.82,4946.0,4362.0,9.86,8.15,9308.0
2026-03-17,3,9942.0,5.34,11.07,4329.0,5210.0,9.21,10.23,9539.0
2026-03-17,4,12244.0,5.4,7.75,4262.0,7915.0,10.01,18.54,12177.0
2026-03-17,5,15464.0,5.35,5.67,5257.0,10495.0,12.43,28.62,15752.0
2026-03-17,6,17681.0,5.2,6.25,8878.0,11452.0,17.96,32.36,20330.0
2026-03-17,7,17669.0,4.67,5.69,11096.0,11641.0,21.88,32.68,22737.0
2026-03-17,8,18119.0,4.1,5.26,10618.0,11589.0,21.07,32.7,22207.0
2026-03-17,9,18413.0,3.66,4.93,9498.0,11587.0,18.48,32.7,21084.0
2026-03-17,10,18440.0,3.42,4.68,7554.0,11416.0,14.1,31.32,18970.0
2026-03-17,11,18415.0,3.46,4.73,5977.0,10926.0,11.09,28.74,16903.0
2026-03-17,12,18268.0,3.64,4.92,5986.0,10118.0,11.01,25.29,16104.0
2026-03-17,13,18070.0,3.9,5.06,5834.0,9616.0,10.75,23.02,15451.0
2026-03-17,14,18210.0,4.17,5.43,5794.0,9652.0,10.74,23.02,15446.0
2026-03-17,15,18431.0,4.48,5.78,5766.0,9598.0,10.72,23.02,15364.0
2026-03-17,16,18377.0,4.72,5.94,7109.0,10224.0,13.26,26.13,17333.0
2026-03-17,17,18534.0,4.64,6.0,8790.0,11187.0,17.09,30.91,19977.0
2026-03-17,18,18798.0,4.39,5.79,9491.0,11565.0,18.26,32.32,21056.0
2026-03-17,19,19302.0,4.12,5.68,9431.0,11589.0,18.17,32.42,21020.0
2026-03-17,20,20096.0,3.94,5.82,9413.0,11656.0,18.05,32.4,21070.0
2026-03-17,21,19141.0,3.85,5.38,7923.0,11334.0,15.23,30.68,19257.0
2026-03-17,22,18411.0,3.93,5.24,6177.0,9797.0,11.56,23.82,15974.0
2026-03-17,23,17167.0,4.31,5.9,5080.0,7711.0,9.73,16.56,12791.0
2026-03-18,0,11759.0,4.62,4.47,5484.0,4759.0,10.3,8.56,10242.0
2026-03-18,1,10545.0,4.74,4.05,5308.0,4174.0,10.28,7.64,9482.0
2026-03-18,2,10098.0,4.81,3.97,4843.0,4271.0,9.45,7.78,9114.0
2026-03-18,3,10230.0,4.86,4.01,4515.0,5264.0,9.52,10.4,9779.0
2026-03-18,4,12908.0,4.9,4.62,4214.0,7871.0,10.04,18.3,12085.0
2026-03-18,5,15038.0,4.9,5.17,5560.0,10524.0,12.94,28.71,16085.0
2026-03-18,6,16378.0,4.54,5.13,9115.0,11440.0,18.38,32.29,20555.0
2026-03-18,7,17277.0,3.91,4.79,11153.0,11636.0,22.07,32.48,22789.0
2026-03-18,8,17867.0,3.27,4.35,10937.0,11570.0,21.91,32.5,22507.0
2026-03-18,9,18003.0,2.77,4.02,9385.0,11601.0,18.12,32.41,20986.0
2026-03-18,10,18224.0,2.5,3.79,7469.0,11366.0,13.78,30.72,18835.0
2026-03-18,11,20543.0,2.65,4.62,6250.0,10927.0,11.3,28.18,17177.0
2026-03-18,12,21481.0,3.1,5.35,6218.0,10146.0,11.2,24.98,16365.0
2026-03-18,13,21149.0,3.68,5.81,6069.0,9664.0,10.93,23.03,15733.0
2026-03-18,14,21497.0,4.3,6.56,5935.0,9663.0,10.78,23.03,15598.0
2026-03-18,15,20240.0,4.9,6.75,5955.0,9673.0,10.77,23.03,15628.0
2026-03-18,16,19237.0,5.24,6.74,7292.0,10301.0,13.25,26.2,17593.0
2026-03-18,17,18469.0,5.17,6.47,9195.0,11220.0,17.69,31.03,20415.0
2026-03-18,18,18554.0,4.85,6.15,9511.0,11607.0,18.36,32.61,21119.0
2026-03-18,19,19241.0,4.6,6.12,9259.0,11586.0,17.91,32.61,20845.0
2026-03-18,20,17883.0,4.29,5.36,9189.0,11616.0,17.66,32.61,20806.0
2026-03-18,21,17789.0,3.99,5.03,7869.0,11236.0,15.22,30.6,19104.0
2026-03-18,22,17636.0,3.97,4.96,6343.0,9711.0,12.07,23.85,16055.0
2026-03-18,23,17238.0,4.3,5.21,4968.0,7747.0,9.71,16.51,12715.0
2026-03-19,0,11349.0,4.6,3.92,5995.0,4440.0,11.12,7.88,10434.0
2026-03-19,1,11661.0,4.72,4.02,5395.0,4335.0,10.36,7.87,9730.0
2026-03-19,2,11669.0,4.92,4.22,4976.0,4415.0,9.81,8.19,9391.0
2026-03-19,3,11607.0,5.14,4.41,4068.0,5553.0,8.87,10.92,9621.0
2026-03-19,4,13306.0,5.28,5.0,4104.0,8111.0,9.82,18.89,12215.0
2026-03-19,5,12676.0,5.2,4.79,5355.0,10489.0,12.44,28.58,15844.0
2026-03-19,6,13608.0,4.5,4.37,9161.0,11508.0,18.5,32.48,20669.0
2026-03-19,7,18050.0,3.77,4.64,11838.0,11751.0,23.64,32.71,23589.0
2026-03-19,8,18669.0,3.17,4.36,11180.0,11671.0,22.42,32.71,22851.0
2026-03-19,9,18294.0,2.69,3.99,9533.0,11654.0,18.54,32.66,21188.0
2026-03-19,10,18396.0,2.46,3.8,7417.0,11403.0,13.81,30.96,18820.0
2026-03-19,11,18185.0,2.49,3.83,6092.0,10932.0,11.04,28.12,17024.0
2026-03-19,12,18135.0,2.63,3.91,5992.0,10230.0,10.81,25.24,16222.0
2026-03-19,13,19180.0,2.91,4.42,5842.0,9685.0,10.55,23.04,15527.0
2026-03-19,14,20212.0,3.36,5.24,5798.0,9647.0,10.52,23.03,15445.0
2026-03-19,15,20016.0,3.91,5.75,5712.0,9654.0,10.46,23.05,15366.0
2026-03-19,16,18919.0,4.23,5.69,7405.0,10290.0,13.6,26.31,17696.0
2026-03-19,17,19147.0,4.16,5.68,9107.0,11267.0,17.52,31.27,20374.0
2026-03-19,18,19408.0,3.94,5.59,9505.0,11605.0,18.31,32.68,21110.0
2026-03-19,19,19403.0,3.74,5.37,9362.0,11622.0,18.05,32.71,20983.0
2026-03-19,20,18805.0,3.48,4.81,9281.0,11624.0,17.92,32.67,20905.0
2026-03-19,21,18773.0,3.29,4.63,7976.0,11166.0,15.45,30.55,19141.0
2026-03-19,22,18336.0,3.36,4.59,5963.0,9619.0,11.79,23.76,15581.0
2026-03-19,23,17623.0,3.83,4.81,4638.0,7559.0,9.76,16.32,12197.0
2026-03-20,0,11162.0,4.16,3.54,6026.0,4307.0,11.15,7.7,10332.0
2026-03-20,1,10959.0,4.23,3.58,5546.0,4232.0,10.49,7.63,9779.0
2026-03-20,2,12490.0,4.43,3.99,5191.0,4373.0,10.13,8.09,9565.0
2026-03-20,3,12394.0,4.73,4.23,4336.0,5343.0,9.06,10.36,9679.0
2026-03-20,4,12224.0,4.88,4.35,4158.0,8066.0,9.69,18.68,12224.0
2026-03-20,5,13050.0,4.68,4.39,5379.0,10561.0,12.43,28.82,15939.0
2026-03-20,6,16716.0,4.25,5.02,9239.0,11557.0,18.63,32.59,20796.0
2026-03-20,7,17549.0,3.66,4.66,11324.0,11773.0,22.41,32.79,23097.0
2026-03-20,8,18502.0,3.06,4.33,10763.0,11729.0,21.18,32.82,22492.0
2026-03-20,9,19148.0,2.66,4.19,9553.0,11766.0,18.48,32.81,21319.0
2026-03-20,10,19118.0,2.5,4.08,7636.0,11391.0,14.03,30.62,19026.0
2026-03-20,11,18927.0,2.58,4.07,6508.0,10926.0,11.71,28.02,17433.0
2026-03-20,12,18827.0,2.77,4.28,6086.0,10281.0,10.94,25.09,16367.0
2026-03-20,13,18661.0,3.06,4.42,6049.0,9703.0,10.71,23.07,15752.0
2026-03-20,14,18402.0,3.35,4.69,5982.0,9652.0,10.74,23.03,15633.0
2026-03-20,15,18194.0,3.63,4.86,5967.0,9651.0,10.74,23.04,15619.0
2026-03-20,16,18262.0,3.78,4.93,7812.0,10219.0,14.46,26.11,18031.0
2026-03-20,17,18558.0,3.63,4.91,9273.0,11206.0,18.09,31.04,20478.0
2026-03-20,18,18804.0,3.37,4.71,9376.0,11497.0,18.45,32.18,20873.0
2026-03-20,19,18996.0,3.11,4.56,9248.0,11550.0,18.11,32.31,20798.0
2026-03-20,20,19155.0,2.89,4.4,8999.0,11594.0,17.45,32.31,20593.0
2026-03-20,21,19138.0,2.78,4.34,7676.0,11260.0,14.84,30.53,18936.0
2026-03-20,22,18873.0,2.92,4.41,6129.0,9635.0,11.56,23.31,15765.0
2026-03-20,23,18044.0,3.38,4.51,5150.0,7644.0,9.81,16.31,12794.0
2026-03-21,0,13729.0,3.84,3.58,6050.0,4441.0,11.13,7.76,10491.0
2026-03-21,1,13492.0,4.18,3.79,5649.0,4135.0,10.67,7.55,9784.0
2026-03-21,2,13660.0,4.59,4.27,5096.0,4285.0,10.05,8.07,9381.0
2026-03-21,3,12079.0,4.96,4.43,4483.0,5187.0,9.51,10.35,9671.0
2026-03-21,4,11994.0,5.05,4.51,4227.0,8064.0,10.2,19.26,12291.0
2026-03-21,5,16131.0,5.01,5.5,4985.0,10534.0,12.17,29.14,15518.0
2026-03-21,6,19273.0,5.02,6.52,8912.0,11434.0,18.32,32.28,20347.0
2026-03-21,7,17977.0,4.53,5.58,11840.0,11775.0,23.79,32.57,23615.0
2026-03-21,8,18753.0,3.87,5.22,11816.0,11745.0,23.84,32.61,23561.0
2026-03-21,9,19110.0,3.36,4.8,10704.0,11602.0,21.24,32.54,22305.0
2026-03-21,10,19207.0,3.05,4.61,9352.0,11389.0,17.85,31.33,20741.0
2026-03-21,11,18846.0,2.94,4.35,7719.0,11045.0,14.07,28.99,18764.0
2026-03-21,12,18550.0,2.96,4.3,6965.0,10487.0,12.74,26.74,17452.0
2026-03-21,13,18456.0,3.09,4.37,6549.0,10241.0,11.7,25.51,16790.0
2026-03-21,14,18102.0,3.25,4.47,6218.0,10212.0,11.34,25.53,16430.0
2026-03-21,15,17817.0,3.41,4.46,6139.0,10207.0,11.08,25.58,16347.0
2026-03-21,16,17860.0,3.43,4.55,7878.0,10798.0,14.63,28.42,18676.0
2026-03-21,17,18504.0,3.18,4.46,9645.0,11378.0,19.0,31.67,21022.0
2026-03-21,18,19510.0,2.87,4.46,10225.0,11514.0,20.5,32.18,21739.0
2026-03-21,19,20034.0,2.62,4.36,9733.0,11484.0,19.66,32.2,21217.0
2026-03-21,20,20232.0,2.49,4.29,9141.0,11449.0,18.23,32.2,20591.0
2026-03-21,21,20155.0,2.49,4.33,7782.0,11098.0,15.26,30.55,18880.0
2026-03-21,22,19760.0,2.74,4.39,6168.0,9727.0,11.76,23.96,15895.0
2026-03-21,23,18965.0,3.28,4.66,5136.0,7724.0,9.89,16.67,12860.0
2026-03-22,0,14746.0,3.85,3.83,5685.0,4617.0,10.3,8.07,10303.0
2026-03-22,1,14245.0,4.31,4.1,5496.0,4276.0,10.31,7.76,9771.0
2026-03-22,2,11736.0,4.68,4.1,5160.0,4292.0,9.96,7.95,9451.0
2026-03-22,3,11250.0,4.86,4.17,4720.0,5058.0,9.75,9.95,9778.0
2026-03-22,4,11279.0,4.89,4.23,4247.0,7757.0,10.06,18.19,12005.0
2026-03-22,5,13768.0,4.74,4.55,4458.0,10336.0,11.48,28.63,14794.0
2026-03-22,6,16898.0,4.55,5.26,7327.0,11177.0,15.59,32.03,18504.0
2026-03-22,7,18821.0,4.26,5.6,10450.0,11487.0,21.12,32.21,21937.0
2026-03-22,8,18395.0,3.75,4.96,11462.0,11621.0,23.22,32.37,23083.0
2026-03-22,9,18810.0,3.17,4.56,11220.0,11760.0,22.3,32.42,22981.0
2026-03-22,10,18499.0,2.69,3.98,10243.0,11491.0,19.48,31.15,21735.0
2026-03-22,11,17870.0,2.36,3.57,8837.0,11011.0,16.2,28.52,19847.0
2026-03-22,12,17896.0,2.17,3.46,7843.0,10591.0,14.1,26.77,18434.0
2026-03-22,13,19195.0,2.22,3.77,6882.0,10320.0,12.19,25.6,17202.0
2026-03-22,14,19148.0,2.46,3.99,6416.0,10245.0,11.51,25.52,16661.0
2026-03-22,15,19353.0,2.72,4.3,6361.0,10257.0,11.54,25.61,16618.0
2026-03-22,16,18560.0,2.91,4.22,7706.0,10749.0,14.45,28.33,18455.0
2026-03-22,17,18037.0,2.65,3.8,9559.0,11404.0,19.03,31.9,20963.0
2026-03-22,18,18470.0,2.28,3.61,9922.0,11574.0,19.92,32.51,21496.0
2026-03-22,19,18490.0,1.86,3.43,9683.0,11561.0,19.39,32.51,21244.0
2026-03-22,20,19540.0,1.6,3.74,9171.0,11568.0,18.08,32.51,20739.0
2026-03-22,21,19615.0,1.53,3.77,7608.0,11080.0,14.93,30.35,18687.0
2026-03-22,22,19972.0,1.78,3.82,5667.0,9645.0,10.99,23.53,15312.0
2026-03-22,23,21670.0,2.57,4.91,4873.0,7587.0,9.58,16.36,12459.0
2026-03-23,0,14254.0,3.34,3.29,5937.0,4263.0,10.97,7.63,10201.0
2026-03-23,1,12851.0,3.67,3.27,5423.0,4129.0,10.35,7.55,9552.0
2026-03-23,2,12730.0,4.02,3.57,4931.0,4252.0,9.76,7.91,9182.0
2026-03-23,3,13292.0,4.39,4.0,4390.0,5274.0,9.41,10.53,9664.0
2026-03-23,4,13416.0,4.68,4.31,4188.0,7774.0,9.93,18.04,11963.0
2026-03-23,5,14164.0,4.62,4.48,5243.0,10381.0,12.17,27.99,15624.0
2026-03-23,6,16927.0,4.32,5.04,9305.0,11454.0,18.66,32.3,20759.0
2026-03-23,7,17705.0,3.68,4.58,11879.0,11693.0,23.72,32.53,23572.0
2026-03-23,8,18809.0,3.05,4.4,11296.0,11621.0,22.49,32.6,22917.0
2026-03-23,9,19756.0,2.67,4.32,9660.0,11677.0,18.75,32.6,21337.0
2026-03-23,10,19733.0,2.55,4.22,7911.0,11423.0,14.49,30.76,19335.0
2026-03-23,11,19429.0,2.67,4.25,6424.0,10887.0,11.48,28.03,17311.0
2026-03-23,12,19373.0,2.92,4.45,6344.0,10193.0,11.33,25.07,16537.0
2026-03-23,13,19546.0,3.25,4.81,6343.0,9634.0,11.25,22.93,15977.0
2026-03-23,14,20148.0,3.68,5.48,6137.0,9652.0,11.03,22.94,15789.0
2026-03-23,15,20007.0,4.17,5.99,5996.0,9654.0,10.8,22.97,15650.0
2026-03-23,16,19161.0,4.5,6.03,7558.0,10287.0,13.84,26.24,17845.0
2026-03-23,17,18605.0,4.4,5.74,9475.0,11202.0,18.44,31.13,20677.0
2026-03-23,18,18394.0,4.06,5.32,9693.0,11575.0,18.98,32.58,21268.0
2026-03-23,19,18270.0,3.69,4.83,9628.0,11546.0,18.71,32.61,21174.0
2026-03-23,20,18086.0,3.33,4.49,9290.0,11607.0,17.84,32.56,20897.0
2026-03-23,21,17820.0,3.03,4.08,8108.0,11153.0,15.62,30.38,19261.0
2026-03-23,22,16815.0,2.94,3.83,6409.0,9731.0,12.04,23.85,16140.0
2026-03-23,23,16341.0,3.17,3.85,4987.0,7737.0,9.61,16.61,12724.0
2026-03-24,0,10837.0,3.37,2.79,6133.0,4325.0,11.24,7.67,10458.0
2026-03-24,1,10726.0,3.41,2.81,5515.0,4231.0,10.24,7.54,9746.0
2026-03-24,2,10506.0,3.5,2.84,5159.0,4309.0,9.83,7.84,9468.0
2026-03-24,3,10484.0,3.57,2.9,4309.0,5428.0,8.95,10.52,9737.0
2026-03-24,4,13801.0,3.67,3.42,4107.0,8186.0,9.58,19.0,12293.0
2026-03-24,5,16130.0,3.7,4.14,5449.0,10652.0,12.35,28.9,16101.0
2026-03-24,6,19209.0,3.63,5.06,9575.0,11615.0,19.11,32.48,21189.0
2026-03-24,7,19614.0,3.2,4.78,11751.0,11873.0,23.2,32.71,23623.0
2026-03-24,8,20408.0,2.76,4.6,11247.0,11704.0,22.22,32.64,22951.0
2026-03-24,9,20856.0,2.53,4.59,9787.0,11697.0,18.78,32.61,21484.0
2026-03-24,10,20632.0,2.57,4.51,7163.0,11409.0,12.96,30.69,18572.0
2026-03-24,11,19879.0,2.83,4.59,6181.0,10994.0,11.07,28.27,17175.0
2026-03-24,12,19939.0,3.15,4.9,6188.0,10189.0,11.05,25.12,16377.0
2026-03-24,13,20298.0,3.58,5.46,6185.0,9732.0,11.05,23.03,15917.0
2026-03-24,14,20931.0,3.86,5.96,6176.0,9712.0,11.05,23.04,15888.0
2026-03-25,9,18725.0,3.08,4.39,9631.0,11575.0,18.82,32.41,21206.0
2026-03-25,10,18273.0,2.87,4.14,7549.0,11642.0,14.17,32.21,19191.0
2026-03-25,11,18499.0,2.87,4.23,6144.0,10970.0,11.07,28.38,17114.0
2026-03-25,12,18392.0,3.03,4.36,6101.0,10259.0,10.97,25.49,16360.0
2026-03-25,13,18493.0,3.28,4.62,6169.0,9660.0,10.98,23.03,15829.0
2026-03-25,14,18229.0,3.53,4.78,6087.0,9646.0,10.97,23.02,15732.0
2026-03-25,15,17874.0,3.78,4.92,6089.0,9656.0,10.98,23.02,15746.0
2026-03-25,16,18298.0,3.95,5.26,7388.0,10383.0,13.44,26.43,17770.0
2026-03-25,17,18591.0,3.8,5.14,9412.0,11146.0,18.17,30.69,20559.0
2026-03-25,18,18910.0,3.49,4.88,9957.0,11566.0,19.53,32.31,21524.0
2026-03-25,19,19390.0,3.18,4.74,10011.0,11538.0,19.67,32.41,21549.0
2026-03-25,20,19663.0,2.93,4.66,9599.0,11574.0,18.62,32.4,21173.0
2026-03-25,21,19678.0,2.82,4.54,8225.0,11132.0,15.69,30.1,19357.0
2026-03-25,22,19739.0,2.98,4.73,6295.0,9770.0,11.77,23.87,16065.0
2026-03-25,23,19622.0,3.57,5.31,5146.0,7772.0,9.92,16.67,12919.0
2026-03-26,0,11381.0,3.99,3.41,5628.0,4678.0,10.31,8.18,10306.0
2026-03-26,1,13423.0,4.2,3.88,5566.0,4253.0,10.58,7.7,9818.0
2026-03-26,2,14507.0,4.66,4.58,5172.0,4283.0,10.14,7.97,9455.0
2026-03-26,3,13913.0,5.17,5.1,4524.0,5211.0,9.51,10.24,9735.0
2026-03-26,4,12480.0,5.46,9.57,4549.0,7864.0,10.63,18.5,12413.0
2026-03-26,5,12588.0,5.2,5.03,5663.0,10555.0,13.1,29.03,16218.0
2026-03-26,6,16410.0,4.67,5.36,9800.0,11489.0,19.79,32.17,21289.0
2026-03-26,7,19124.0,4.1,5.57,11735.0,11720.0,23.42,32.22,23455.0
2026-03-26,8,19530.0,3.63,5.25,10985.0,11557.0,21.92,32.28,22542.0
2026-03-26,9,19424.0,3.31,4.88,9480.0,11593.0,18.46,32.41,21073.0
2026-03-26,10,18709.0,3.17,4.58,7289.0,11453.0,13.55,31.05,18742.0
2026-03-26,11,17949.0,3.2,4.42,5979.0,10929.0,10.88,28.03,16908.0
2026-03-26,12,18351.0,3.36,4.68,6161.0,10136.0,11.02,24.92,16298.0
2026-03-26,13,18190.0,3.58,4.86,6279.0,9629.0,11.22,23.03,15907.0
2026-03-26,14,18922.0,3.86,5.32,5989.0,9637.0,10.9,23.03,15626.0
2026-03-26,15,18789.0,4.21,5.63,6063.0,9661.0,10.86,23.06,15724.0
2026-03-26,16,18696.0,4.43,5.79,7720.0,10241.0,13.96,25.96,17961.0
2026-03-26,17,18970.0,4.31,5.76,9442.0,11199.0,18.18,30.93,20641.0
2026-03-26,18,19299.0,4.05,5.61,9807.0,11578.0,19.13,32.41,21385.0
2026-03-26,19,19482.0,3.78,5.39,9827.0,11561.0,19.14,32.41,21388.0
2026-03-26,20,20046.0,3.56,5.42,9465.0,11606.0,18.23,32.4,21071.0
2026-03-26,21,20250.0,3.5,5.41,8307.0,11282.0,15.88,30.76,19588.0
2026-03-26,22,20123.0,3.72,5.64,6413.0,9792.0,11.95,23.93,16205.0
2026-03-26,23,20019.0,4.33,6.24,5097.0,7740.0,9.8,16.61,12837.0
2026-03-27,0,11974.0,4.84,4.28,5937.0,4532.0,11.03,7.89,10469.0
2026-03-27,1,12601.0,4.99,4.57,5461.0,4406.0,10.37,7.97,9867.0
2026-03-27,2,11636.0,5.3,7.16,4950.0,4471.0,9.74,8.19,9421.0
2026-03-27,3,10451.0,5.45,8.86,4793.0,5289.0,10.07,10.49,10082.0
2026-03-27,4,11983.0,5.4,6.74,4381.0,8017.0,10.38,18.93,12399.0
2026-03-27,5,15863.0,5.36,7.01,5347.0,10565.0,12.49,28.86,15912.0
2026-03-27,6,18149.0,5.24,6.51,9447.0,11529.0,18.96,32.24,20975.0
2026-03-27,7,17960.0,4.68,5.75,11848.0,11799.0,23.57,32.51,23647.0
2026-03-27,8,17651.0,3.98,4.95,11466.0,11652.0,23.16,32.51,23118.0
2026-03-27,9,18444.0,3.45,4.73,9901.0,11591.0,19.19,32.47,21492.0
2026-03-27,10,19131.0,3.22,4.77,7532.0,11465.0,13.86,30.99,18996.0
2026-03-27,11,19965.0,3.38,5.25,6356.0,10972.0,11.38,28.24,17328.0
